"GeographyCode","QS113EW0001","QS113EW0002","QS113EW0003","QS113EW0004","QS113EW0005","QS113EW0006","QS113EW0007","QS113EW0008","QS113EW0009","QS113EW0010","QS113EW0011","QS113EW0012","QS113EW0013","QS113EW0014","QS113EW0015","QS113EW0016","QS113EW0017","QS113EW0018","QS113EW0019","QS113EW0020","QS113EW0021","QS113EW0022","QS113EW0023","QS113EW0024","QS113EW0025","QS113EW0026","QS113EW0027","QS113EW0028","QS113EW0029","QS113EW0030","QS113EW0031"
"E00167121",139,47,0,47,66,0,42,26,14,2,0,2,2,0,0,0,17,17,0,0,0,5,5,0,0,26,2,0,1,0,23
"E00167122",125,64,2,62,45,1,25,18,3,1,3,0,0,0,0,0,16,16,0,0,0,3,1,2,0,16,0,0,3,1,12
"E00167123",116,25,3,22,72,0,27,2,4,16,5,0,0,0,0,0,19,10,3,5,1,26,9,12,5,19,2,4,2,0,11
"E00167124",137,55,0,55,65,1,30,8,12,9,1,2,2,0,0,0,22,20,1,1,0,10,5,1,4,17,1,4,2,0,10
"E00167125",92,34,3,31,37,0,25,16,8,1,0,1,1,0,0,0,6,6,0,0,0,5,5,0,0,21,0,1,2,0,18
"E00167126",177,50,0,50,81,0,49,29,15,2,3,2,2,0,0,0,23,22,0,1,0,7,5,1,1,46,1,0,4,0,41
"E00167127",122,40,3,37,53,1,31,13,8,7,3,0,0,0,0,0,18,15,0,3,0,3,2,0,1,29,3,3,3,0,20
"E00167128",95,30,1,29,48,0,21,4,2,15,0,0,0,0,0,0,8,5,0,2,1,19,10,9,0,17,4,3,0,0,10
"E00167129",321,125,0,125,147,0,73,44,15,12,2,1,1,0,0,0,38,35,1,2,0,35,16,13,6,49,1,5,2,0,41
"E00167130",466,205,2,203,211,0,93,56,21,14,2,4,4,0,0,0,65,57,6,2,0,49,30,12,7,50,0,3,7,0,40
"E00167131",63,36,28,8,17,2,8,0,1,6,1,0,0,0,0,0,2,1,0,1,0,5,2,0,3,10,2,2,0,0,6
"E00167132",289,195,0,195,70,0,40,34,0,3,3,2,2,0,0,0,25,25,0,0,0,3,1,0,2,24,0,0,6,0,18
"E00167133",82,38,7,31,25,0,16,5,5,5,1,0,0,0,0,0,4,2,1,1,0,5,2,0,3,19,1,4,1,0,13
"E00167134",137,71,3,68,50,1,33,24,6,2,1,0,0,0,0,0,15,13,2,0,0,1,0,0,1,16,0,0,1,0,15
"E00167135",130,44,0,44,68,0,42,18,12,12,0,2,2,0,0,0,23,20,3,0,0,1,1,0,0,18,1,0,1,0,16
"E00167136",57,15,5,10,28,3,15,4,2,6,3,0,0,0,0,0,5,1,1,3,0,5,1,0,4,14,5,3,1,0,5
"E00167137",135,63,0,63,53,0,31,21,6,2,2,1,1,0,0,0,20,19,1,0,0,1,1,0,0,19,0,0,3,0,16
"E00167138",134,61,0,61,47,0,22,13,5,2,2,0,0,0,0,0,12,10,2,0,0,13,8,3,2,26,2,0,6,0,18
"E00167139",212,140,0,140,52,1,18,12,3,3,0,0,0,0,0,0,27,27,0,0,0,6,3,3,0,20,1,0,5,0,14
"E00167140",131,54,2,52,55,0,19,10,4,5,0,0,0,0,0,0,21,19,1,1,0,15,7,7,1,22,1,0,4,0,17
"E00167141",169,64,1,63,54,0,31,23,8,0,0,1,1,0,0,0,20,16,2,1,1,2,2,0,0,51,5,0,3,0,43
"E00167142",216,65,1,64,84,1,43,22,14,6,1,0,0,0,0,0,33,30,2,1,0,7,3,1,3,67,1,0,6,1,59
"E00167143",114,28,6,22,56,1,35,8,5,16,6,0,0,0,0,0,2,1,0,1,0,18,10,4,4,30,3,0,0,1,26
"E00167144",120,24,7,17,72,1,34,5,7,16,6,0,0,0,0,0,6,4,2,0,0,31,10,9,12,24,8,11,0,0,5
"E00167145",103,35,0,35,39,2,22,11,10,1,0,0,0,0,0,0,12,12,0,0,0,3,1,0,2,29,0,1,4,0,24
"E00167146",161,62,1,61,65,1,41,24,14,3,0,3,3,0,0,0,17,15,1,0,1,3,1,0,2,34,1,0,3,0,30
"E00167147",109,28,0,28,67,0,19,2,3,13,1,0,0,0,0,0,8,6,0,2,0,40,13,23,4,14,1,4,0,0,9
"E00167148",119,61,0,61,43,0,25,22,3,0,0,1,1,0,0,0,15,15,0,0,0,2,0,0,2,15,0,0,1,0,14
"E00167149",82,23,0,23,44,0,21,13,5,2,1,0,0,0,0,0,12,12,0,0,0,11,5,6,0,15,1,0,1,0,13
"E00167150",209,90,0,90,72,0,36,23,9,3,1,4,4,0,0,0,28,26,1,1,0,4,2,1,1,47,2,0,4,0,41
"E00167151",239,106,2,104,86,0,49,33,12,4,0,0,0,0,0,0,34,28,5,1,0,3,2,0,1,47,1,1,3,1,41
"E00167152",117,72,1,71,39,1,18,18,0,0,0,0,0,0,0,0,18,18,0,0,0,2,2,0,0,6,1,0,2,0,3
"E00167153",129,39,0,39,70,1,30,5,1,22,2,0,0,0,0,0,12,7,2,1,2,27,9,16,2,20,1,9,1,0,9
"E00167154",110,43,0,43,38,1,19,10,7,2,0,0,0,0,0,0,17,16,1,0,0,1,0,0,1,29,3,0,1,0,25
"E00167155",144,30,2,28,59,1,23,14,5,4,0,2,2,0,0,0,24,23,0,1,0,9,5,3,1,55,0,1,5,0,49
"E00167156",120,42,3,39,53,0,35,3,11,19,2,0,0,0,0,0,5,4,1,0,0,13,5,3,5,25,4,6,1,0,14
"E00167157",190,80,0,80,86,0,51,40,10,1,0,2,2,0,0,0,33,31,2,0,0,0,0,0,0,24,1,0,0,0,23
"E00167158",162,82,3,79,65,0,50,39,7,4,0,3,3,0,0,0,11,11,0,0,0,1,1,0,0,15,0,0,0,0,15
"E00167159",119,50,1,49,50,1,26,19,3,4,0,1,1,0,0,0,21,18,1,2,0,1,0,0,1,19,0,0,2,0,17
"E00167160",118,35,6,29,55,2,22,7,2,9,4,1,1,0,0,0,7,6,0,1,0,23,6,14,3,28,5,4,3,0,16
"E00167161",99,23,4,19,53,4,26,1,4,14,7,0,0,0,0,0,5,4,0,0,1,18,7,7,4,23,2,7,0,0,14
"E00167162",189,73,0,73,86,0,51,32,11,6,2,1,1,0,0,0,26,24,2,0,0,8,7,0,1,30,0,0,1,0,29
"E00167163",119,45,1,44,30,0,16,11,4,1,0,0,0,0,0,0,11,10,1,0,0,3,0,1,2,44,2,2,3,0,37
"E00167164",56,22,2,20,30,0,12,3,6,3,0,0,0,0,0,0,10,7,1,2,0,8,6,1,1,4,0,1,0,0,3
"E00167165",133,57,2,55,45,1,23,21,2,0,0,1,1,0,0,0,19,18,1,0,0,1,0,0,1,31,0,0,1,0,30
"E00167166",182,29,1,28,37,0,19,10,5,4,0,0,0,0,0,0,13,12,1,0,0,5,3,1,1,116,2,1,18,0,95
"E00167167",131,37,0,37,37,0,11,9,2,0,0,1,1,0,0,0,21,21,0,0,0,4,1,0,3,57,0,0,5,0,52
"E00167168",148,59,1,58,52,0,20,12,1,6,1,1,1,0,0,0,20,17,3,0,0,11,4,4,3,37,2,0,3,0,32
"E00167169",135,69,1,68,42,0,18,5,2,11,0,0,0,0,0,0,11,9,2,0,0,13,5,3,5,24,2,3,3,0,16
"E00167170",82,29,1,28,34,1,25,12,7,6,0,0,0,0,0,0,8,7,1,0,0,0,0,0,0,19,2,0,2,0,15
"E00167171",70,19,6,13,33,1,23,3,3,15,2,0,0,0,0,0,4,4,0,0,0,5,2,2,1,18,4,2,3,0,9
"E00167172",104,53,1,52,22,0,5,2,2,1,0,0,0,0,0,0,15,14,1,0,0,2,2,0,0,29,0,0,0,0,29
"E00167173",142,50,6,44,66,1,49,8,8,25,8,1,1,0,0,0,6,4,0,1,1,9,6,1,2,26,8,14,0,0,4
"E00167174",134,53,0,53,66,1,40,26,11,2,1,3,3,0,0,0,19,19,0,0,0,3,1,0,2,15,0,1,0,0,14
"E00167175",134,81,13,68,45,5,25,15,8,1,1,1,1,0,0,0,13,10,3,0,0,1,1,0,0,8,0,1,1,0,6
"E00167176",182,94,2,92,44,0,15,5,3,7,0,0,0,0,0,0,19,19,0,0,0,10,5,2,3,44,0,0,4,0,40
"E00167177",129,40,1,39,43,0,20,11,5,3,1,0,0,0,0,0,22,19,2,1,0,1,0,1,0,46,1,0,3,0,42
"E00167178",132,41,1,40,45,0,23,8,4,10,1,2,2,0,0,0,12,11,0,1,0,8,4,2,2,46,4,3,1,1,37
"E00167179",129,47,0,47,30,0,7,5,2,0,0,1,1,0,0,0,17,17,0,0,0,5,3,1,1,52,0,0,5,0,47
"E00167180",120,39,0,39,71,0,35,5,9,20,1,1,1,0,0,0,15,12,1,2,0,20,8,9,3,10,0,2,0,0,8
"E00167181",51,13,1,12,14,1,5,2,0,2,1,0,0,0,0,0,6,5,1,0,0,2,0,0,2,24,3,3,2,0,16
"E00167182",66,27,2,25,34,0,13,2,2,9,0,0,0,0,0,0,8,7,0,1,0,13,8,5,0,5,1,2,0,0,2
"E00167183",67,23,0,23,37,0,26,11,4,10,1,1,1,0,0,0,10,8,2,0,0,0,0,0,0,7,1,0,2,0,4
"E00167184",93,45,1,44,34,1,13,5,5,2,1,1,1,0,0,0,11,9,2,0,0,8,6,1,1,14,4,0,1,0,9
"E00167185",105,43,17,26,51,2,20,4,3,7,6,0,0,0,0,0,5,2,1,0,2,24,5,9,10,11,1,3,1,0,6
"E00167186",121,41,3,38,35,0,11,6,3,1,1,1,1,0,0,0,20,20,0,0,0,3,0,1,2,45,0,0,7,0,38
"E00167187",122,35,6,29,55,2,18,8,2,5,3,0,0,0,0,0,19,14,1,4,0,16,5,7,4,32,1,0,6,0,25
"E00167188",141,32,0,32,54,0,16,8,5,2,1,2,2,0,0,0,31,27,4,0,0,5,3,1,1,55,1,0,2,0,52
"E00167189",120,36,3,33,42,3,15,7,4,2,2,0,0,0,0,0,11,8,2,0,1,13,5,3,5,42,1,1,8,0,32
"E00167190",97,30,4,26,31,1,12,5,2,5,0,0,0,0,0,0,14,14,0,0,0,4,2,1,1,36,1,3,3,0,29
"E00167191",123,41,1,40,50,0,12,10,2,0,0,2,2,0,0,0,32,30,1,1,0,4,1,0,3,32,1,0,3,0,28
"E00167192",104,30,1,29,45,0,21,14,1,5,1,0,0,0,0,0,17,17,0,0,0,7,3,2,2,29,1,3,3,0,22
"E00167193",102,40,7,33,50,2,18,6,3,8,1,0,0,0,0,0,7,4,3,0,0,23,7,6,10,12,2,1,0,2,7
"E00167194",125,42,1,41,62,1,22,9,2,9,2,0,0,0,0,0,17,15,0,2,0,22,10,10,2,21,0,2,1,0,18
"E00167195",98,42,1,41,36,1,16,7,4,5,0,0,0,0,0,0,13,12,1,0,0,6,1,3,2,20,1,2,3,0,14
"E00167196",79,30,9,21,45,3,23,8,3,10,2,0,0,0,0,0,2,1,1,0,0,17,5,6,6,4,1,1,0,0,2
"E00167197",122,56,33,23,48,0,20,9,4,6,1,0,0,0,0,0,8,6,0,2,0,20,10,1,9,18,3,2,0,0,13
"E00167198",183,52,17,35,92,9,38,6,5,19,8,1,1,0,0,0,12,5,2,5,0,32,7,13,12,39,4,10,4,0,21
"E00167199",64,9,0,9,22,0,11,6,1,4,0,1,1,0,0,0,8,8,0,0,0,2,0,1,1,33,0,0,0,0,33
"E00167200",106,23,0,23,40,0,17,13,2,2,0,1,1,0,0,0,14,11,2,1,0,8,6,1,1,43,0,0,6,0,37
"E00167201",141,48,21,27,82,7,34,8,8,12,6,0,0,0,0,0,8,3,2,3,0,33,14,8,11,11,2,1,2,0,6
"E00167202",108,64,24,40,32,1,18,6,4,5,3,0,0,0,0,0,4,2,0,0,2,9,4,3,2,12,1,1,0,2,8
"E00167203",129,35,3,32,59,1,34,8,10,14,2,2,2,0,0,0,12,11,0,1,0,10,3,3,4,35,2,7,1,0,25
"E00167204",121,29,0,29,45,0,18,11,7,0,0,1,1,0,0,0,24,24,0,0,0,2,1,0,1,47,0,1,4,0,42
"E00167205",123,47,15,32,56,2,25,3,3,17,2,0,0,0,0,0,5,5,0,0,0,24,12,7,5,20,3,4,1,0,12
"E00167206",125,27,13,14,70,4,38,3,5,25,5,1,1,0,0,0,7,3,1,1,2,20,7,7,6,28,3,3,1,0,21
"E00167207",116,14,0,14,65,1,27,1,8,17,1,3,3,0,0,0,21,17,2,2,0,13,9,4,0,37,2,1,2,0,32
"E00167208",131,32,1,31,55,0,22,16,5,1,0,2,2,0,0,0,30,29,1,0,0,1,1,0,0,44,1,1,0,0,42
"E00167209",168,49,0,49,85,0,34,12,12,10,0,1,1,0,0,0,30,22,2,6,0,20,11,7,2,34,0,3,3,0,28
"E00167210",73,24,1,23,33,0,16,7,7,2,0,2,2,0,0,0,14,13,1,0,0,1,1,0,0,16,0,0,0,0,16
"E00167211",138,31,5,26,60,2,33,6,6,21,0,0,0,0,0,0,7,6,1,0,0,18,4,9,5,47,3,7,9,0,28
"E00167212",116,51,2,49,54,0,36,4,9,22,1,0,0,0,0,0,4,3,0,1,0,14,7,6,1,11,0,3,0,0,8
"E00167213",111,30,4,26,53,1,31,5,5,19,2,0,0,0,0,0,2,1,1,0,0,19,3,5,11,28,4,12,5,1,6
"E00167214",129,28,1,27,61,0,24,4,8,10,2,0,0,0,0,0,9,4,5,0,0,28,13,11,4,40,10,4,3,1,22
"E00167215",149,56,2,54,70,2,39,14,10,13,2,4,4,0,0,0,18,18,0,0,0,7,3,0,4,23,1,3,4,0,15
"E00167216",113,20,4,16,67,1,34,5,7,19,3,0,0,0,0,0,5,2,2,0,1,27,5,15,7,26,3,8,1,0,14
"E00167217",90,28,6,22,44,1,26,4,7,12,3,0,0,0,0,0,4,2,0,2,0,13,3,2,8,18,1,6,0,0,11
"E00167218",121,37,0,37,58,0,30,10,8,10,2,0,0,0,0,0,17,12,4,1,0,11,1,9,1,26,3,4,1,0,18
"E00167219",95,22,4,18,58,1,30,5,3,20,2,0,0,0,0,0,7,4,2,1,0,20,3,14,3,15,2,6,0,1,6
"E00167220",135,60,0,60,42,0,22,17,5,0,0,1,1,0,0,0,18,17,1,0,0,1,0,1,0,33,1,1,3,0,28
"E00167221",157,59,21,38,73,4,33,8,4,19,2,0,0,0,0,0,14,10,0,2,2,22,8,10,4,25,7,1,2,0,15
"E00167222",89,13,3,10,51,0,30,1,7,18,4,0,0,0,0,0,3,2,0,1,0,18,2,7,9,25,4,4,2,0,15
"E00167223",133,37,0,37,74,0,34,5,7,22,0,1,1,0,0,0,13,11,0,2,0,26,6,15,5,22,4,8,0,0,10
"E00167224",141,52,0,52,72,0,30,3,12,15,0,0,0,0,0,0,16,5,4,7,0,26,13,10,3,17,7,5,2,0,3
"E00167225",101,12,1,11,73,0,45,1,6,37,1,0,0,0,0,0,6,5,1,0,0,22,12,8,2,16,1,8,0,0,7
"E00167226",130,59,0,59,48,0,22,16,4,2,0,1,1,0,0,0,21,16,4,1,0,4,2,0,2,23,1,1,4,0,17
"E00167227",134,52,9,43,50,1,23,11,2,7,3,0,0,0,0,0,14,10,2,1,1,12,6,3,3,32,3,5,1,0,23
"E00167228",115,31,3,28,65,0,28,5,8,11,4,1,1,0,0,0,12,7,2,3,0,24,11,8,5,19,4,2,3,0,10
"E00167229",123,38,10,28,67,6,30,2,6,19,3,0,0,0,0,0,5,4,0,1,0,26,7,10,9,18,2,2,1,0,13
"E00167230",118,55,0,55,46,0,19,12,5,1,1,1,1,0,0,0,23,21,2,0,0,3,2,1,0,17,0,0,1,0,16
"E00167231",99,31,0,31,37,0,22,7,4,9,2,0,0,0,0,0,4,2,0,1,1,11,8,1,2,31,3,3,5,0,20
"E00167232",109,44,2,42,35,1,15,10,3,2,0,1,1,0,0,0,13,12,1,0,0,5,5,0,0,30,1,1,2,0,26
"E00167233",87,27,0,27,43,0,23,5,5,12,1,0,0,0,0,0,11,8,2,1,0,9,5,2,2,17,2,5,0,0,10
"E00167234",116,20,4,16,77,1,36,6,5,21,4,0,0,0,0,0,15,7,3,2,3,25,8,9,8,19,6,5,1,0,7
"E00167235",141,45,17,28,66,3,43,8,5,23,7,0,0,0,0,0,5,3,2,0,0,15,5,6,4,30,4,12,4,0,10
"E00167236",94,30,0,30,36,0,13,7,5,1,0,0,0,0,0,0,21,19,2,0,0,2,0,0,2,28,0,0,3,0,25
"E00167237",102,39,2,37,41,0,19,11,6,1,1,1,1,0,0,0,20,19,1,0,0,1,0,1,0,22,0,4,1,0,17
"E00167238",137,50,12,38,71,2,38,10,7,19,2,0,0,0,0,0,10,7,1,2,0,21,10,6,5,16,4,2,0,0,10
"E00167239",80,31,0,31,38,0,15,4,2,9,0,0,0,0,0,0,8,6,0,2,0,15,6,8,1,11,0,1,1,0,9
"E00167240",138,36,6,30,87,0,54,4,7,37,6,0,0,0,0,0,7,4,0,3,0,26,11,6,9,15,1,11,0,0,3
"E00167241",117,34,16,18,52,1,35,3,4,24,4,0,0,0,0,0,1,0,0,1,0,15,7,4,4,31,5,6,2,0,18
"E00167242",88,29,0,29,40,0,16,5,5,6,0,0,0,0,0,0,16,7,6,3,0,8,5,2,1,19,1,0,3,0,15
"E00167243",133,39,0,39,52,0,16,9,3,4,0,2,2,0,0,0,30,26,0,4,0,4,3,1,0,42,0,0,5,0,37
"E00167244",114,32,2,30,36,0,12,8,4,0,0,0,0,0,0,0,21,19,2,0,0,3,3,0,0,46,0,2,4,0,40
"E00167245",129,51,0,51,52,0,22,5,4,9,4,2,2,0,0,0,16,14,1,1,0,12,4,5,3,26,0,3,3,0,20
"E00167246",97,38,9,29,37,5,14,2,3,6,3,0,0,0,0,0,4,2,0,2,0,14,5,5,4,22,2,4,0,2,14
"E00167247",79,20,1,19,38,0,11,5,5,1,0,0,0,0,0,0,21,19,2,0,0,6,4,2,0,21,1,3,1,0,16
"E00167248",256,154,1,153,72,0,28,24,1,1,2,2,2,0,0,0,32,31,1,0,0,10,9,0,1,30,0,0,9,0,21
"E00167249",234,130,0,130,74,0,34,29,3,1,1,1,1,0,0,0,37,36,1,0,0,2,0,0,2,30,0,0,7,0,23
"E00167250",102,18,0,18,62,0,40,2,3,33,2,0,0,0,0,0,4,3,0,1,0,18,3,12,3,22,0,16,1,0,5
"E00167251",111,49,0,49,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,60,1,0,52,0,7
"E00167252",142,40,3,37,70,2,38,8,5,23,2,0,0,0,0,0,14,9,3,2,0,16,5,7,4,32,3,3,3,0,23
"E00167253",139,42,2,40,80,0,42,17,10,15,0,1,1,0,0,0,22,15,4,3,0,15,12,3,0,17,4,2,0,0,11
"E00167254",107,45,15,30,29,3,13,5,0,5,3,0,0,0,0,0,4,3,0,1,0,9,2,1,6,33,0,2,21,0,10
"E00167255",119,21,1,20,79,3,45,13,7,22,3,0,0,0,0,0,15,10,2,3,0,16,6,5,5,19,4,2,0,0,13
"E00167256",126,52,0,52,52,0,29,10,9,10,0,0,0,0,0,0,18,17,1,0,0,5,2,2,1,22,3,3,1,0,15
"E00167257",166,63,0,63,79,0,41,11,13,17,0,0,0,0,0,0,32,21,8,3,0,6,2,2,2,24,1,2,0,0,21
"E00167258",95,25,6,19,51,0,34,5,10,13,6,0,0,0,0,0,2,1,0,1,0,15,3,2,10,19,5,13,0,0,1
"E00167259",75,21,3,18,41,2,26,2,1,21,2,0,0,0,0,0,6,5,0,0,1,7,3,3,1,13,3,4,1,0,5
"E00167260",135,35,9,26,72,1,44,4,10,27,3,1,1,0,0,0,4,2,1,1,0,22,9,7,6,28,4,8,4,0,12
"E00167261",157,48,4,44,75,5,35,14,4,14,3,1,1,0,0,0,20,20,0,0,0,14,5,5,4,34,2,5,5,0,22
"E00167262",46,17,1,16,20,2,10,4,3,3,0,0,0,0,0,0,7,7,0,0,0,1,1,0,0,9,0,0,0,0,9
"E00167263",102,27,0,27,32,0,7,5,2,0,0,1,1,0,0,0,23,23,0,0,0,1,0,0,1,43,0,1,12,0,30
"E00167264",124,52,7,45,58,3,36,12,11,7,6,0,0,0,0,0,11,8,1,2,0,8,3,1,4,14,0,3,2,1,8
"E00167265",146,72,39,33,39,5,17,2,4,7,4,0,0,0,0,0,6,5,1,0,0,11,3,4,4,35,0,3,6,0,26
"E00167266",164,92,56,36,39,3,12,3,2,4,3,0,0,0,0,0,15,12,2,1,0,9,2,3,4,33,1,3,1,1,27
