"GeographyCode","QS203EW0001","QS203EW0002","QS203EW0003","QS203EW0004","QS203EW0005","QS203EW0006","QS203EW0007","QS203EW0008","QS203EW0009","QS203EW0010","QS203EW0011","QS203EW0012","QS203EW0013","QS203EW0014","QS203EW0015","QS203EW0016","QS203EW0017","QS203EW0018","QS203EW0019","QS203EW0020","QS203EW0021","QS203EW0022","QS203EW0023","QS203EW0024","QS203EW0025","QS203EW0026","QS203EW0027","QS203EW0028","QS203EW0029","QS203EW0030","QS203EW0031","QS203EW0032","QS203EW0033","QS203EW0034","QS203EW0035","QS203EW0036","QS203EW0037","QS203EW0038","QS203EW0039","QS203EW0040","QS203EW0041","QS203EW0042","QS203EW0043","QS203EW0044","QS203EW0045","QS203EW0046","QS203EW0047","QS203EW0048","QS203EW0049","QS203EW0050","QS203EW0051","QS203EW0052","QS203EW0053","QS203EW0054","QS203EW0055","QS203EW0056","QS203EW0057","QS203EW0058","QS203EW0059","QS203EW0060","QS203EW0061","QS203EW0062","QS203EW0063","QS203EW0064","QS203EW0065","QS203EW0066","QS203EW0067","QS203EW0068","QS203EW0069","QS203EW0070","QS203EW0071","QS203EW0072","QS203EW0073","QS203EW0074","QS203EW0075","QS203EW0076","QS203EW0077","QS203EW0078"
"E00021591",491,306,299,294,0,3,1,1,0,0,0,0,0,1,6,6,5,1,0,0,2,2,0,1,0,1,0,0,0,0,0,20,3,2,1,0,1,14,0,13,0,0,1,1,163,8,1,7,0,0,0,0,154,154,0,0,0,0,1,1,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
"E00021592",315,243,225,217,0,5,3,0,0,0,0,0,0,2,16,14,12,6,1,0,1,1,3,2,1,0,0,1,2,0,2,14,2,0,0,0,0,7,0,3,3,0,1,5,49,1,1,0,3,2,0,1,45,42,0,3,0,0,0,0,0,0,7,1,0,1,0,6,0,0,0,2,0,2,1,1,0,0
"E00021593",225,136,114,111,1,2,0,0,0,0,0,0,0,6,16,14,2,1,1,0,0,0,0,12,0,6,0,6,2,0,2,15,2,5,2,2,1,8,0,4,0,1,3,0,59,4,0,4,1,0,0,1,53,44,3,3,3,0,1,0,1,0,13,7,7,0,0,2,4,1,3,2,0,2,1,1,0,0
"E00021594",336,214,196,192,1,0,1,0,2,0,0,0,0,3,15,12,3,2,0,1,0,0,0,9,3,2,0,4,3,0,3,17,0,9,2,5,2,8,0,4,0,3,1,0,99,2,0,2,5,1,1,3,91,89,1,1,0,0,1,0,1,0,6,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0
"E00021595",354,255,211,205,1,3,2,0,0,0,0,0,0,4,40,38,25,6,2,7,1,4,5,13,2,9,0,2,2,1,1,12,1,6,3,0,3,5,0,1,1,1,2,0,70,6,0,6,3,3,0,0,61,55,2,2,0,2,0,0,0,0,7,2,1,1,0,0,5,2,3,10,0,10,8,2,0,0
"E00021596",381,262,217,208,1,5,2,0,1,1,0,0,0,6,38,32,19,5,2,4,1,2,5,13,0,2,1,10,6,1,5,18,1,6,1,3,2,11,3,3,5,0,0,0,69,4,2,2,6,3,0,3,54,45,3,0,0,6,5,1,4,0,16,10,6,4,0,2,4,3,1,16,0,14,9,5,2,0
"E00021597",374,247,208,200,1,4,3,0,0,0,0,0,0,8,31,26,10,2,0,3,0,1,4,16,5,5,1,5,5,0,5,13,5,3,1,0,2,5,1,1,3,0,0,0,100,1,0,1,1,0,0,1,95,92,3,0,0,0,3,1,2,0,12,6,6,0,3,0,3,1,2,2,0,2,1,1,0,0
"E00021598",260,207,149,137,1,5,6,0,0,0,0,0,0,7,51,49,33,10,6,11,0,0,6,16,0,10,0,6,2,0,2,6,1,0,0,0,0,5,1,0,2,1,1,0,34,1,0,1,14,4,4,6,9,3,3,1,1,1,10,0,10,0,8,4,4,0,0,3,1,0,1,5,0,5,4,1,0,0
"E00021599",326,258,201,188,1,6,6,0,0,0,0,0,0,4,53,46,35,4,8,12,0,3,8,11,0,4,0,7,7,0,7,7,0,1,0,0,1,6,0,0,4,1,1,0,39,3,2,1,9,4,2,3,16,11,4,0,1,0,11,2,9,0,15,8,3,5,2,3,2,2,0,7,0,7,6,1,0,0
"E00021600",308,256,214,199,2,5,8,0,0,0,0,0,0,5,37,33,25,8,8,1,0,0,8,8,0,6,1,1,4,0,4,8,0,1,0,1,0,7,2,0,4,0,1,0,19,1,0,1,11,3,2,6,2,0,1,1,0,0,2,1,1,3,11,8,2,6,0,3,0,0,0,14,0,14,9,5,0,0
"E00021601",230,188,140,121,2,6,11,0,0,0,0,0,0,2,46,42,37,15,6,6,0,0,10,5,0,4,1,0,4,1,3,5,0,1,1,0,0,4,0,0,2,1,1,0,19,2,0,2,4,1,1,2,9,0,8,1,0,0,4,1,3,0,12,6,5,1,0,4,2,1,1,6,0,6,5,1,0,0
"E00021602",368,258,190,184,0,4,2,0,0,0,0,0,0,4,64,60,46,20,2,12,3,0,9,14,0,3,0,11,4,0,4,11,1,1,0,1,0,9,0,3,3,1,2,0,72,4,0,4,8,0,1,7,55,45,9,1,0,0,5,2,3,0,9,5,5,0,4,0,0,0,0,18,0,18,12,6,0,0
"E00021603",184,157,121,111,4,4,2,0,0,0,0,0,0,1,35,30,25,8,9,2,0,0,6,5,0,4,0,1,5,1,4,5,0,1,1,0,0,4,1,0,3,0,0,0,7,0,0,0,3,0,1,2,1,0,1,0,0,0,3,0,3,0,11,9,6,3,1,0,1,0,1,4,0,4,3,1,0,0
"E00021604",356,255,214,207,1,3,3,0,0,0,0,0,0,5,36,33,17,3,2,6,0,2,4,16,2,4,1,9,3,0,3,11,2,2,0,0,2,7,0,2,2,0,3,0,68,2,1,1,10,6,0,4,55,55,0,0,0,0,1,1,0,0,17,4,3,1,0,10,3,0,3,5,0,5,2,3,0,0
"E00021605",289,224,160,146,5,5,4,0,0,0,0,0,0,7,57,50,40,11,11,8,0,2,8,10,2,2,1,5,7,0,7,14,2,1,0,1,0,11,1,3,5,0,2,0,20,1,1,0,12,5,3,4,3,0,2,0,1,0,3,0,3,1,18,8,5,3,1,4,5,0,5,13,0,13,9,4,0,0
"E00021606",282,212,168,152,4,6,6,0,0,0,0,0,0,6,38,30,24,6,5,6,2,1,4,6,0,2,0,4,8,0,8,13,7,0,0,0,0,6,2,0,3,0,1,0,20,4,3,1,6,1,4,1,8,4,3,1,0,0,2,2,0,0,21,17,14,3,0,2,2,0,2,16,0,16,13,3,0,0
"E00021607",262,187,161,156,3,1,1,0,0,0,0,0,0,8,18,14,1,0,1,0,0,0,0,13,4,2,1,6,4,2,2,8,1,5,1,2,2,2,0,1,1,0,0,0,59,3,0,3,0,0,0,0,53,52,0,1,0,0,1,0,1,2,6,4,2,2,0,1,1,1,0,2,0,2,1,1,0,0
"E00021608",217,183,147,144,1,1,1,0,0,0,0,0,0,9,27,23,20,6,2,4,0,2,6,3,0,0,0,3,4,0,4,4,2,0,0,0,0,2,0,0,1,0,1,0,11,0,0,0,6,4,0,2,0,0,0,0,0,0,5,1,4,0,11,9,4,5,0,1,1,1,0,8,0,8,6,2,0,0
"E00021610",323,247,209,200,4,3,2,0,0,0,1,0,0,4,33,33,23,2,7,6,2,1,5,10,2,8,0,0,0,0,0,10,2,2,0,2,0,6,2,0,2,1,1,0,50,1,0,1,2,2,0,0,42,38,2,1,1,0,4,0,4,1,9,1,1,0,0,8,0,0,0,7,0,7,5,2,0,0
"E00021611",397,287,228,216,3,4,5,0,0,0,0,0,1,0,58,54,40,6,6,5,2,8,13,14,0,5,1,8,4,1,3,5,1,1,1,0,0,3,0,0,2,0,1,0,80,3,1,2,7,2,2,3,67,65,0,1,1,0,3,2,1,0,17,8,8,0,1,7,1,1,0,8,0,8,5,3,0,0
"E00021612",214,179,130,114,3,7,6,0,0,0,0,0,0,2,47,42,33,14,7,2,0,0,10,9,1,0,0,8,5,2,3,3,0,0,0,0,0,3,0,0,0,0,3,0,10,2,0,2,1,0,1,0,2,0,2,0,0,0,5,0,5,0,11,6,6,0,2,3,0,0,0,11,0,11,7,4,0,0
"E00021613",188,143,97,90,1,5,1,0,0,0,0,0,0,0,46,36,28,3,6,5,2,2,10,8,0,2,0,6,10,4,6,8,2,0,0,0,0,6,2,0,3,0,1,0,14,1,0,1,6,0,3,3,5,0,1,1,3,0,2,0,2,0,11,6,3,3,0,5,0,0,0,12,0,12,10,2,0,0
"E00021614",263,221,161,145,3,10,3,0,0,0,0,0,0,8,52,47,35,6,6,4,0,5,14,12,1,3,2,6,5,0,5,6,1,0,0,0,0,5,0,0,0,2,3,0,17,2,0,2,10,0,3,7,2,2,0,0,0,0,3,0,3,0,9,4,3,1,0,4,1,0,1,10,0,10,7,3,0,0
"E00021615",218,185,143,137,2,3,1,0,0,0,0,0,0,1,41,37,31,5,9,8,3,1,5,6,0,1,2,3,4,0,4,1,0,0,0,0,0,1,0,0,1,0,0,0,15,2,2,0,2,2,0,0,8,3,3,2,0,0,3,0,3,0,10,6,6,0,1,1,2,0,2,7,0,6,3,3,1,0
"E00021616",438,264,224,222,0,0,2,0,0,0,0,0,0,2,38,33,16,5,2,5,1,2,1,17,2,4,2,9,5,1,4,9,0,6,2,4,0,3,0,3,0,0,0,0,156,3,1,2,0,0,0,0,149,139,4,6,0,0,3,3,0,1,5,1,1,0,0,1,3,0,3,4,0,4,1,3,0,0
"E00021617",166,126,88,77,1,10,0,0,0,0,0,0,0,3,35,34,27,9,6,3,1,2,6,7,0,2,0,5,1,0,1,2,0,1,0,0,1,1,0,0,1,0,0,0,25,1,0,1,6,1,1,4,10,1,7,0,0,2,8,1,7,0,4,2,2,0,0,2,0,0,0,9,0,9,7,2,0,0
"E00021618",282,160,146,142,0,2,0,0,2,0,0,0,0,2,12,12,3,0,0,1,0,2,0,9,0,2,1,6,0,0,0,18,4,4,0,2,2,10,2,4,0,0,4,0,96,0,0,0,2,2,0,0,94,89,4,0,0,1,0,0,0,0,4,4,2,2,0,0,0,0,0,4,0,4,2,2,0,0
"E00021619",463,299,259,254,1,3,1,0,0,0,0,0,0,7,33,30,22,2,2,12,0,4,2,8,0,3,0,5,3,2,1,26,4,8,4,3,1,14,0,11,1,0,2,0,119,2,0,2,3,0,1,2,113,96,8,7,0,2,1,0,1,0,12,1,0,1,0,3,8,1,7,7,0,7,5,2,0,0
"E00021620",246,170,126,122,0,2,2,0,0,0,0,0,0,7,37,32,23,6,3,6,2,2,4,9,0,4,2,3,5,0,5,7,3,3,2,1,0,1,0,0,0,0,1,0,54,5,0,5,11,2,3,6,38,29,9,0,0,0,0,0,0,0,11,2,2,0,0,7,2,2,0,4,0,4,2,2,0,0
"E00021621",333,209,185,184,0,1,0,0,0,0,0,0,0,7,17,11,5,1,1,0,1,0,2,6,0,2,2,2,6,4,2,8,0,4,2,2,0,4,0,3,1,0,0,0,110,2,2,0,2,0,1,1,102,95,3,4,0,0,4,1,3,0,5,2,2,0,0,3,0,0,0,1,0,1,1,0,0,0
"E00021622",247,191,109,99,2,4,4,0,0,0,0,0,0,7,75,65,43,18,4,3,4,4,10,22,2,2,5,13,10,0,10,13,1,1,0,1,0,11,0,0,7,2,2,0,28,0,0,0,8,7,1,0,19,10,9,0,0,0,1,0,1,0,7,5,4,1,0,2,0,0,0,8,0,8,5,3,0,0
"E00021623",189,134,123,122,0,0,1,0,0,0,0,0,0,4,7,5,5,1,1,2,0,0,1,0,0,0,0,0,2,2,0,11,4,1,0,1,0,6,0,3,1,0,2,0,41,1,0,1,0,0,0,0,38,37,1,0,0,0,2,2,0,0,3,1,1,0,0,0,2,0,2,0,0,0,0,0,0,0
"E00021624",292,239,183,173,2,5,3,0,0,0,0,0,0,3,53,43,31,5,6,10,0,3,7,12,2,2,1,7,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2,0,2,14,8,2,4,5,1,4,0,0,0,12,0,12,1,10,4,4,0,0,5,1,0,1,9,0,9,5,4,0,0
"E00021625",510,403,301,274,3,20,4,0,0,0,0,0,0,8,94,79,56,11,11,6,1,9,18,23,2,8,5,8,15,1,14,23,5,1,0,0,1,16,6,7,3,0,0,1,50,4,2,2,16,6,5,5,16,12,4,0,0,0,13,0,13,1,21,15,12,3,2,2,2,0,2,13,0,13,5,8,0,0
"E00021626",329,248,166,153,3,8,2,0,0,0,0,0,1,4,77,65,55,14,10,8,1,4,18,10,0,7,1,2,12,3,9,11,4,0,0,0,0,7,1,0,3,2,1,0,31,5,0,5,7,3,1,3,6,6,0,0,0,0,12,2,10,1,23,14,9,5,1,3,5,3,2,16,0,15,10,5,1,0
"E00021627",372,283,204,189,0,8,7,0,0,0,0,0,0,7,72,54,37,10,10,5,0,5,7,17,1,4,2,10,18,2,16,19,4,4,3,1,0,11,3,2,4,0,2,0,46,2,1,1,14,10,3,1,29,15,9,3,2,0,1,1,0,0,8,7,6,1,0,1,0,0,0,16,0,15,9,6,1,0
"E00021628",214,181,156,138,2,11,5,0,0,0,0,0,0,1,24,21,15,3,4,4,1,0,3,6,1,3,0,2,3,0,3,8,1,2,0,1,1,5,0,0,5,0,0,0,18,1,0,1,4,2,2,0,6,5,1,0,0,0,7,1,6,0,5,4,2,2,0,0,1,0,1,2,0,2,2,0,0,0
"E00021629",229,195,138,132,3,3,0,0,0,0,0,0,0,4,53,50,40,13,6,5,0,2,14,10,0,4,0,6,3,0,3,3,0,0,0,0,0,3,1,0,1,0,1,0,14,0,0,0,1,1,0,0,8,0,7,1,0,0,4,0,4,1,10,7,7,0,0,2,1,1,0,7,0,7,7,0,0,0
"E00021630",262,206,181,173,1,4,3,0,0,0,0,0,0,5,20,18,8,1,4,1,0,1,1,10,0,2,0,8,2,1,1,6,3,2,0,2,0,1,0,0,1,0,0,0,38,0,0,0,3,2,0,1,30,23,4,2,0,1,5,0,5,0,8,2,1,1,0,4,2,0,2,4,0,4,3,1,0,0
"E00021631",305,251,190,178,1,6,5,0,0,0,0,0,0,6,55,49,30,6,6,4,1,2,11,19,2,12,0,5,6,1,5,8,0,0,0,0,0,8,1,0,5,0,2,0,22,2,0,2,10,3,5,2,4,2,2,0,0,0,4,0,4,2,13,9,3,6,0,4,0,0,0,11,0,11,8,3,0,0
"E00021632",229,173,117,110,2,5,0,0,0,0,0,0,0,4,52,44,34,9,5,11,0,4,5,10,0,6,0,4,8,0,8,12,5,0,0,0,0,7,1,0,4,1,1,0,24,2,0,2,8,4,2,2,9,0,6,2,1,0,5,0,5,0,12,6,3,3,2,4,0,0,0,8,0,8,3,5,0,0
"E00021633",214,182,141,133,1,5,2,0,0,0,0,0,0,3,38,29,28,9,7,2,1,2,7,1,0,0,0,1,9,0,9,7,1,1,1,0,0,5,0,0,3,0,2,0,16,3,0,3,3,0,1,2,10,3,6,0,1,0,0,0,0,0,5,4,4,0,0,1,0,0,0,4,0,4,2,2,0,0
"E00021634",283,211,170,158,0,6,5,0,1,0,0,0,0,5,36,32,24,9,4,5,1,2,3,8,2,1,1,4,4,0,4,8,2,1,0,1,0,5,1,2,2,0,0,0,41,5,1,4,4,1,2,1,29,20,6,2,1,0,2,1,1,1,14,10,5,5,2,1,1,0,1,9,0,9,4,5,0,0
"E00021635",227,176,123,114,0,3,6,0,0,0,0,0,0,4,49,36,24,7,6,7,0,0,4,12,1,0,0,11,13,1,12,7,0,2,1,1,0,5,0,0,5,0,0,0,31,2,2,0,9,3,0,6,15,4,8,0,3,0,5,1,4,0,4,0,0,0,0,4,0,0,0,9,0,9,1,8,0,0
"E00021636",335,241,214,204,1,6,3,0,0,0,0,0,0,7,20,20,11,1,1,5,2,1,1,9,0,2,1,6,0,0,0,5,0,2,0,1,1,3,0,3,0,0,0,0,82,0,0,0,3,0,0,3,75,75,0,0,0,0,4,0,4,0,6,2,1,1,0,0,4,2,2,1,0,1,0,1,0,0
"E00021637",509,290,236,225,1,7,3,0,0,0,0,0,0,6,48,44,29,5,5,1,1,6,11,15,7,6,0,2,4,1,3,30,6,11,8,2,1,13,1,6,0,2,4,0,165,2,0,2,4,2,0,2,151,135,7,9,0,0,8,1,7,0,20,1,0,1,0,13,6,3,3,4,0,4,4,0,0,0
"E00021639",347,217,199,198,0,1,0,0,0,0,0,0,0,1,17,17,1,0,0,0,0,1,0,16,0,12,0,4,0,0,0,8,2,1,1,0,0,4,0,3,0,1,0,1,117,0,0,0,0,0,0,0,113,110,0,3,0,0,2,0,2,2,5,0,0,0,0,1,4,1,3,0,0,0,0,0,0,0
"E00021640",397,262,225,219,2,3,0,0,1,0,0,0,0,4,33,32,21,6,0,5,1,5,4,11,1,3,0,7,1,0,1,23,1,4,1,3,0,18,0,12,4,0,2,0,102,2,1,1,6,2,1,3,91,86,5,0,0,0,3,1,2,0,9,2,1,1,0,7,0,0,0,1,0,1,0,1,0,0
"E00021641",415,247,218,214,2,2,0,0,0,0,0,0,0,3,26,22,17,2,2,6,3,2,2,5,0,2,0,3,4,2,2,10,0,4,2,1,1,6,0,1,3,0,2,0,136,0,0,0,7,2,2,3,127,122,5,0,0,0,1,0,1,1,20,5,4,1,0,12,3,3,0,2,0,2,2,0,0,0
"E00021642",335,195,171,162,0,5,3,0,1,0,0,0,0,3,21,18,9,0,3,0,3,2,1,9,0,2,1,6,3,1,2,20,4,4,0,1,3,11,1,5,0,0,5,1,112,1,0,1,3,3,0,0,106,98,5,3,0,0,2,1,1,0,6,2,2,0,0,2,2,0,2,2,0,2,1,1,0,0
"E00021643",246,163,146,145,0,1,0,0,0,0,0,0,0,1,16,12,9,0,5,0,0,2,2,3,3,0,0,0,4,0,4,9,2,6,2,0,4,1,0,0,1,0,0,0,69,0,0,0,0,0,0,0,67,67,0,0,0,0,2,0,2,0,1,1,1,0,0,0,0,0,0,4,0,4,0,4,0,0
"E00021644",327,233,193,186,2,3,2,0,0,0,0,0,0,7,33,28,9,0,0,2,1,4,2,19,6,5,0,8,5,4,1,15,0,3,2,1,0,11,0,9,2,0,0,1,69,2,0,2,2,1,0,1,58,54,2,0,1,1,5,0,5,2,7,4,1,3,1,0,2,0,2,3,0,3,0,3,0,0
"E00021646",498,298,278,273,0,4,0,0,1,0,0,0,0,3,17,15,10,1,6,0,1,1,1,5,0,0,0,5,2,0,2,16,1,2,2,0,0,13,0,10,0,3,0,0,177,1,0,1,4,1,2,1,170,165,1,4,0,0,2,0,2,0,4,2,0,2,0,0,2,0,2,3,0,3,2,1,0,0
"E00021648",202,165,136,128,2,5,1,0,0,0,0,0,0,3,26,22,15,1,3,2,0,2,7,7,0,3,1,3,4,0,4,6,0,2,1,1,0,4,0,0,2,0,2,0,16,2,2,0,5,0,3,2,5,1,4,0,0,0,4,0,4,0,3,1,1,0,0,2,0,0,0,12,0,12,7,5,0,0
"E00021649",434,256,213,206,4,1,2,0,0,0,0,0,0,1,42,35,14,1,1,7,0,5,0,21,4,0,0,17,7,5,2,12,1,5,2,1,2,6,0,5,0,0,1,0,151,1,0,1,0,0,0,0,149,141,0,8,0,0,1,0,1,0,13,4,1,3,0,8,1,0,1,2,0,2,0,2,0,0
"E00021650",265,197,177,174,2,1,0,0,0,0,0,0,0,2,18,13,12,3,1,2,0,3,3,1,0,1,0,0,5,1,4,10,0,3,0,0,3,7,0,1,2,2,2,0,42,0,0,0,2,1,1,0,39,37,1,1,0,0,1,0,1,0,3,2,1,1,0,1,0,0,0,13,0,13,9,4,0,0
"E00021651",251,174,114,109,0,2,3,0,0,0,0,0,0,9,51,39,26,5,10,4,2,3,2,13,1,2,2,8,12,2,10,6,0,0,0,0,0,6,4,0,2,0,0,0,48,0,0,0,16,6,2,8,26,4,17,5,0,0,6,1,5,0,16,9,7,2,0,7,0,0,0,7,0,7,6,1,0,0
"E00021652",276,222,161,151,2,6,2,0,0,0,1,0,0,8,52,41,29,5,5,6,2,4,7,12,0,1,7,4,11,4,7,8,1,1,0,1,0,6,0,0,6,0,0,0,29,1,0,1,15,7,3,5,11,2,8,0,1,0,2,0,2,0,9,4,3,1,1,4,0,0,0,8,0,8,3,5,0,0
"E00021653",547,292,245,240,1,2,2,0,0,0,0,0,0,5,42,37,20,2,0,6,0,6,6,17,9,4,0,4,5,1,4,25,3,2,2,0,0,20,2,13,0,2,3,0,224,4,0,4,1,0,0,1,214,207,5,2,0,0,4,1,3,1,6,0,0,0,0,3,3,2,1,0,0,0,0,0,0,0
"E00021654",379,253,237,229,2,4,1,1,0,0,0,0,0,4,12,10,5,1,0,0,0,0,4,5,1,2,1,1,2,1,1,35,5,11,0,5,6,19,1,10,1,1,6,0,85,3,3,0,2,1,0,1,74,68,2,3,0,1,6,5,1,0,3,1,0,1,1,0,1,0,1,3,0,2,2,0,1,0
"E00021655",274,152,134,133,0,0,1,0,0,0,0,0,0,1,17,15,8,0,0,5,1,2,0,7,0,6,0,1,2,0,2,2,1,0,0,0,0,1,1,0,0,0,0,0,119,6,1,5,0,0,0,0,112,105,1,6,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"E00021656",386,297,246,235,0,6,5,0,0,0,0,0,0,6,45,42,22,6,3,8,1,1,3,20,0,2,0,18,3,0,3,12,0,8,2,3,3,4,1,1,0,0,2,0,65,0,0,0,10,2,3,5,51,41,3,5,0,2,4,0,4,0,8,3,3,0,0,1,4,2,2,4,0,4,2,2,0,0
"E00021657",204,142,103,95,0,7,1,0,0,0,0,0,0,3,36,28,20,6,3,5,0,2,4,8,1,3,0,4,8,3,5,7,1,1,0,1,0,5,0,0,4,0,1,0,33,0,0,0,13,9,1,3,15,1,13,1,0,0,5,0,5,0,10,4,4,0,0,4,2,0,2,12,0,12,11,1,0,0
"E00021658",177,142,108,94,6,2,6,0,0,0,0,0,0,4,30,28,24,5,4,3,0,3,9,4,0,1,2,1,2,0,2,2,0,1,1,0,0,1,0,0,1,0,0,0,18,2,0,2,8,8,0,0,6,0,6,0,0,0,2,0,2,0,8,6,3,3,0,2,0,0,0,7,0,7,4,3,0,0
"E00021659",335,218,193,191,1,1,0,0,0,0,0,0,0,3,22,20,16,3,4,3,0,1,5,4,0,3,1,0,2,1,1,20,4,2,0,2,0,14,0,7,2,1,4,0,81,2,0,2,4,3,0,1,71,68,2,1,0,0,4,2,2,0,8,3,1,2,0,5,0,0,0,8,0,8,8,0,0,0
"E00021660",278,202,157,146,2,6,3,0,0,0,0,0,0,6,39,34,19,6,1,4,1,5,2,15,7,3,0,5,5,3,2,12,8,2,2,0,0,2,1,0,1,0,0,0,55,0,0,0,9,5,4,0,42,31,3,8,0,0,2,0,2,2,6,0,0,0,0,2,4,1,3,3,0,3,3,0,0,0
"E00021661",488,329,253,234,8,8,3,0,0,0,0,0,0,9,67,56,42,10,7,11,7,6,1,14,1,6,1,6,11,4,7,24,3,6,0,4,2,15,0,9,0,0,6,0,119,2,0,2,14,4,2,8,98,87,8,0,1,2,4,2,2,1,10,3,3,0,0,4,3,3,0,6,0,6,4,2,0,0
"E00021662",566,419,349,341,0,6,2,0,0,0,1,0,0,4,65,61,36,3,5,5,4,12,7,25,3,9,2,11,4,1,3,13,5,3,1,0,2,5,2,0,0,0,3,0,123,0,0,0,2,1,1,0,113,111,1,0,0,1,8,0,8,0,8,3,2,1,0,3,2,0,2,3,0,3,1,2,0,0
"E00021663",236,157,140,133,2,5,0,0,0,0,0,0,0,4,13,9,5,0,2,0,2,0,1,4,0,0,0,4,4,0,4,20,2,7,0,3,4,11,0,5,0,0,6,0,50,1,0,1,5,0,2,3,38,33,1,1,1,2,6,3,3,0,8,1,1,0,0,3,4,2,2,1,0,1,1,0,0,0
"E00021665",473,322,289,288,0,1,0,0,0,0,0,0,0,4,29,26,13,2,0,0,0,3,8,13,4,5,0,4,3,2,1,11,2,4,0,2,2,5,0,3,0,0,2,0,128,3,0,3,7,7,0,0,118,108,8,2,0,0,0,0,0,0,11,0,0,0,0,2,9,3,6,1,0,1,1,0,0,0
"E00021666",564,366,320,301,2,12,5,0,0,0,0,0,0,7,39,32,22,4,5,4,1,1,7,10,4,4,0,2,7,3,4,20,4,3,0,0,3,12,1,5,3,0,3,1,162,3,0,3,13,6,2,5,133,115,18,0,0,0,13,0,13,0,13,3,1,2,1,4,5,2,3,3,0,3,1,2,0,0
"E00021667",490,259,233,231,0,0,2,0,0,0,0,0,0,3,23,20,11,2,1,2,0,4,2,9,1,3,0,5,3,1,2,16,3,1,0,1,0,12,0,11,1,0,0,0,209,1,0,1,2,2,0,0,201,187,6,8,0,0,5,2,3,0,6,0,0,0,0,3,3,2,1,0,0,0,0,0,0,0
"E00021668",511,352,265,256,3,3,3,0,0,0,0,0,0,17,70,63,40,5,7,14,0,2,12,23,0,6,3,14,7,3,4,19,2,6,3,2,1,11,0,3,3,3,2,0,116,1,0,1,17,8,2,7,90,76,13,1,0,0,4,1,3,4,16,3,3,0,1,5,7,0,7,8,0,7,4,3,1,0
"E00021669",488,263,241,238,1,1,1,0,0,0,0,0,0,3,19,16,7,2,1,1,1,0,2,9,2,0,1,6,3,0,3,13,1,0,0,0,0,12,0,7,1,3,1,0,206,4,0,4,2,2,0,0,194,179,9,6,0,0,4,0,4,2,6,0,0,0,0,0,6,3,3,0,0,0,0,0,0,0
"E00021670",402,251,223,220,0,1,1,0,1,0,0,0,0,1,27,23,16,5,0,4,1,4,2,7,4,0,0,3,4,4,0,14,6,3,0,3,0,5,0,5,0,0,0,0,129,2,2,0,0,0,0,0,126,125,0,1,0,0,1,0,1,0,8,1,0,1,0,4,3,3,0,0,0,0,0,0,0,0
"E00021671",351,200,189,179,0,1,6,0,3,0,0,0,0,1,10,9,5,1,1,0,0,1,2,4,0,4,0,0,1,0,1,22,1,5,3,2,0,16,0,9,0,2,5,0,127,0,0,0,1,0,1,0,119,116,2,1,0,0,7,1,6,0,2,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
"E00021672",416,262,225,215,2,6,2,0,0,0,0,0,0,6,31,29,28,10,1,2,0,6,9,1,0,1,0,0,2,0,2,12,3,0,0,0,0,9,1,6,1,0,1,0,123,1,0,1,4,2,0,2,116,113,1,2,0,0,2,0,2,0,7,5,3,2,0,2,0,0,0,12,0,12,11,1,0,0
"E00021673",452,274,228,222,1,4,1,0,0,0,0,0,0,3,43,37,15,6,1,1,1,3,3,22,2,11,4,5,6,2,4,18,5,4,1,2,1,9,0,4,0,0,5,0,145,1,0,1,3,2,0,1,139,135,3,0,1,0,2,1,1,0,13,3,2,1,0,1,9,2,7,2,0,2,1,1,0,0
"E00021674",378,240,176,160,2,9,5,0,0,0,1,0,0,1,62,55,40,10,9,11,3,4,3,15,1,12,0,2,7,0,7,7,1,3,1,0,2,3,3,0,0,0,0,0,108,6,0,6,6,5,0,1,91,83,0,7,1,0,5,1,4,0,11,7,4,3,0,2,2,1,1,12,0,12,11,1,0,0
"E00021675",518,311,276,274,0,2,0,0,0,0,0,0,0,2,33,29,19,2,2,9,2,2,2,10,0,0,0,10,4,2,2,21,1,5,0,2,3,15,0,13,1,0,1,0,179,1,1,0,5,0,0,5,171,162,1,7,1,0,2,0,2,0,5,0,0,0,1,0,4,3,1,2,0,2,2,0,0,0
"E00021676",293,232,145,124,6,9,6,0,0,0,0,0,0,4,83,69,52,11,8,18,0,6,9,17,7,2,1,7,14,2,12,8,1,5,0,3,2,2,0,0,2,0,0,0,23,0,0,0,10,0,0,10,8,1,7,0,0,0,4,0,4,1,24,18,14,4,0,6,0,0,0,6,0,6,4,2,0,0
"E00021677",345,205,177,176,1,0,0,0,0,0,0,0,0,0,28,27,25,3,5,11,0,5,1,2,0,2,0,0,1,0,1,5,0,0,0,0,0,5,0,1,1,3,0,0,111,1,0,1,1,1,0,0,108,99,5,4,0,0,1,0,1,0,18,5,2,3,0,13,0,0,0,6,0,6,2,4,0,0
