"GeographyCode","KS104EW0001","KS104EW0002","KS104EW0003","KS104EW0004","KS104EW0005","KS104EW0006","KS104EW0007","KS104EW0008","KS104EW0009","KS104EW0010","KS104EW0011","KS104EW0012","KS104EW0013","KS104EW0014","KS104EW0015"
"E00021538",612,202,98,263,13,6,26,4,33.0065359477124,16.0130718954248,42.9738562091503,2.12418300653595,0.980392156862745,4.2483660130719,0.65359477124183
"E00021539",240,90,44,84,8,4,10,0,37.5,18.3333333333333,35,3.33333333333333,1.66666666666667,4.16666666666667,0
"E00021541",217,60,28,116,6,3,3,1,27.6497695852535,12.9032258064516,53.4562211981567,2.76497695852535,1.38248847926267,1.38248847926267,0.460829493087558
"E00021542",188,114,18,37,10,2,6,1,60.6382978723404,9.57446808510638,19.6808510638298,5.31914893617021,1.06382978723404,3.19148936170213,0.531914893617021
"E00021543",255,78,44,117,5,5,4,2,30.5882352941176,17.2549019607843,45.8823529411765,1.96078431372549,1.96078431372549,1.56862745098039,0.784313725490196
"E00021544",158,80,26,38,3,2,7,2,50.6329113924051,16.4556962025316,24.0506329113924,1.89873417721519,1.26582278481013,4.43037974683544,1.26582278481013
"E00021546",172,68,38,47,6,1,12,0,39.5348837209302,22.093023255814,27.3255813953488,3.48837209302326,0.581395348837209,6.97674418604651,0
"E00021547",222,60,26,83,14,6,21,12,27.027027027027,11.7117117117117,37.3873873873874,6.30630630630631,2.7027027027027,9.45945945945946,5.40540540540541
"E00021549",303,102,44,108,4,9,21,15,33.6633663366337,14.5214521452145,35.6435643564356,1.32013201320132,2.97029702970297,6.93069306930693,4.95049504950495
"E00021550",293,90,24,127,11,14,12,15,30.7167235494881,8.19112627986348,43.3447098976109,3.7542662116041,4.77815699658703,4.09556313993174,5.11945392491468
"E00021552",193,62,12,82,5,8,15,9,32.1243523316062,6.21761658031088,42.4870466321244,2.59067357512953,4.14507772020725,7.7720207253886,4.66321243523316
"E00021553",255,94,10,97,2,13,20,19,36.8627450980392,3.92156862745098,38.0392156862745,0.784313725490196,5.09803921568627,7.84313725490196,7.45098039215686
"E00021554",221,68,38,86,8,7,11,3,30.7692307692308,17.1945701357466,38.9140271493213,3.61990950226244,3.16742081447964,4.97737556561086,1.35746606334842
"E00021555",320,98,38,142,11,13,12,6,30.625,11.875,44.375,3.4375,4.0625,3.75,1.875
"E00021556",258,76,54,113,8,2,5,0,29.4573643410853,20.9302325581395,43.7984496124031,3.10077519379845,0.775193798449612,1.93798449612403,0
"E00021557",297,112,52,104,9,6,10,4,37.7104377104377,17.5084175084175,35.016835016835,3.03030303030303,2.02020202020202,3.36700336700337,1.34680134680135
"E00021559",291,100,38,105,4,8,20,16,34.3642611683849,13.0584192439863,36.0824742268041,1.3745704467354,2.74914089347079,6.87285223367698,5.49828178694158
"E00021560",333,92,38,140,15,6,23,19,27.6276276276276,11.4114114114114,42.042042042042,4.5045045045045,1.8018018018018,6.90690690690691,5.70570570570571
"E00021561",265,52,44,142,6,4,15,2,19.622641509434,16.6037735849057,53.5849056603774,2.26415094339623,1.50943396226415,5.66037735849057,0.754716981132076
"E00021562",306,72,48,137,16,10,14,9,23.5294117647059,15.6862745098039,44.7712418300654,5.22875816993464,3.26797385620915,4.57516339869281,2.94117647058824
"E00021563",300,108,24,130,11,4,12,11,36,8,43.3333333333333,3.66666666666667,1.33333333333333,4,3.66666666666667
"E00021564",254,72,20,91,18,8,16,29,28.3464566929134,7.8740157480315,35.8267716535433,7.08661417322835,3.1496062992126,6.2992125984252,11.4173228346457
"E00021565",154,48,6,76,2,4,7,11,31.1688311688312,3.8961038961039,49.3506493506493,1.2987012987013,2.5974025974026,4.54545454545455,7.14285714285714
"E00021566",396,74,24,265,14,7,8,4,18.6868686868687,6.06060606060606,66.9191919191919,3.53535353535354,1.76767676767677,2.02020202020202,1.01010101010101
"E00021567",290,72,40,139,7,2,15,15,24.8275862068966,13.7931034482759,47.9310344827586,2.41379310344828,0.689655172413793,5.17241379310345,5.17241379310345
"E00021569",260,58,42,129,7,9,8,7,22.3076923076923,16.1538461538462,49.6153846153846,2.69230769230769,3.46153846153846,3.07692307692308,2.69230769230769
"E00021572",283,84,22,147,9,2,13,6,29.6819787985866,7.77385159010601,51.9434628975265,3.18021201413428,0.706713780918728,4.59363957597173,2.12014134275618
"E00021574",224,64,26,112,6,2,4,10,28.5714285714286,11.6071428571429,50,2.67857142857143,0.892857142857143,1.78571428571429,4.46428571428571
"E00021577",220,62,28,83,7,12,17,11,28.1818181818182,12.7272727272727,37.7272727272727,3.18181818181818,5.45454545454545,7.72727272727273,5
"E00021579",239,100,20,86,11,5,9,8,41.8410041841004,8.36820083682008,35.9832635983264,4.60251046025105,2.09205020920502,3.76569037656904,3.34728033472803
"E00021580",298,106,14,125,15,10,12,16,35.5704697986577,4.69798657718121,41.9463087248322,5.03355704697987,3.35570469798658,4.02684563758389,5.36912751677852
"E00021582",299,116,14,113,21,7,12,16,38.7959866220736,4.68227424749164,37.7926421404682,7.02341137123746,2.34113712374582,4.0133779264214,5.35117056856187
"E00021583",304,104,16,129,13,11,15,16,34.2105263157895,5.26315789473684,42.4342105263158,4.27631578947368,3.61842105263158,4.93421052631579,5.26315789473684
"E00021584",238,68,26,104,6,10,9,15,28.5714285714286,10.9243697478992,43.6974789915966,2.52100840336134,4.20168067226891,3.78151260504202,6.30252100840336
"E00021585",424,156,26,177,13,15,18,19,36.7924528301887,6.13207547169811,41.7452830188679,3.06603773584906,3.5377358490566,4.24528301886792,4.4811320754717
"E00021586",323,144,26,112,9,7,9,16,44.5820433436532,8.04953560371517,34.6749226006192,2.78637770897833,2.1671826625387,2.78637770897833,4.95356037151703
"E00021587",291,98,14,119,19,7,15,19,33.6769759450172,4.81099656357388,40.893470790378,6.52920962199313,2.40549828178694,5.15463917525773,6.52920962199313
"E00021588",241,80,14,75,15,15,24,18,33.195020746888,5.80912863070539,31.1203319502075,6.22406639004149,6.22406639004149,9.95850622406639,7.46887966804979
"E00021590",286,100,12,106,16,13,15,24,34.965034965035,4.1958041958042,37.0629370629371,5.59440559440559,4.54545454545455,5.24475524475525,8.39160839160839
"E00021591",261,118,12,80,19,14,9,9,45.2107279693487,4.59770114942529,30.6513409961686,7.27969348659004,5.3639846743295,3.44827586206897,3.44827586206897
"E00021592",251,86,26,101,3,12,11,12,34.2629482071713,10.3585657370518,40.2390438247012,1.19521912350598,4.7808764940239,4.38247011952191,4.7808764940239
"E00021593",200,58,6,65,15,5,24,27,29,3,32.5,7.5,2.5,12,13.5
"E00021594",272,86,4,127,5,15,15,20,31.6176470588235,1.47058823529412,46.6911764705882,1.83823529411765,5.51470588235294,5.51470588235294,7.35294117647059
"E00021595",294,70,16,154,12,7,19,16,23.8095238095238,5.4421768707483,52.3809523809524,4.08163265306122,2.38095238095238,6.46258503401361,5.4421768707483
"E00021596",326,84,44,136,10,8,16,28,25.7668711656442,13.4969325153374,41.7177914110429,3.06748466257669,2.45398773006135,4.9079754601227,8.58895705521472
"E00021597",278,94,34,110,5,9,10,16,33.8129496402878,12.2302158273381,39.568345323741,1.79856115107914,3.23741007194245,3.59712230215827,5.75539568345324
"E00021598",240,62,24,132,8,3,6,5,25.8333333333333,10,55,3.33333333333333,1.25,2.5,2.08333333333333
"E00021599",284,88,44,126,7,2,14,3,30.9859154929577,15.4929577464789,44.3661971830986,2.46478873239437,0.704225352112676,4.92957746478873,1.05633802816901
"E00021600",280,90,50,112,6,7,10,5,32.1428571428571,17.8571428571429,40,2.14285714285714,2.5,3.57142857142857,1.78571428571429
"E00021601",205,78,24,78,9,3,11,2,38.0487804878049,11.7073170731707,38.0487804878049,4.39024390243902,1.46341463414634,5.36585365853659,0.975609756097561
"E00021602",319,70,46,172,2,3,14,12,21.9435736677116,14.4200626959248,53.9184952978056,0.626959247648903,0.940438871473354,4.38871473354232,3.76175548589342
"E00021603",168,32,50,69,9,0,6,2,19.047619047619,29.7619047619048,41.0714285714286,5.35714285714286,0,3.57142857142857,1.19047619047619
"E00021604",290,90,28,123,5,13,24,7,31.0344827586207,9.6551724137931,42.4137931034483,1.72413793103448,4.48275862068965,8.27586206896552,2.41379310344828
"E00021605",269,72,50,103,11,3,17,13,26.7657992565056,18.5873605947955,38.2899628252788,4.08921933085502,1.11524163568773,6.31970260223048,4.83271375464684
"E00021606",267,94,36,84,13,7,19,14,35.2059925093633,13.4831460674157,31.4606741573034,4.8689138576779,2.62172284644195,7.11610486891386,5.2434456928839
"E00021607",205,58,14,81,9,5,22,16,28.2926829268293,6.82926829268293,39.5121951219512,4.39024390243902,2.4390243902439,10.7317073170732,7.80487804878049
"E00021608",202,26,30,117,4,5,15,5,12.8712871287129,14.8514851485149,57.9207920792079,1.98019801980198,2.47524752475248,7.42574257425743,2.47524752475248
"E00021610",267,70,42,117,7,7,12,12,26.2172284644195,15.7303370786517,43.8202247191011,2.62172284644195,2.62172284644195,4.49438202247191,4.49438202247191
"E00021611",330,128,42,118,12,8,11,11,38.7878787878788,12.7272727272727,35.7575757575758,3.63636363636364,2.42424242424242,3.33333333333333,3.33333333333333
"E00021612",204,44,62,69,10,4,12,3,21.5686274509804,30.3921568627451,33.8235294117647,4.90196078431373,1.96078431372549,5.88235294117647,1.47058823529412
"E00021613",184,38,50,69,8,4,14,1,20.6521739130435,27.1739130434783,37.5,4.34782608695652,2.17391304347826,7.60869565217391,0.543478260869565
"E00021614",251,70,50,101,6,5,17,2,27.8884462151394,19.9203187250996,40.2390438247012,2.39043824701195,1.99203187250996,6.77290836653386,0.796812749003984
"E00021615",205,50,38,89,5,3,19,1,24.390243902439,18.5365853658537,43.4146341463415,2.4390243902439,1.46341463414634,9.26829268292683,0.48780487804878
"E00021616",315,108,18,127,20,10,13,19,34.2857142857143,5.71428571428571,40.3174603174603,6.34920634920635,3.17460317460317,4.12698412698413,6.03174603174603
"E00021617",164,30,24,97,6,1,5,1,18.2926829268293,14.6341463414634,59.1463414634146,3.65853658536585,0.609756097560976,3.04878048780488,0.609756097560976
"E00021618",185,86,12,51,11,6,12,7,46.4864864864865,6.48648648648649,27.5675675675676,5.94594594594595,3.24324324324324,6.48648648648649,3.78378378378378
"E00021619",322,122,28,122,15,11,16,8,37.888198757764,8.69565217391304,37.888198757764,4.6583850931677,3.41614906832298,4.96894409937888,2.48447204968944
"E00021620",207,42,32,104,8,4,11,6,20.2898550724638,15.4589371980676,50.2415458937198,3.86473429951691,1.93236714975845,5.31400966183575,2.89855072463768
"E00021621",248,102,8,87,14,8,15,14,41.1290322580645,3.2258064516129,35.0806451612903,5.64516129032258,3.2258064516129,6.04838709677419,5.64516129032258
"E00021622",232,62,46,101,10,7,5,1,26.7241379310345,19.8275862068966,43.5344827586207,4.31034482758621,3.01724137931034,2.1551724137931,0.431034482758621
"E00021623",133,32,12,58,5,5,15,6,24.0601503759398,9.02255639097744,43.609022556391,3.7593984962406,3.7593984962406,11.2781954887218,4.51127819548872
"E00021624",285,80,40,130,11,10,11,3,28.0701754385965,14.0350877192982,45.6140350877193,3.85964912280702,3.50877192982456,3.85964912280702,1.05263157894737
"E00021625",416,98,92,194,13,3,12,4,23.5576923076923,22.1153846153846,46.6346153846154,3.125,0.721153846153846,2.88461538461538,0.961538461538462
"E00021626",316,84,42,144,15,3,18,10,26.5822784810127,13.2911392405063,45.5696202531646,4.74683544303798,0.949367088607595,5.69620253164557,3.16455696202532
"E00021627",342,76,48,183,13,10,11,1,22.2222222222222,14.0350877192982,53.5087719298246,3.80116959064327,2.92397660818713,3.21637426900585,0.292397660818713
"E00021628",188,90,26,39,12,5,14,2,47.8723404255319,13.8297872340426,20.7446808510638,6.38297872340426,2.65957446808511,7.4468085106383,1.06382978723404
"E00021629",211,54,50,84,5,4,14,0,25.5924170616114,23.696682464455,39.8104265402844,2.3696682464455,1.8957345971564,6.63507109004739,0
"E00021630",221,58,23,94,6,12,14,14,26.2443438914027,10.4072398190045,42.5339366515837,2.71493212669683,5.42986425339367,6.33484162895928,6.33484162895928
"E00021631",267,72,76,103,2,6,6,2,26.9662921348315,28.4644194756554,38.5767790262172,0.749063670411985,2.24719101123596,2.24719101123596,0.749063670411985
"E00021632",212,58,22,121,1,1,7,2,27.3584905660377,10.377358490566,57.0754716981132,0.471698113207547,0.471698113207547,3.30188679245283,0.943396226415094
"E00021633",200,68,56,55,7,1,10,3,34,28,27.5,3.5,0.5,5,1.5
"E00021634",249,78,62,82,14,1,8,4,31.3253012048193,24.8995983935743,32.9317269076305,5.62248995983936,0.401606425702811,3.21285140562249,1.60642570281124
"E00021635",206,54,46,91,3,5,6,1,26.2135922330097,22.3300970873786,44.1747572815534,1.45631067961165,2.42718446601942,2.9126213592233,0.485436893203883
"E00021636",247,92,14,104,3,13,11,10,37.246963562753,5.66801619433198,42.1052631578947,1.21457489878543,5.26315789473684,4.45344129554656,4.04858299595142
"E00021637",372,124,40,149,11,13,18,17,33.3333333333333,10.752688172043,40.0537634408602,2.95698924731183,3.49462365591398,4.83870967741935,4.56989247311828
"E00021639",265,92,8,111,21,4,16,13,34.7169811320755,3.0188679245283,41.8867924528302,7.92452830188679,1.50943396226415,6.0377358490566,4.90566037735849
"E00021640",286,108,26,93,4,11,24,20,37.7622377622378,9.09090909090909,32.5174825174825,1.3986013986014,3.84615384615385,8.39160839160839,6.99300699300699
"E00021641",331,94,26,153,10,10,18,20,28.3987915407855,7.85498489425982,46.2235649546828,3.02114803625378,3.02114803625378,5.4380664652568,6.04229607250755
"E00021642",253,108,14,84,12,10,11,14,42.6877470355731,5.53359683794466,33.201581027668,4.74308300395257,3.95256916996047,4.34782608695652,5.53359683794466
"E00021643",194,58,26,76,10,10,9,5,29.8969072164948,13.4020618556701,39.1752577319588,5.15463917525773,5.15463917525773,4.63917525773196,2.57731958762887
"E00021644",281,88,12,116,11,13,18,23,31.3167259786477,4.27046263345196,41.2811387900356,3.91459074733096,4.62633451957295,6.40569395017794,8.18505338078292
"E00021646",337,132,12,127,17,17,7,25,39.1691394658754,3.56083086053412,37.6854599406528,5.04451038575668,5.04451038575668,2.07715133531157,7.41839762611276
"E00021648",193,44,36,99,6,2,5,1,22.7979274611399,18.6528497409326,51.2953367875648,3.10880829015544,1.03626943005181,2.59067357512953,0.518134715025907
"E00021649",317,112,24,122,23,10,11,15,35.3312302839117,7.57097791798107,38.4858044164038,7.25552050473186,3.15457413249211,3.47003154574132,4.73186119873817
"E00021650",215,48,28,114,7,3,10,5,22.3255813953488,13.0232558139535,53.0232558139535,3.25581395348837,1.3953488372093,4.65116279069767,2.32558139534884
"E00021651",224,94,52,52,5,9,10,2,41.9642857142857,23.2142857142857,23.2142857142857,2.23214285714286,4.01785714285714,4.46428571428571,0.892857142857143
"E00021652",253,88,54,80,8,7,13,3,34.7826086956522,21.3438735177866,31.6205533596838,3.16205533596838,2.76679841897233,5.13833992094862,1.18577075098814
"E00021653",403,154,16,142,36,17,22,16,38.2133995037221,3.97022332506203,35.2357320099256,8.93300248138958,4.21836228287841,5.4590570719603,3.97022332506203
"E00021654",268,88,22,109,5,14,19,11,32.8358208955224,8.2089552238806,40.6716417910448,1.86567164179104,5.22388059701492,7.08955223880597,4.1044776119403
"E00021655",195,78,4,79,11,9,4,10,40,2.05128205128205,40.5128205128205,5.64102564102564,4.61538461538462,2.05128205128205,5.12820512820513
"E00021656",349,82,38,186,8,7,11,17,23.4957020057307,10.8882521489971,53.2951289398281,2.29226361031519,2.00573065902579,3.15186246418338,4.87106017191977
"E00021657",196,68,50,65,6,2,4,1,34.6938775510204,25.5102040816327,33.1632653061224,3.06122448979592,1.02040816326531,2.04081632653061,0.510204081632653
"E00021658",162,46,38,65,4,2,6,1,28.3950617283951,23.4567901234568,40.1234567901235,2.46913580246914,1.23456790123457,3.7037037037037,0.617283950617284
"E00021659",268,80,14,143,9,6,12,4,29.8507462686567,5.22388059701492,53.3582089552239,3.35820895522388,2.23880597014925,4.47761194029851,1.49253731343284
"E00021660",234,68,26,87,9,7,20,17,29.0598290598291,11.1111111111111,37.1794871794872,3.84615384615385,2.99145299145299,8.54700854700855,7.26495726495727
"E00021661",410,80,52,204,16,15,16,27,19.5121951219512,12.6829268292683,49.7560975609756,3.90243902439024,3.65853658536585,3.90243902439024,6.58536585365854
"E00021662",437,120,26,226,10,8,25,22,27.4599542334096,5.94965675057208,51.7162471395881,2.2883295194508,1.83066361556064,5.720823798627,5.03432494279176
"E00021663",204,58,12,87,8,9,20,10,28.4313725490196,5.88235294117647,42.6470588235294,3.92156862745098,4.41176470588235,9.80392156862745,4.90196078431373
"E00021665",327,120,18,126,15,12,20,16,36.697247706422,5.5045871559633,38.5321100917431,4.58715596330275,3.6697247706422,6.11620795107034,4.89296636085627
"E00021666",423,144,52,165,20,19,13,10,34.0425531914894,12.2931442080378,39.0070921985816,4.72813238770686,4.49172576832151,3.07328605200946,2.36406619385343
"E00021667",333,140,18,116,16,15,11,17,42.042042042042,5.40540540540541,34.8348348348348,4.8048048048048,4.5045045045045,3.3033033033033,5.10510510510511
"E00021668",431,80,68,186,10,17,40,30,18.5614849187935,15.7772621809745,43.1554524361949,2.32018561484919,3.94431554524362,9.28074245939675,6.96055684454756
"E00021669",334,134,12,118,26,12,16,16,40.1197604790419,3.59281437125748,35.3293413173653,7.78443113772455,3.59281437125748,4.79041916167665,4.79041916167665
"E00021670",265,118,17,82,12,11,12,13,44.5283018867925,6.41509433962264,30.9433962264151,4.52830188679245,4.15094339622642,4.52830188679245,4.90566037735849
"E00021671",248,90,14,102,14,8,6,14,36.2903225806452,5.64516129032258,41.1290322580645,5.64516129032258,3.2258064516129,2.41935483870968,5.64516129032258
"E00021672",362,92,26,195,13,11,10,15,25.414364640884,7.18232044198895,53.8674033149171,3.59116022099448,3.03867403314917,2.76243093922652,4.14364640883978
"E00021673",298,116,20,108,7,4,22,21,38.9261744966443,6.71140939597315,36.241610738255,2.3489932885906,1.34228187919463,7.38255033557047,7.04697986577181
"E00021674",330,80,58,163,10,3,12,4,24.2424242424242,17.5757575757576,49.3939393939394,3.03030303030303,0.909090909090909,3.63636363636364,1.21212121212121
"E00021675",371,132,4,154,20,9,23,29,35.5795148247978,1.07816711590297,41.5094339622642,5.39083557951483,2.42587601078167,6.19946091644205,7.8167115902965
"E00021676",284,36,58,161,16,2,9,2,12.6760563380282,20.4225352112676,56.6901408450704,5.63380281690141,0.704225352112676,3.16901408450704,0.704225352112676
"E00021677",273,100,12,120,14,4,15,8,36.6300366300366,4.3956043956044,43.956043956044,5.12820512820513,1.46520146520147,5.49450549450549,2.93040293040293
"E00021678",359,104,26,198,11,6,11,3,28.9693593314763,7.24233983286908,55.1532033426184,3.06406685236769,1.67130919220056,3.06406685236769,0.835654596100279
"E00021679",125,36,20,57,4,5,2,1,28.8,16,45.6,3.2,4,1.6,0.8
"E00021680",423,128,54,188,13,6,16,18,30.2600472813239,12.7659574468085,44.4444444444444,3.07328605200946,1.41843971631206,3.78250591016548,4.25531914893617
"E00021681",246,44,76,108,3,1,11,3,17.8861788617886,30.8943089430894,43.9024390243902,1.21951219512195,0.40650406504065,4.47154471544715,1.21951219512195
"E00021682",437,136,18,225,12,8,8,30,31.1212814645309,4.11899313501144,51.487414187643,2.74599542334096,1.83066361556064,1.83066361556064,6.8649885583524
"E00021683",411,122,23,192,20,9,9,36,29.683698296837,5.59610705596107,46.7153284671533,4.8661800486618,2.18978102189781,2.18978102189781,8.75912408759124
"E00021685",464,128,38,240,17,11,17,13,27.5862068965517,8.18965517241379,51.7241379310345,3.66379310344828,2.37068965517241,3.66379310344828,2.80172413793103
"E00021686",297,56,48,163,10,7,10,3,18.8552188552189,16.1616161616162,54.8821548821549,3.36700336700337,2.35690235690236,3.36700336700337,1.01010101010101
"E00021687",399,82,60,222,4,9,9,13,20.5513784461153,15.0375939849624,55.6390977443609,1.00250626566416,2.25563909774436,2.25563909774436,3.25814536340852
"E00021688",332,80,32,177,15,7,9,12,24.0963855421687,9.63855421686747,53.3132530120482,4.51807228915663,2.10843373493976,2.71084337349398,3.6144578313253
"E00021689",265,46,50,152,8,0,9,0,17.3584905660377,18.8679245283019,57.3584905660377,3.0188679245283,0,3.39622641509434,0
"E00021690",406,74,56,224,24,7,10,11,18.2266009852217,13.7931034482759,55.1724137931034,5.91133004926108,1.72413793103448,2.46305418719212,2.70935960591133
"E00021691",258,62,22,130,8,9,14,13,24.031007751938,8.52713178294574,50.3875968992248,3.10077519379845,3.48837209302326,5.42635658914729,5.03875968992248
"E00021692",259,52,52,116,15,7,13,4,20.0772200772201,20.0772200772201,44.7876447876448,5.79150579150579,2.7027027027027,5.01930501930502,1.54440154440154
"E00021693",368,86,48,186,17,7,14,10,23.3695652173913,13.0434782608696,50.5434782608696,4.6195652173913,1.90217391304348,3.80434782608696,2.71739130434783
"E00021694",354,94,40,171,13,11,10,15,26.5536723163842,11.2994350282486,48.3050847457627,3.67231638418079,3.10734463276836,2.82485875706215,4.23728813559322
"E00021695",330,64,64,166,11,5,10,10,19.3939393939394,19.3939393939394,50.3030303030303,3.33333333333333,1.51515151515152,3.03030303030303,3.03030303030303
"E00021696",431,118,74,195,12,7,11,14,27.3781902552204,17.169373549884,45.2436194895592,2.78422273781903,1.62412993039443,2.55220417633411,3.24825986078886
"E00021697",247,62,20,125,8,13,14,5,25.1012145748988,8.09716599190283,50.6072874493927,3.23886639676113,5.26315789473684,5.66801619433198,2.02429149797571
"E00021698",296,86,54,104,10,12,9,21,29.0540540540541,18.2432432432432,35.1351351351351,3.37837837837838,4.05405405405405,3.04054054054054,7.09459459459459
"E00021699",315,72,32,163,6,7,18,17,22.8571428571429,10.1587301587302,51.7460317460318,1.9047619047619,2.22222222222222,5.71428571428571,5.3968253968254
"E00021700",445,98,72,223,8,10,18,16,22.0224719101124,16.1797752808989,50.1123595505618,1.79775280898876,2.24719101123596,4.04494382022472,3.59550561797753
"E00021701",391,84,48,214,6,6,16,17,21.4833759590793,12.2762148337596,54.7314578005115,1.53452685421995,1.53452685421995,4.0920716112532,4.34782608695652
"E00021702",257,70,14,112,11,7,21,22,27.2373540856031,5.44747081712062,43.579766536965,4.28015564202335,2.72373540856031,8.17120622568093,8.56031128404669
"E00021703",256,70,28,119,8,6,10,15,27.34375,10.9375,46.484375,3.125,2.34375,3.90625,5.859375
"E00021704",293,64,44,144,4,7,16,14,21.8430034129693,15.0170648464164,49.1467576791809,1.36518771331058,2.38907849829352,5.46075085324232,4.77815699658703
"E00021705",345,88,38,164,11,7,20,17,25.5072463768116,11.0144927536232,47.536231884058,3.18840579710145,2.02898550724638,5.79710144927536,4.92753623188406
"E00021706",271,62,12,151,2,13,11,20,22.8782287822878,4.4280442804428,55.719557195572,0.738007380073801,4.7970479704797,4.0590405904059,7.38007380073801
"E00021707",291,66,42,140,16,9,10,8,22.680412371134,14.4329896907216,48.1099656357388,5.49828178694158,3.09278350515464,3.43642611683849,2.74914089347079
"E00021708",267,62,28,123,10,3,25,16,23.2209737827715,10.4868913857678,46.0674157303371,3.74531835205993,1.12359550561798,9.36329588014981,5.99250936329588
"E00021709",262,60,8,142,13,7,23,9,22.9007633587786,3.05343511450382,54.1984732824427,4.9618320610687,2.67175572519084,8.77862595419847,3.43511450381679
"E00021710",252,58,16,119,13,13,13,20,23.015873015873,6.34920634920635,47.2222222222222,5.15873015873016,5.15873015873016,5.15873015873016,7.93650793650794
"E00021711",397,76,54,226,11,11,11,8,19.1435768261965,13.6020151133501,56.9269521410579,2.77078085642317,2.77078085642317,2.77078085642317,2.01511335012594
"E00021712",287,54,50,139,11,5,19,9,18.815331010453,17.4216027874564,48.4320557491289,3.83275261324042,1.74216027874564,6.62020905923345,3.13588850174216
"E00021713",206,52,16,109,4,7,15,3,25.2427184466019,7.76699029126214,52.9126213592233,1.94174757281553,3.39805825242718,7.28155339805825,1.45631067961165
"E00021714",187,48,12,102,6,3,11,5,25.668449197861,6.41711229946524,54.5454545454545,3.20855614973262,1.60427807486631,5.88235294117647,2.67379679144385
"E00021715",273,50,31,153,9,6,20,4,18.3150183150183,11.3553113553114,56.043956043956,3.2967032967033,2.1978021978022,7.32600732600733,1.46520146520147
"E00021716",258,64,10,86,14,14,29,41,24.8062015503876,3.87596899224806,33.3333333333333,5.42635658914729,5.42635658914729,11.2403100775194,15.8914728682171
"E00021717",214,52,16,116,7,5,11,7,24.2990654205607,7.47663551401869,54.2056074766355,3.27102803738318,2.33644859813084,5.14018691588785,3.27102803738318
"E00021718",317,60,42,174,13,9,12,7,18.9274447949527,13.2492113564669,54.8895899053628,4.10094637223975,2.8391167192429,3.78548895899054,2.20820189274448
"E00021719",129,36,4,72,5,4,3,5,27.906976744186,3.10077519379845,55.8139534883721,3.87596899224806,3.10077519379845,2.32558139534884,3.87596899224806
"E00021722",296,48,40,171,4,9,20,4,16.2162162162162,13.5135135135135,57.7702702702703,1.35135135135135,3.04054054054054,6.75675675675676,1.35135135135135
"E00021723",209,58,20,101,4,10,11,5,27.7511961722488,9.56937799043062,48.3253588516746,1.91387559808612,4.78468899521531,5.26315789473684,2.39234449760766
"E00021724",223,48,50,100,6,2,11,6,21.52466367713,22.4215246636771,44.8430493273543,2.69058295964126,0.896860986547085,4.93273542600897,2.69058295964126
"E00021725",207,58,42,69,6,3,14,15,28.0193236714976,20.2898550724638,33.3333333333333,2.89855072463768,1.44927536231884,6.76328502415459,7.2463768115942
"E00021726",182,64,16,54,7,11,16,14,35.1648351648352,8.79120879120879,29.6703296703297,3.84615384615385,6.04395604395604,8.79120879120879,7.69230769230769
"E00021727",180,50,18,70,11,7,13,11,27.7777777777778,10,38.8888888888889,6.11111111111111,3.88888888888889,7.22222222222222,6.11111111111111
"E00021728",202,44,22,97,3,8,14,14,21.7821782178218,10.8910891089109,48.019801980198,1.48514851485149,3.96039603960396,6.93069306930693,6.93069306930693
"E00021729",153,24,24,77,3,6,10,9,15.6862745098039,15.6862745098039,50.3267973856209,1.96078431372549,3.92156862745098,6.5359477124183,5.88235294117647
"E00021730",289,86,38,115,5,10,23,12,29.757785467128,13.1487889273356,39.7923875432526,1.73010380622837,3.46020761245675,7.95847750865052,4.1522491349481
"E00021731",286,90,22,123,14,5,17,15,31.4685314685315,7.69230769230769,43.006993006993,4.89510489510489,1.74825174825175,5.94405594405594,5.24475524475525
"E00021732",213,56,46,89,2,4,8,8,26.2910798122066,21.5962441314554,41.7840375586854,0.938967136150235,1.87793427230047,3.75586854460094,3.75586854460094
"E00021733",463,100,46,241,25,8,24,19,21.5982721382289,9.93520518358531,52.0518358531317,5.39956803455724,1.72786177105832,5.18358531317495,4.1036717062635
"E00021734",454,180,28,169,20,17,14,26,39.647577092511,6.16740088105727,37.2246696035242,4.40528634361234,3.74449339207048,3.08370044052863,5.72687224669604
"E00021735",354,116,26,136,24,15,17,20,32.7683615819209,7.34463276836158,38.4180790960452,6.77966101694915,4.23728813559322,4.80225988700565,5.64971751412429
"E00021736",364,148,18,135,19,9,10,25,40.6593406593407,4.94505494505495,37.0879120879121,5.21978021978022,2.47252747252747,2.74725274725275,6.86813186813187
"E00021737",225,52,39,107,7,6,8,6,23.1111111111111,17.3333333333333,47.5555555555556,3.11111111111111,2.66666666666667,3.55555555555556,2.66666666666667
"E00021738",262,76,12,124,16,13,7,14,29.0076335877863,4.58015267175572,47.3282442748092,6.10687022900763,4.9618320610687,2.67175572519084,5.34351145038168
"E00021739",255,36,50,147,6,8,5,3,14.1176470588235,19.6078431372549,57.6470588235294,2.35294117647059,3.13725490196078,1.96078431372549,1.17647058823529
"E00021740",302,104,26,122,10,10,18,12,34.4370860927152,8.60927152317881,40.3973509933775,3.3112582781457,3.3112582781457,5.96026490066225,3.97350993377483
"E00021741",222,30,54,127,3,3,5,0,13.5135135135135,24.3243243243243,57.2072072072072,1.35135135135135,1.35135135135135,2.25225225225225,0
