"GeographyCode","QS610EW0001","QS610EW0002","QS610EW0003","QS610EW0004","QS610EW0005","QS610EW0006","QS610EW0007","QS610EW0008","QS610EW0009","QS610EW0010","QS610EW0011","QS610EW0012","QS610EW0013","QS610EW0014","QS610EW0015","QS610EW0016","QS610EW0017","QS610EW0018","QS610EW0019","QS610EW0020","QS610EW0021","QS610EW0022","QS610EW0023","QS610EW0024","QS610EW0025","QS610EW0026","QS610EW0027","QS610EW0028","QS610EW0029","QS610EW0030","QS610EW0031","QS610EW0032","QS610EW0033","QS610EW0034","QS610EW0035","QS610EW0036","QS610EW0037","QS610EW0038","QS610EW0039","QS610EW0040","QS610EW0041","QS610EW0042","QS610EW0043","QS610EW0044","QS610EW0045","QS610EW0046","QS610EW0047","QS610EW0048","QS610EW0049","QS610EW0050","QS610EW0051","QS610EW0052","QS610EW0053","QS610EW0054","QS610EW0055"
"E00021398",424,23,4,0,4,19,16,3,0,0,75,38,28,6,4,0,30,7,40,21,16,3,0,37,12,12,0,25,25,0,47,35,12,12,0,76,16,55,0,3,0,2,0,43,18,5,6,14,0,67,56,11,16,16,0
"E00021399",329,89,18,1,17,71,18,32,20,1,98,59,31,14,13,1,35,4,18,15,2,0,1,30,5,5,0,25,25,0,0,0,0,0,0,25,4,8,10,0,0,2,1,21,4,8,4,5,0,31,21,10,17,17,0
"E00021400",357,25,3,0,3,22,8,11,3,0,53,32,25,0,7,0,18,3,50,35,8,5,2,34,13,13,0,21,21,0,37,17,20,20,0,33,0,21,5,3,0,4,0,44,22,6,12,4,0,62,42,20,19,19,0
"E00021402",229,6,2,0,2,4,2,1,1,0,38,31,16,3,8,4,5,2,26,14,7,5,0,37,3,3,0,34,34,0,30,21,9,9,0,38,20,10,0,2,0,6,0,17,1,0,8,8,0,25,14,11,12,12,0
"E00021404",255,115,29,4,25,86,37,23,17,9,98,68,45,18,2,3,25,5,14,9,5,0,0,12,3,3,0,9,9,0,1,1,0,0,0,3,0,2,0,0,0,1,0,4,0,0,3,1,0,5,1,4,3,3,0
"E00021405",385,43,0,0,0,43,24,19,0,0,107,51,24,13,14,0,51,5,47,16,18,8,5,52,22,22,0,30,30,0,30,15,15,9,6,24,2,21,0,0,0,1,0,36,11,0,14,11,0,29,25,4,17,17,0
"E00021406",335,17,2,0,2,15,9,6,0,0,52,39,27,5,7,0,8,5,20,11,9,0,0,43,6,6,0,37,37,0,45,24,21,21,0,56,13,29,4,0,0,5,5,22,1,1,5,15,0,72,35,37,8,8,0
"E00021407",508,21,6,0,6,15,11,4,0,0,63,50,40,8,2,0,13,0,71,33,31,7,0,39,10,10,0,29,29,0,41,27,14,14,0,104,35,49,8,0,0,8,4,44,15,2,25,2,0,115,70,45,10,10,0
"E00021408",331,78,11,0,11,67,35,24,7,1,106,79,64,7,3,5,23,4,40,28,9,1,2,27,4,4,0,23,23,0,23,21,2,2,0,22,4,14,0,4,0,0,0,10,7,0,3,0,0,13,8,5,12,12,0
"E00021409",266,102,21,0,21,81,39,35,6,1,108,63,41,17,4,1,42,3,32,28,4,0,0,14,8,8,0,6,6,0,2,2,0,0,0,3,0,3,0,0,0,0,0,2,2,0,0,0,0,3,3,0,0,0,0
"E00021410",295,30,8,0,8,22,15,4,3,0,55,48,35,9,4,0,7,0,21,5,12,4,0,49,13,13,0,36,36,0,37,34,3,3,0,31,4,21,0,0,0,6,0,19,8,0,2,9,0,41,18,23,12,12,0
"E00021411",328,40,6,0,6,34,27,5,0,2,43,23,15,0,7,1,14,6,50,20,22,8,0,41,9,9,0,32,32,0,22,14,8,8,0,47,10,35,0,0,0,2,0,49,7,6,3,33,0,26,8,18,10,10,0
"E00021412",417,17,4,0,4,13,8,3,2,0,37,21,14,4,3,0,16,0,37,19,14,2,2,41,5,5,0,36,36,0,50,30,20,20,0,91,16,57,4,5,0,1,8,66,31,6,14,15,0,63,54,9,15,12,3
"E00021413",399,24,2,0,2,22,12,10,0,0,36,29,24,2,3,0,5,2,33,14,16,3,0,43,15,15,0,28,28,0,39,19,20,20,0,75,22,39,8,0,0,4,2,48,13,19,12,4,0,83,64,19,18,18,0
"E00021414",376,20,6,0,6,14,14,0,0,0,54,19,15,4,0,0,21,14,9,1,8,0,0,40,5,5,0,35,35,0,61,29,32,32,0,75,26,34,10,0,0,5,0,25,8,0,0,17,0,74,51,23,18,18,0
"E00021415",359,14,2,0,2,12,4,8,0,0,37,13,10,0,3,0,20,4,24,10,12,2,0,30,0,0,0,30,30,0,33,15,18,18,0,83,27,48,6,0,0,2,0,67,20,4,30,13,0,47,23,24,24,24,0
"E00021416",315,29,0,0,0,29,11,15,3,0,48,25,18,0,7,0,11,12,21,11,10,0,0,42,9,9,0,33,33,0,75,58,17,17,0,28,12,13,0,3,0,0,0,23,4,0,9,10,0,43,29,14,6,6,0
"E00021417",236,15,4,0,4,11,3,8,0,0,34,22,9,13,0,0,12,0,28,16,12,0,0,16,0,0,0,16,16,0,28,18,10,9,1,49,31,11,0,0,1,6,0,26,10,9,3,4,0,33,22,11,7,7,0
"E00021418",210,93,21,0,21,72,26,38,3,5,90,59,38,13,0,8,25,6,15,15,0,0,0,3,1,1,0,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,3,3,0,4,4,0
"E00021419",411,8,1,0,1,7,0,7,0,0,28,11,10,0,1,0,8,9,38,18,20,0,0,35,13,13,0,22,22,0,92,36,56,56,0,74,12,49,3,1,0,7,2,32,10,0,0,22,0,93,51,42,11,11,0
"E00021420",261,71,16,0,16,55,19,19,10,7,50,31,24,5,2,0,14,5,35,27,8,0,0,29,6,6,0,23,23,0,12,5,7,7,0,25,3,14,1,0,0,5,2,22,9,7,1,5,0,9,6,3,8,8,0
"E00021421",420,18,7,0,7,11,3,5,2,1,69,35,26,5,4,0,22,12,52,28,22,0,2,27,5,5,0,22,22,0,40,28,12,12,0,67,9,37,3,13,0,5,0,49,12,10,12,15,0,76,60,16,22,22,0
"E00021422",196,10,3,0,3,7,4,0,3,0,17,8,7,0,1,0,6,3,9,0,9,0,0,20,1,1,0,19,19,0,27,20,7,7,0,31,8,18,1,0,0,4,0,50,19,10,14,7,0,20,18,2,12,12,0
"E00021423",384,21,6,0,6,15,5,10,0,0,47,39,32,1,6,0,8,0,30,12,14,4,0,67,20,20,0,47,47,0,37,30,7,7,0,80,21,44,12,1,0,0,2,28,8,0,5,15,0,59,55,4,15,15,0
"E00021424",207,83,8,0,8,75,40,21,7,7,77,51,33,13,4,1,26,0,7,3,2,0,2,15,8,8,0,7,7,0,5,4,1,1,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,1,1,0,10,10,0
"E00021425",224,95,14,0,14,81,44,25,9,3,92,56,34,9,10,3,35,1,17,11,2,4,0,9,6,6,0,3,3,0,4,1,3,2,1,5,1,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
"E00021426",310,20,4,0,4,16,10,6,0,0,27,20,8,7,5,0,7,0,20,13,7,0,0,21,10,10,0,11,11,0,59,28,31,31,0,24,3,13,0,5,0,0,3,44,26,0,11,7,0,76,40,36,19,19,0
"E00021427",223,105,18,1,17,87,22,49,13,3,82,51,40,3,2,6,27,4,10,8,0,2,0,11,3,3,0,8,8,0,6,6,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,6,0
"E00021428",368,22,2,0,2,20,9,8,2,1,45,36,27,0,9,0,5,4,28,10,18,0,0,32,18,18,0,14,14,0,69,35,34,34,0,70,23,19,10,0,0,15,3,49,8,4,21,16,0,43,31,12,10,10,0
"E00021429",131,14,4,0,4,10,4,6,0,0,39,24,16,3,5,0,4,11,29,20,9,0,0,16,0,0,0,16,16,0,3,3,0,0,0,6,2,4,0,0,0,0,0,8,8,0,0,0,0,9,9,0,7,7,0
"E00021430",305,18,1,0,1,17,8,8,1,0,40,24,20,4,0,0,16,0,41,17,7,16,1,54,19,19,0,35,35,0,22,15,7,7,0,45,8,23,9,0,0,5,0,33,21,4,5,3,0,50,32,18,2,2,0
"E00021431",278,12,6,0,6,6,4,2,0,0,44,30,29,1,0,0,13,1,19,14,5,0,0,35,13,13,0,22,22,0,62,41,21,21,0,38,16,19,0,0,0,3,0,22,5,4,8,5,0,35,16,19,11,11,0
"E00021432",329,28,10,0,10,18,8,3,7,0,48,37,33,3,1,0,8,3,31,13,13,2,3,51,25,25,0,26,26,0,29,29,0,0,0,37,7,22,8,0,0,0,0,54,10,5,14,25,0,47,43,4,4,4,0
"E00021433",572,70,13,0,13,57,37,16,2,2,125,76,62,11,3,0,34,15,61,31,30,0,0,59,24,24,0,35,35,0,47,28,19,19,0,41,21,15,0,0,0,5,0,52,12,12,15,13,0,87,53,34,30,30,0
"E00021434",373,31,20,0,20,11,1,10,0,0,51,17,13,0,2,2,19,15,33,9,21,3,0,39,15,15,0,24,24,0,43,23,20,20,0,82,25,38,5,6,0,8,0,44,17,0,19,8,0,33,22,11,17,17,0
"E00021437",282,11,1,0,1,10,6,4,0,0,43,20,20,0,0,0,14,9,39,22,17,0,0,20,2,2,0,18,18,0,13,7,6,6,0,77,29,32,0,6,0,8,2,50,13,2,21,14,0,29,23,6,0,0,0
"E00021438",166,7,0,0,0,7,0,6,1,0,15,9,9,0,0,0,4,2,26,12,10,1,3,22,7,7,0,15,15,0,16,8,8,8,0,23,1,18,1,2,0,1,0,20,0,8,3,9,0,22,20,2,15,15,0
"E00021439",192,13,0,0,0,13,7,6,0,0,28,17,17,0,0,0,8,3,4,2,2,0,0,24,13,13,0,11,11,0,3,0,3,3,0,28,4,11,0,5,0,1,7,20,2,9,2,7,0,42,33,9,30,30,0
"E00021440",405,52,11,0,11,41,26,4,3,8,60,35,30,2,3,0,21,4,39,22,11,0,6,57,20,20,0,37,37,0,21,11,10,10,0,27,3,17,2,0,0,0,5,57,16,20,10,11,0,70,46,24,22,22,0
"E00021441",325,62,9,0,9,53,31,13,8,1,108,86,71,0,13,2,16,6,31,23,6,2,0,19,14,14,0,5,5,0,9,9,0,0,0,26,6,13,0,0,0,7,0,35,11,12,6,6,0,28,22,6,7,7,0
"E00021442",281,19,2,0,2,17,3,13,0,1,31,19,10,4,5,0,10,2,57,30,22,4,1,27,3,3,0,24,24,0,36,26,10,10,0,52,7,25,12,2,0,6,0,28,11,6,5,6,0,24,19,5,7,7,0
"E00021443",200,17,0,0,0,17,14,2,1,0,45,25,20,2,3,0,11,9,22,6,8,8,0,29,13,13,0,16,16,0,10,8,2,2,0,23,3,11,0,5,0,4,0,21,4,2,7,8,0,16,5,11,17,17,0
"E00021444",285,44,19,0,19,25,9,16,0,0,51,33,19,5,9,0,11,7,31,10,16,5,0,14,3,3,0,11,11,0,12,7,5,5,0,30,0,23,0,4,0,3,0,26,11,0,11,4,0,23,20,3,54,54,0
"E00021445",383,4,0,0,0,4,1,3,0,0,15,11,6,0,5,0,4,0,42,27,15,0,0,65,37,37,0,28,28,0,43,27,16,16,0,58,13,19,18,1,0,0,7,44,21,11,8,4,0,65,55,10,47,47,0
"E00021446",412,25,12,0,12,13,9,4,0,0,44,37,31,0,6,0,7,0,23,15,4,4,0,43,21,21,0,22,22,0,69,36,33,33,0,37,10,26,0,0,0,1,0,65,8,8,19,30,0,79,55,24,27,27,0
"E00021447",262,46,5,0,5,41,22,14,2,3,90,67,43,14,5,5,19,4,23,11,9,3,0,41,19,19,0,22,18,4,22,17,5,5,0,23,13,6,0,0,0,2,2,2,0,0,2,0,0,6,4,2,9,9,0
"E00021448",307,24,4,0,4,20,6,8,6,0,77,48,38,2,8,0,15,14,45,21,16,8,0,41,9,9,0,32,32,0,39,25,14,12,2,21,2,11,0,5,0,3,0,37,23,0,0,14,0,23,13,10,0,0,0
"E00021449",304,38,9,0,9,29,8,16,5,0,94,66,49,5,9,3,21,7,24,17,2,0,5,19,11,11,0,8,8,0,42,25,17,17,0,10,0,4,0,2,0,4,0,46,17,0,6,20,3,20,16,4,11,11,0
"E00021450",168,30,2,0,2,28,23,4,1,0,70,63,42,4,11,6,7,0,17,3,12,0,2,5,0,0,0,5,5,0,15,4,11,11,0,6,0,6,0,0,0,0,0,16,13,0,3,0,0,5,5,0,4,4,0
"E00021451",363,18,1,0,1,17,17,0,0,0,102,61,54,3,4,0,25,16,26,8,17,1,0,36,9,9,0,27,27,0,52,28,24,22,2,58,21,33,4,0,0,0,0,40,5,8,17,10,0,26,18,8,5,5,0
"E00021452",193,14,0,0,0,14,10,2,2,0,73,55,35,3,17,0,12,6,21,3,12,6,0,5,1,1,0,4,4,0,12,12,0,0,0,17,3,14,0,0,0,0,0,20,5,6,2,7,0,13,7,6,18,18,0
"E00021453",255,23,5,0,5,18,12,6,0,0,62,45,39,3,3,0,17,0,31,21,5,5,0,32,12,12,0,20,20,0,19,17,2,2,0,29,11,18,0,0,0,0,0,20,12,0,3,5,0,33,20,13,6,6,0
"E00021454",321,35,6,0,6,29,14,13,0,2,40,25,22,0,3,0,7,8,45,13,18,14,0,12,0,0,0,12,12,0,15,15,0,0,0,45,6,32,0,0,0,7,0,26,11,0,8,7,0,87,51,36,16,16,0
"E00021455",310,13,1,0,1,12,8,0,0,4,44,29,24,0,5,0,2,13,32,17,15,0,0,20,2,2,0,18,18,0,19,16,3,3,0,68,12,39,0,12,2,1,2,56,15,0,19,22,0,45,26,19,13,13,0
"E00021458",241,49,8,0,8,41,14,17,3,7,102,73,36,10,24,3,18,11,17,9,5,2,1,17,2,2,0,15,15,0,7,2,5,5,0,26,11,10,0,0,0,4,1,9,0,0,7,2,0,6,2,4,8,8,0
"E00021459",249,51,3,0,3,48,36,10,2,0,100,71,43,6,22,0,18,11,21,9,6,2,4,13,0,0,0,13,13,0,16,8,8,8,0,13,9,1,0,0,0,3,0,9,6,0,2,1,0,7,4,3,19,19,0
"E00021460",362,55,10,0,10,45,27,17,1,0,89,74,39,14,20,1,8,7,37,19,11,5,2,44,5,5,0,39,39,0,29,7,22,19,3,40,12,18,6,0,0,4,0,32,15,2,5,10,0,24,22,2,12,12,0
"E00021461",231,32,6,0,6,26,9,15,1,1,61,42,29,6,3,4,13,6,12,11,0,0,1,14,4,4,0,10,10,0,33,18,15,9,6,26,13,8,2,0,0,0,3,23,2,2,14,5,0,20,8,12,10,10,0
"E00021462",270,15,0,0,0,15,10,5,0,0,48,45,38,0,7,0,3,0,13,7,6,0,0,56,18,18,0,38,38,0,12,8,4,4,0,42,13,16,4,0,0,9,0,24,14,0,7,3,0,44,20,24,16,16,0
"E00021463",310,41,4,0,4,37,11,16,3,7,50,41,32,7,2,0,6,3,40,30,8,2,0,15,1,1,0,14,14,0,24,5,19,19,0,46,22,19,1,0,0,4,0,57,20,16,13,8,0,20,14,6,17,17,0
"E00021464",258,26,1,0,1,25,13,12,0,0,53,43,28,4,11,0,6,4,40,17,20,3,0,16,5,5,0,11,11,0,20,11,9,9,0,34,10,10,7,0,0,7,0,18,10,0,0,8,0,22,15,7,29,29,0
"E00021465",367,25,9,0,9,16,8,7,0,1,76,61,34,14,13,0,10,5,53,27,16,10,0,45,24,24,0,21,21,0,42,8,34,34,0,22,6,12,0,3,0,0,1,45,15,6,4,20,0,52,46,6,7,7,0
"E00021466",355,4,0,0,0,4,4,0,0,0,52,32,31,1,0,0,8,12,37,15,19,3,0,13,4,4,0,9,9,0,57,46,11,7,4,40,3,28,0,2,0,3,4,27,8,1,7,11,0,35,27,8,90,90,0
"E00021467",346,8,2,0,2,6,5,0,0,1,40,27,27,0,0,0,5,8,19,2,17,0,0,44,27,27,0,17,17,0,29,13,16,16,0,34,14,19,1,0,0,0,0,63,21,7,21,14,0,48,39,9,61,61,0
"E00021468",230,27,6,0,6,21,8,13,0,0,46,32,17,11,4,0,7,7,26,21,0,5,0,18,5,5,0,13,13,0,17,12,5,5,0,27,0,14,0,6,0,7,0,32,27,0,1,4,0,16,10,6,21,21,0
"E00021469",408,15,5,0,5,10,1,9,0,0,42,30,19,0,11,0,7,5,55,17,36,2,0,34,11,11,0,23,23,0,31,4,27,27,0,83,35,28,7,9,0,4,0,51,12,4,7,28,0,67,40,27,30,30,0
"E00021470",235,24,1,0,1,23,17,1,5,0,44,36,25,2,8,1,8,0,14,7,4,3,0,28,11,11,0,17,17,0,22,9,13,13,0,24,5,11,2,0,0,2,4,14,0,6,2,6,0,27,12,15,38,38,0
"E00021471",337,34,12,0,12,22,13,9,0,0,63,48,39,4,5,0,6,9,21,5,12,1,3,9,4,4,0,5,5,0,20,11,9,9,0,93,3,79,0,0,0,11,0,46,15,0,21,10,0,35,19,16,16,16,0
"E00021473",269,25,0,0,0,25,15,10,0,0,40,35,26,5,4,0,3,2,6,0,0,6,0,47,16,16,0,31,31,0,12,12,0,0,0,24,8,10,2,0,0,0,4,21,8,1,11,1,0,42,23,19,52,52,0
"E00021474",372,15,6,0,6,9,3,6,0,0,38,32,27,5,0,0,6,0,52,14,38,0,0,43,17,17,0,26,26,0,16,16,0,0,0,40,10,22,6,0,0,2,0,47,16,2,25,4,0,93,67,26,28,28,0
"E00021475",340,23,6,0,6,17,7,10,0,0,57,30,25,2,3,0,17,10,42,25,14,3,0,30,14,14,0,16,16,0,27,19,8,8,0,55,9,42,0,0,0,4,0,15,10,0,3,2,0,41,33,8,50,50,0
"E00021476",376,26,0,0,0,26,1,25,0,0,52,39,28,4,7,0,7,6,46,25,21,0,0,27,10,10,0,17,17,0,40,14,26,26,0,61,24,33,4,0,0,0,0,58,30,7,13,8,0,45,36,9,21,21,0
"E00021477",419,65,9,0,9,56,39,17,0,0,84,50,41,3,6,0,19,15,46,25,2,19,0,51,16,16,0,35,35,0,25,12,13,13,0,42,9,27,6,0,0,0,0,47,15,0,4,28,0,43,29,14,16,16,0
"E00021478",304,51,9,0,9,42,32,4,5,1,81,55,39,4,4,8,21,5,20,7,12,0,1,14,6,6,0,8,8,0,13,6,7,7,0,45,10,24,4,6,0,0,1,25,2,1,11,11,0,44,23,21,11,11,0
"E00021479",402,50,7,2,5,43,32,8,3,0,82,64,43,6,15,0,9,9,48,21,20,4,3,47,18,18,0,29,29,0,16,4,12,3,9,35,15,13,0,0,0,7,0,35,17,0,1,17,0,18,15,3,71,71,0
"E00021480",300,69,3,0,3,66,46,20,0,0,77,53,37,12,4,0,17,7,32,14,13,1,4,20,5,5,0,15,15,0,18,8,10,10,0,32,14,9,0,1,0,3,5,19,10,0,2,7,0,28,16,12,5,5,0
"E00021481",376,4,0,0,0,4,0,0,0,4,65,40,21,11,8,0,22,3,25,15,4,6,0,25,7,7,0,18,18,0,47,26,21,21,0,26,7,15,0,0,0,4,0,57,36,0,8,13,0,64,38,26,63,63,0
"E00021482",421,45,0,0,0,45,28,15,2,0,110,90,65,8,13,4,20,0,44,15,23,2,4,54,0,0,0,54,54,0,19,13,6,6,0,29,14,15,0,0,0,0,0,34,13,0,7,14,0,24,24,0,62,62,0
"E00021483",584,127,4,0,4,123,44,73,3,3,196,146,89,24,27,6,36,14,27,10,17,0,0,55,29,29,0,26,26,0,20,10,10,10,0,35,10,20,0,1,0,4,0,36,11,6,17,2,0,38,22,16,50,50,0
"E00021484",347,46,6,0,6,40,23,14,1,2,122,94,71,9,10,4,19,9,31,20,3,8,0,13,2,2,0,11,11,0,13,9,4,4,0,43,3,23,0,8,0,9,0,19,10,0,8,1,0,16,6,10,44,44,0
"E00021485",318,14,0,0,0,14,9,1,0,4,62,37,32,0,4,1,15,10,39,28,6,5,0,40,10,10,0,30,30,0,42,26,16,16,0,53,21,21,3,0,0,4,4,25,13,3,9,0,0,26,16,10,17,17,0
"E00021486",329,18,2,0,2,16,3,10,3,0,52,42,28,10,4,0,7,3,20,15,4,0,1,46,10,10,0,36,36,0,29,29,0,0,0,53,25,25,1,2,0,0,0,35,14,0,15,6,0,51,34,17,25,25,0
"E00021487",207,13,2,0,2,11,6,0,2,3,36,28,10,0,14,4,5,3,18,16,0,2,0,28,2,2,0,26,26,0,14,9,5,5,0,32,11,14,0,0,0,7,0,15,0,6,7,2,0,41,27,14,10,10,0
"E00021488",408,34,1,0,1,33,17,10,6,0,67,39,28,11,0,0,22,6,38,7,25,6,0,48,26,26,0,22,22,0,44,16,28,28,0,76,11,60,3,0,0,2,0,37,4,8,6,19,0,52,46,6,12,12,0
"E00021489",324,12,0,0,0,12,8,1,3,0,73,39,25,4,6,4,30,4,35,15,13,7,0,11,5,5,0,6,6,0,24,17,7,7,0,68,27,33,0,0,0,3,5,26,6,11,2,7,0,53,38,15,22,22,0
"E00021490",290,7,4,0,4,3,3,0,0,0,55,30,22,1,7,0,14,11,29,10,17,2,0,39,12,12,0,27,27,0,21,11,10,10,0,58,21,22,0,0,0,15,0,34,8,0,15,11,0,33,19,14,14,14,0
"E00021491",246,0,0,0,0,0,0,0,0,0,38,24,19,0,5,0,14,0,33,14,17,0,2,10,8,8,0,2,2,0,41,15,26,26,0,52,3,41,0,1,0,4,3,23,5,0,18,0,0,26,17,9,23,23,0
"E00021492",341,9,0,0,0,9,3,1,5,0,30,25,22,2,1,0,4,1,30,18,7,5,0,39,13,13,0,26,26,0,86,72,14,14,0,68,8,52,3,1,0,0,4,22,14,0,3,5,0,50,29,21,7,7,0
"E00021493",452,13,0,0,0,13,6,7,0,0,45,34,31,0,3,0,3,8,23,19,3,1,0,57,24,24,0,33,33,0,37,15,22,22,0,116,33,68,9,2,1,3,0,57,7,23,24,3,0,97,51,46,7,7,0
"E00021494",474,26,2,0,2,24,20,1,3,0,86,73,43,9,19,2,8,5,38,21,9,8,0,54,9,9,0,45,45,0,36,26,10,10,0,54,10,25,16,0,0,3,0,59,17,5,18,19,0,90,77,13,31,31,0
"E00021495",578,24,1,0,1,23,15,8,0,0,106,68,56,0,12,0,31,7,36,12,22,1,1,42,7,7,0,35,35,0,67,45,22,22,0,62,13,26,19,0,0,4,0,95,29,4,36,26,0,126,101,25,20,20,0
"E00021496",320,8,0,0,0,8,5,3,0,0,53,27,27,0,0,0,18,8,21,5,12,4,0,28,12,12,0,16,16,0,51,33,18,18,0,52,24,24,4,0,0,0,0,28,4,1,12,11,0,68,44,24,11,11,0
"E00021497",467,23,1,0,1,22,12,4,0,6,77,49,45,4,0,0,19,9,25,17,7,1,0,47,5,5,0,42,42,0,42,21,21,21,0,84,31,46,1,0,1,0,5,78,28,21,16,13,0,80,56,24,11,11,0
"E00021498",363,11,2,0,2,9,2,5,0,2,60,38,37,1,0,0,22,0,46,15,31,0,0,27,12,12,0,15,15,0,32,12,20,20,0,46,4,38,0,4,0,0,0,62,13,15,17,17,0,54,41,13,25,25,0
"E00021499",283,58,12,0,12,46,32,14,0,0,72,45,29,10,4,2,24,3,24,7,10,7,0,23,2,2,0,21,21,0,17,11,6,6,0,34,10,20,0,0,0,0,4,14,6,0,6,2,0,28,23,5,13,13,0
"E00021500",303,55,7,0,7,48,27,14,7,0,86,61,50,1,8,2,22,3,36,14,19,3,0,19,5,5,0,14,14,0,28,9,19,19,0,32,7,19,6,0,0,0,0,15,11,0,1,3,0,13,11,2,19,19,0
"E00021501",262,8,0,0,0,8,6,2,0,0,42,32,26,2,4,0,7,3,18,10,7,1,0,32,9,9,0,23,23,0,40,21,19,19,0,21,8,12,1,0,0,0,0,63,27,10,6,20,0,32,12,20,6,6,0
"E00021502",354,16,1,0,1,15,11,3,1,0,71,33,32,0,1,0,32,6,8,4,4,0,0,41,21,18,3,20,20,0,39,17,22,17,5,38,6,21,5,6,0,0,0,39,22,4,3,10,0,81,58,23,21,21,0
"E00021503",378,14,2,0,2,12,11,1,0,0,57,43,36,7,0,0,10,4,15,7,7,0,1,60,25,25,0,35,35,0,45,17,28,28,0,84,9,47,5,11,0,6,6,34,0,6,20,8,0,51,31,20,18,18,0
"E00021504",378,28,1,0,1,27,12,13,0,2,62,43,30,5,7,1,10,9,24,8,7,7,2,28,18,18,0,10,10,0,47,15,32,32,0,39,16,20,0,0,0,3,0,55,19,9,15,12,0,79,37,42,16,16,0
"E00021505",261,13,0,0,0,13,3,10,0,0,37,22,22,0,0,0,14,1,23,13,9,1,0,29,0,0,0,29,29,0,38,18,20,19,1,29,8,14,7,0,0,0,0,51,19,9,22,1,0,41,16,25,0,0,0
"E00021506",291,32,4,0,4,28,14,14,0,0,55,39,31,4,3,1,14,2,26,13,9,4,0,31,7,7,0,24,24,0,22,18,4,4,0,43,11,19,0,6,0,7,0,40,19,2,10,9,0,30,17,13,12,12,0
"E00021507",343,46,13,0,13,33,16,15,2,0,79,52,49,0,3,0,18,9,46,20,26,0,0,27,4,4,0,23,23,0,25,15,10,10,0,23,11,9,0,3,0,0,0,30,15,0,12,3,0,36,17,19,31,31,0
"E00021508",328,28,2,0,2,26,7,16,3,0,58,55,35,8,12,0,3,0,19,16,3,0,0,37,17,17,0,20,20,0,44,41,3,3,0,47,5,38,0,0,0,4,0,39,27,1,7,4,0,37,28,9,19,19,0
"E00021509",421,21,0,0,0,21,13,8,0,0,69,47,36,3,3,5,7,15,16,8,7,1,0,23,9,9,0,14,14,0,41,16,25,24,1,78,24,49,0,2,0,3,0,52,24,0,9,19,0,74,49,25,47,47,0
"E00021510",223,102,35,6,29,67,29,25,11,2,70,26,8,8,3,7,44,0,16,13,0,3,0,8,2,2,0,6,6,0,0,0,0,0,0,8,4,4,0,0,0,0,0,5,3,0,0,2,0,5,5,0,9,9,0
"E00021511",199,77,36,2,34,41,8,28,2,3,98,47,26,9,7,5,51,0,4,4,0,0,0,9,3,3,0,6,6,0,3,3,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,1,1,0
"E00021516",223,42,0,0,0,42,20,22,0,0,63,30,25,3,1,1,19,14,21,17,3,1,0,21,6,6,0,15,15,0,20,10,10,10,0,22,5,10,0,3,0,4,0,14,0,0,9,5,0,18,16,2,2,2,0
"E00021517",299,64,8,0,8,56,24,27,1,4,56,38,31,7,0,0,16,2,34,23,11,0,0,18,5,5,0,13,13,0,20,15,5,5,0,25,9,8,1,0,0,7,0,21,0,7,10,4,0,55,36,19,6,6,0
"E00021518",308,62,8,0,8,54,23,22,5,4,74,50,41,4,5,0,21,3,31,23,5,0,3,27,2,2,0,25,25,0,14,14,0,0,0,21,4,8,0,0,0,9,0,30,0,0,21,9,0,37,30,7,12,12,0
"E00021519",416,122,20,0,20,102,57,40,4,1,129,75,48,14,9,4,47,7,26,17,9,0,0,48,3,3,0,45,45,0,23,6,17,17,0,32,7,20,0,0,0,5,0,21,12,0,8,1,0,1,0,1,14,14,0
"E00021520",213,76,8,0,8,68,34,28,3,3,81,52,39,6,7,0,26,3,18,15,0,0,3,8,0,0,0,8,8,0,5,0,5,5,0,11,1,4,0,3,0,3,0,5,0,0,5,0,0,7,7,0,2,2,0
"E00021521",236,29,8,0,8,21,17,1,2,1,65,45,34,8,3,0,14,6,32,6,22,0,4,13,0,0,0,13,13,0,17,15,2,2,0,33,2,16,3,0,0,4,8,26,8,4,4,10,0,21,18,3,0,0,0
"E00021522",417,44,18,0,18,26,6,20,0,0,74,46,43,3,0,0,24,4,36,25,9,0,2,37,28,28,0,9,9,0,46,30,16,16,0,37,14,15,6,0,0,2,0,52,30,1,9,12,0,79,54,25,12,12,0
"E00021524",548,67,4,0,4,63,32,19,6,6,149,74,49,17,8,0,57,18,46,27,19,0,0,60,33,33,0,27,27,0,17,17,0,0,0,54,20,18,1,0,0,15,0,31,13,6,4,8,0,88,69,19,36,36,0
"E00021525",297,94,15,0,15,79,33,32,7,7,79,54,38,12,1,3,18,7,29,15,11,3,0,26,3,3,0,23,23,0,12,7,5,2,3,17,2,13,0,0,0,2,0,8,5,0,2,1,0,11,9,2,21,21,0
