"GeographyCode","QS103EW0001","QS103EW0002","QS103EW0003","QS103EW0004","QS103EW0005","QS103EW0006","QS103EW0007","QS103EW0008","QS103EW0009","QS103EW0010","QS103EW0011","QS103EW0012","QS103EW0013","QS103EW0014","QS103EW0015","QS103EW0016","QS103EW0017","QS103EW0018","QS103EW0019","QS103EW0020","QS103EW0021","QS103EW0022","QS103EW0023","QS103EW0024","QS103EW0025","QS103EW0026","QS103EW0027","QS103EW0028","QS103EW0029","QS103EW0030","QS103EW0031","QS103EW0032","QS103EW0033","QS103EW0034","QS103EW0035","QS103EW0036","QS103EW0037","QS103EW0038","QS103EW0039","QS103EW0040","QS103EW0041","QS103EW0042","QS103EW0043","QS103EW0044","QS103EW0045","QS103EW0046","QS103EW0047","QS103EW0048","QS103EW0049","QS103EW0050","QS103EW0051","QS103EW0052","QS103EW0053","QS103EW0054","QS103EW0055","QS103EW0056","QS103EW0057","QS103EW0058","QS103EW0059","QS103EW0060","QS103EW0061","QS103EW0062","QS103EW0063","QS103EW0064","QS103EW0065","QS103EW0066","QS103EW0067","QS103EW0068","QS103EW0069","QS103EW0070","QS103EW0071","QS103EW0072","QS103EW0073","QS103EW0074","QS103EW0075","QS103EW0076","QS103EW0077","QS103EW0078","QS103EW0079","QS103EW0080","QS103EW0081","QS103EW0082","QS103EW0083","QS103EW0084","QS103EW0085","QS103EW0086","QS103EW0087","QS103EW0088","QS103EW0089","QS103EW0090","QS103EW0091","QS103EW0092","QS103EW0093","QS103EW0094","QS103EW0095","QS103EW0096","QS103EW0097","QS103EW0098","QS103EW0099","QS103EW0100","QS103EW0101","QS103EW0102"
"E00021416",369,3,7,5,6,3,9,4,4,5,8,6,3,5,3,8,7,5,6,8,4,4,9,5,5,12,13,6,10,11,6,11,11,7,6,9,7,3,8,7,3,8,0,5,4,4,5,4,1,2,3,3,1,3,1,4,4,3,3,1,4,1,2,1,2,0,0,0,1,3,1,0,1,0,2,1,3,3,3,3,3,2,0,0,3,1,0,0,3,0,1,2,1,1,0,0,0,0,0,0,0,0
"E00021417",275,7,8,0,2,4,1,0,5,0,2,6,1,2,2,3,0,2,2,4,2,7,2,6,9,7,12,8,18,7,7,8,7,9,10,4,2,6,5,1,2,3,3,1,0,3,2,5,3,0,0,8,1,2,3,1,3,1,2,1,2,0,3,2,1,0,3,1,2,2,2,0,5,2,3,1,1,3,2,1,2,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021418",213,7,4,7,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,2,7,5,10,9,15,6,11,5,14,10,9,11,12,8,6,9,3,3,2,2,3,3,2,2,2,1,1,3,1,2,1,0,1,2,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021419",446,13,7,10,8,11,15,18,8,8,9,16,8,12,10,4,5,9,7,6,2,9,10,4,4,8,7,20,5,12,8,11,7,13,11,13,7,9,3,6,5,8,5,6,8,2,1,3,5,5,0,3,2,2,0,1,4,3,1,1,1,1,1,1,1,1,1,0,1,1,2,4,1,1,2,1,2,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021420",285,7,4,7,6,4,6,4,4,1,1,0,1,0,4,3,1,5,2,4,2,1,4,1,6,1,4,4,8,6,9,10,6,1,6,11,5,13,3,7,8,6,5,12,3,5,2,9,5,3,2,1,6,2,1,3,2,3,0,1,3,1,3,3,2,3,5,2,1,0,0,2,1,1,0,2,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"E00021421",448,5,6,5,6,8,2,2,5,4,6,3,5,8,8,8,6,2,6,9,12,8,9,11,19,4,13,13,10,10,11,11,7,9,9,5,5,12,7,8,8,5,6,4,4,2,7,5,5,5,7,5,8,5,4,6,8,10,6,8,2,2,5,3,1,4,1,0,0,1,0,2,1,2,0,1,2,1,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021422",209,6,9,7,3,5,4,3,6,4,3,1,4,5,1,1,1,4,0,2,1,5,0,3,4,6,4,6,2,5,10,7,4,2,9,7,3,1,5,2,1,4,2,1,3,1,2,1,0,1,3,3,2,0,0,2,2,1,1,1,0,1,1,2,2,2,0,1,0,0,1,0,0,0,2,2,1,1,0,2,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021423",417,2,8,8,6,5,9,12,9,13,4,4,6,6,7,9,7,2,4,8,9,10,7,10,5,14,7,8,7,7,9,12,8,7,5,8,9,9,7,7,2,7,13,3,7,1,5,3,7,8,3,4,3,2,4,2,2,3,2,2,3,6,3,2,2,2,1,0,1,1,1,2,3,1,1,2,0,4,0,0,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021424",212,4,3,1,3,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,3,0,1,5,5,9,12,10,11,9,9,10,10,6,5,14,3,3,3,2,3,4,10,5,6,1,4,1,0,2,2,1,1,1,3,5,1,3,1,2,2,0,5,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021425",232,4,3,3,2,3,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,5,4,8,9,4,5,6,9,10,12,12,9,12,9,8,3,3,7,5,3,6,5,6,1,4,5,3,3,3,2,2,0,3,4,0,0,1,3,1,4,2,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021426",349,7,8,4,8,11,10,5,8,7,11,2,3,8,6,5,11,5,5,5,3,5,3,6,10,8,5,9,10,6,11,5,9,4,4,3,6,1,6,9,6,3,2,4,6,5,4,2,6,7,1,1,3,3,1,2,2,2,2,0,1,3,2,1,1,0,2,0,1,1,4,1,3,0,1,2,2,0,3,0,0,0,2,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021427",229,6,6,2,2,3,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,2,3,4,10,5,5,5,7,8,11,11,7,12,2,4,9,8,8,6,5,3,3,5,5,4,4,2,4,3,0,2,5,1,0,2,1,0,4,2,1,2,3,5,4,0,0,1,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021428",393,7,7,10,4,11,7,9,9,8,6,7,8,4,6,6,11,7,1,8,4,3,3,7,9,10,9,15,9,8,11,11,12,9,7,7,9,6,10,7,4,5,8,5,3,3,4,4,1,2,3,3,3,2,3,3,2,2,0,2,3,1,0,1,2,1,1,1,1,0,2,0,0,1,2,2,2,1,1,2,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021429",141,3,2,7,2,1,1,5,3,3,3,3,2,0,2,1,1,0,1,1,2,0,1,2,1,3,4,5,6,6,6,5,5,6,4,4,4,2,1,6,3,2,3,1,0,0,0,1,2,0,1,2,0,1,0,1,0,0,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"E00021430",331,10,9,8,11,9,10,5,8,6,6,5,10,8,4,3,3,4,1,0,3,3,3,2,6,7,4,12,8,4,7,11,9,11,7,7,0,7,9,5,4,4,7,1,4,6,5,3,1,2,8,2,1,5,1,2,2,0,0,0,3,1,1,0,1,1,1,0,0,0,0,1,1,3,1,0,1,1,2,3,1,1,0,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"E00021431",319,3,2,7,5,2,5,3,4,4,2,5,4,3,4,5,3,5,3,4,2,6,4,4,9,12,10,4,8,11,7,7,7,8,3,5,6,4,4,7,4,4,9,4,2,3,2,4,7,2,4,3,3,1,4,2,3,4,1,2,0,2,3,3,5,1,1,2,4,1,1,1,3,2,0,2,0,1,1,0,2,1,2,1,3,2,2,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0
"E00021432",387,13,4,8,6,11,2,5,10,4,6,9,2,7,9,7,3,8,3,3,6,4,3,3,6,8,7,12,6,4,5,10,5,11,10,11,7,4,8,5,4,6,6,4,4,1,0,1,5,0,1,1,8,1,1,3,6,1,0,5,3,2,4,2,4,5,1,0,1,3,2,3,0,2,4,2,3,0,3,1,2,0,5,3,4,3,2,3,3,0,2,2,0,0,0,0,0,0,0,0,0,0
"E00021433",624,9,18,8,10,7,9,7,15,4,4,1,4,6,2,6,5,5,6,7,8,19,19,7,17,22,19,34,20,22,19,17,15,15,15,12,15,13,12,8,12,6,9,5,9,6,3,10,4,9,2,8,1,1,5,3,4,7,2,5,6,4,2,1,4,1,1,0,1,6,3,2,2,0,3,1,1,0,0,1,1,1,0,2,3,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"E00021434",421,6,9,3,5,7,8,7,6,6,6,8,7,9,4,5,7,11,9,8,5,14,11,14,7,9,4,9,10,6,6,7,8,8,6,4,7,6,4,11,6,6,6,4,3,4,2,6,4,5,3,2,7,3,3,1,1,5,3,3,2,2,1,4,2,4,3,1,0,1,1,1,1,3,1,3,5,3,1,3,4,0,2,2,0,0,2,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0
"E00021437",318,10,8,7,2,4,6,5,3,5,7,4,7,1,6,2,1,3,3,2,3,0,7,6,10,9,12,6,12,8,11,5,9,14,1,5,1,7,4,4,1,5,4,3,1,4,3,0,1,2,4,5,2,3,3,4,3,4,4,3,2,1,2,1,2,1,1,2,1,0,3,0,4,0,3,0,3,0,0,2,0,3,1,2,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"E00021438",210,0,3,2,1,0,0,7,5,1,1,1,2,3,4,2,4,1,3,1,1,3,3,1,3,2,2,4,5,13,0,0,2,4,2,4,2,4,1,1,4,2,6,4,2,8,2,6,1,0,2,2,3,4,3,3,3,3,4,3,0,2,0,6,0,2,2,6,2,1,0,2,2,1,1,3,0,3,0,2,0,2,0,3,2,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"E00021439",236,2,2,2,5,2,6,1,4,8,2,5,2,1,5,5,4,0,2,3,1,6,8,7,8,9,4,4,6,5,1,3,4,1,3,3,3,2,5,3,2,4,4,3,2,2,3,1,0,2,3,2,1,3,0,2,1,1,3,5,3,0,1,3,1,1,0,3,6,1,3,3,2,4,1,0,0,0,3,2,1,1,3,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"E00021440",451,11,11,7,8,11,3,9,8,8,9,9,2,3,7,9,6,4,4,8,5,5,12,8,16,13,11,20,14,14,12,14,7,8,12,8,8,4,5,5,3,6,7,3,1,4,1,4,2,2,6,3,2,1,4,2,1,2,4,4,2,2,1,5,3,1,2,1,1,3,2,1,2,4,1,3,3,2,1,1,1,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"E00021441",358,9,2,3,3,5,8,6,7,1,8,2,9,6,5,5,5,4,8,4,8,6,4,3,5,5,10,9,5,5,5,9,8,9,1,7,5,3,6,4,8,3,5,9,5,7,2,10,11,6,4,6,7,3,4,3,4,6,2,2,4,0,3,1,0,1,0,0,2,2,0,2,1,3,0,3,2,0,1,0,3,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021442",335,1,4,5,2,2,4,5,3,1,9,1,6,3,9,7,9,4,8,5,7,5,4,4,6,4,5,3,3,13,2,5,0,3,4,5,5,3,5,8,9,6,5,10,2,4,5,5,2,0,3,3,2,6,4,5,4,5,3,2,4,4,5,3,2,8,1,4,1,1,2,7,3,4,2,2,3,2,1,2,2,0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"E00021443",265,2,1,1,3,4,0,2,3,2,0,3,2,2,5,3,3,0,5,3,6,7,5,7,3,4,6,4,10,4,8,4,7,1,3,1,3,4,2,2,3,1,1,3,1,2,5,4,1,2,4,5,2,4,2,3,4,0,4,1,2,2,1,5,4,2,1,2,2,0,2,1,2,0,1,3,1,2,3,1,2,7,3,4,4,2,4,2,1,2,4,1,1,0,0,0,1,0,3,0,0,0
"E00021444",348,1,2,6,1,1,2,1,4,1,2,5,6,5,6,5,1,7,5,20,30,19,15,7,13,7,7,5,2,5,3,4,2,6,5,3,5,4,3,2,2,3,4,0,5,8,1,8,2,3,3,4,6,4,7,1,3,4,5,3,4,1,2,5,1,3,1,1,2,0,0,4,0,1,2,3,1,1,2,1,1,0,2,3,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"E00021445",422,7,8,11,7,6,10,10,10,6,10,11,5,4,7,8,5,8,5,10,18,5,11,6,11,14,11,8,10,7,5,7,4,8,9,5,4,12,7,4,8,5,2,3,2,5,8,8,2,4,8,1,2,0,2,0,3,3,2,2,2,1,4,2,0,2,0,1,0,3,4,2,2,1,1,1,5,0,3,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021446",448,7,12,9,3,11,17,7,9,8,9,9,7,11,8,10,5,12,6,9,7,17,9,12,12,10,7,9,11,15,6,11,7,8,5,9,6,11,7,6,3,5,3,6,7,5,6,5,4,1,1,2,3,1,1,0,2,5,6,1,3,1,1,1,1,0,0,0,0,1,0,2,2,3,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0
"E00021447",266,3,3,1,2,2,0,3,1,1,3,1,2,2,2,2,0,0,1,0,3,5,4,2,6,11,8,3,8,27,17,11,7,17,10,7,5,6,6,8,4,7,5,1,4,1,3,4,2,2,4,3,1,2,1,0,0,1,2,2,1,2,3,1,3,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021448",337,1,6,6,9,6,5,8,5,9,6,8,5,2,4,4,6,5,3,3,1,0,3,4,2,7,9,3,7,11,5,8,5,13,9,9,7,12,9,8,5,3,5,6,5,4,5,7,2,1,5,2,4,2,3,2,4,2,2,1,1,0,0,2,1,3,1,0,1,0,2,2,1,1,0,1,3,2,1,1,0,2,2,2,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"E00021449",333,2,7,3,1,2,4,8,2,2,3,1,7,1,2,5,2,3,3,3,3,5,4,7,11,23,10,16,17,9,10,10,12,7,6,8,2,5,7,5,6,2,5,3,6,4,5,5,4,1,6,1,2,1,4,3,1,3,0,4,1,1,0,3,2,2,0,3,1,1,0,2,0,3,0,0,1,1,0,0,0,0,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"E00021450",187,2,1,2,2,4,1,2,0,1,0,0,1,3,1,2,2,1,3,4,0,7,2,2,7,3,9,7,2,1,4,6,1,0,2,4,2,3,6,1,2,0,1,1,6,5,2,5,6,1,4,2,4,3,0,3,0,4,3,2,1,3,6,0,1,0,1,1,3,1,2,0,0,2,1,1,0,1,0,1,0,0,1,0,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021451",400,7,5,7,14,10,11,10,5,9,8,7,4,4,5,7,7,4,3,2,4,6,4,5,8,10,9,10,10,13,13,5,12,9,9,11,6,7,4,4,5,7,2,12,5,1,4,5,5,4,1,1,3,4,3,1,1,0,1,5,2,0,0,1,2,1,3,2,0,0,0,0,2,1,4,3,1,2,2,2,4,1,0,3,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"E00021452",212,6,5,5,4,2,1,4,0,1,1,0,2,2,1,1,0,1,0,0,1,1,0,2,5,6,5,11,7,7,4,5,5,3,8,5,3,6,5,6,4,3,4,5,5,10,6,3,3,1,2,3,2,5,1,1,3,0,0,0,3,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,2,0,1,1,0,0,2,1,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"E00021453",310,4,1,2,0,4,3,3,5,2,2,2,1,1,2,1,3,1,2,2,5,2,1,3,5,10,14,17,8,18,9,12,5,8,4,9,2,5,3,5,6,5,5,5,5,4,3,2,2,2,3,0,0,1,1,3,4,3,3,2,1,8,2,2,5,4,3,1,1,2,6,2,3,1,3,3,0,2,4,0,1,0,1,2,4,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
"E00021454",357,7,7,10,1,3,6,6,8,6,7,3,7,7,2,5,7,8,4,3,6,12,5,5,5,16,7,7,7,15,17,10,6,6,3,5,8,6,5,2,8,5,8,1,7,1,3,6,1,3,3,4,0,2,6,1,3,1,0,4,1,0,1,3,2,0,3,0,0,1,1,0,1,0,1,1,3,1,0,1,1,1,0,0,5,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"E00021455",346,5,7,7,6,9,10,8,8,7,10,4,1,5,6,2,4,3,3,6,1,6,5,3,5,6,6,3,4,8,6,5,11,7,11,4,8,10,4,2,7,7,5,3,3,5,9,4,5,3,3,4,2,4,6,0,2,1,2,4,1,0,0,0,3,3,3,2,1,2,2,1,1,1,2,1,2,2,0,1,2,2,1,1,0,1,1,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0
"E00021458",288,5,1,0,0,1,0,1,0,2,0,0,0,0,0,1,1,0,1,2,1,3,5,8,8,3,9,15,16,8,12,14,10,5,8,9,13,12,3,10,1,7,5,6,3,3,3,4,2,7,11,5,5,2,1,2,2,2,3,4,2,1,3,0,1,1,1,1,0,1,1,0,0,1,3,1,1,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021459",256,5,2,6,3,1,2,0,3,0,0,0,1,0,1,1,0,1,1,1,0,3,7,7,13,10,11,5,14,20,10,9,9,3,2,7,6,6,10,6,6,7,1,5,4,5,3,3,2,1,2,2,3,0,3,1,2,2,1,0,2,1,1,4,1,2,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"E00021460",385,6,1,5,3,7,4,7,2,5,4,1,5,3,2,5,4,1,1,3,4,6,7,7,10,21,19,15,22,19,17,12,11,9,10,5,6,11,6,5,4,3,7,4,7,6,5,5,5,4,1,4,2,2,2,3,2,5,4,2,1,2,0,0,4,0,0,0,1,0,1,1,0,0,1,0,1,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021461",250,3,1,5,0,4,6,1,1,4,3,2,2,2,2,2,5,1,1,2,3,5,3,5,4,7,11,10,11,16,4,4,11,3,9,4,3,6,3,4,2,6,3,4,3,2,3,7,3,2,3,1,5,1,0,1,3,0,1,3,2,1,0,2,1,0,0,3,0,2,0,1,0,0,0,1,0,0,1,1,1,1,0,1,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021462",314,4,4,6,2,6,6,5,4,2,4,3,3,4,4,4,4,3,1,3,1,2,6,9,8,14,7,22,7,8,6,8,9,4,8,5,7,6,2,5,2,7,7,4,5,2,3,0,2,0,1,1,3,4,1,5,2,1,0,4,3,2,0,0,0,0,2,2,1,4,1,1,1,0,1,2,1,3,3,1,0,4,1,4,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
"E00021463",338,4,6,3,4,4,2,5,3,2,1,4,2,6,4,2,3,6,5,3,5,5,4,13,11,12,8,15,10,9,11,9,9,5,8,3,0,8,8,7,8,10,1,3,2,3,3,1,2,5,3,2,6,3,2,4,2,3,1,3,4,1,1,1,2,2,0,1,2,1,1,0,1,4,1,1,0,1,1,1,2,2,0,1,2,2,2,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
"E00021464",279,2,0,9,6,7,7,4,3,4,1,2,3,2,2,4,1,1,2,0,2,3,3,10,6,9,6,13,11,12,11,14,8,8,10,6,5,7,8,6,2,2,2,3,0,3,3,4,4,0,2,2,2,1,0,2,1,0,2,2,2,1,1,0,3,0,0,1,0,1,3,1,2,1,0,1,3,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021465",416,8,8,3,6,10,7,6,12,8,10,3,4,6,7,5,5,6,7,8,5,5,11,10,10,12,6,17,9,10,8,7,11,6,8,8,7,12,9,3,7,5,6,2,6,3,4,3,3,1,5,5,5,6,3,1,1,2,2,1,1,5,3,3,0,1,0,1,2,1,1,1,0,1,1,2,2,2,3,1,1,0,0,3,0,0,3,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
"E00021466",735,6,7,2,6,5,7,3,5,3,3,5,5,6,3,1,4,9,8,64,116,80,49,33,32,26,24,30,12,12,9,10,6,8,8,7,5,8,13,3,6,5,1,5,9,3,4,1,4,2,1,2,2,3,5,1,4,1,0,2,2,1,2,0,0,4,1,2,2,2,3,1,1,0,1,1,3,0,0,0,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021467",371,12,7,3,7,4,8,6,3,9,5,7,8,4,2,9,2,6,4,17,20,10,17,8,7,9,12,7,7,7,5,7,8,9,5,5,5,3,7,9,4,2,1,4,2,3,3,4,5,3,3,3,3,3,0,3,0,3,1,4,1,1,3,2,6,2,0,1,0,2,0,1,2,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021468",265,3,5,1,3,5,5,3,1,1,6,5,4,2,3,1,3,2,0,1,1,3,1,4,4,5,15,18,13,11,11,5,4,4,5,9,3,4,1,3,2,4,5,1,7,1,3,3,2,4,1,0,4,2,1,5,0,1,0,1,1,0,2,3,3,1,0,1,0,0,1,0,3,2,7,1,3,1,0,0,2,2,0,0,1,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"E00021469",446,8,8,9,6,1,7,9,6,9,11,4,7,8,6,11,5,9,11,3,9,8,12,18,18,11,11,7,8,10,10,4,13,7,7,11,3,4,4,6,8,5,8,7,6,4,5,4,3,5,3,5,4,3,1,1,5,3,5,2,4,1,2,1,4,2,1,0,0,1,1,2,0,0,3,2,1,0,0,1,2,1,0,2,4,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
"E00021470",282,6,4,3,3,1,2,5,3,2,1,5,4,2,2,3,1,4,1,5,5,13,10,9,5,8,12,10,4,3,1,5,8,3,7,3,9,4,6,3,4,1,2,1,2,1,4,2,0,4,0,0,3,2,3,2,2,4,4,6,0,1,1,4,4,2,1,2,0,2,1,3,2,1,2,1,3,5,1,2,4,0,0,2,0,1,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0
"E00021471",373,1,8,7,6,4,10,8,3,5,7,9,10,5,8,5,3,8,5,9,8,7,9,7,10,8,7,6,4,6,4,10,9,6,3,7,4,7,11,4,4,4,7,3,7,9,3,4,3,7,8,6,1,6,3,2,3,3,1,1,0,0,1,0,2,0,0,0,3,0,1,0,2,2,1,3,0,0,2,1,0,0,1,2,4,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
"E00021473",422,3,3,6,7,3,8,5,3,10,5,7,4,6,7,5,3,3,2,40,62,28,17,13,10,9,3,11,7,1,6,7,4,1,5,6,8,6,4,5,2,0,3,3,2,2,1,0,5,3,3,4,1,0,2,5,4,1,2,3,2,1,2,3,3,0,1,4,0,0,1,1,1,0,2,1,4,0,1,2,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
"E00021474",402,4,7,9,7,9,7,6,4,7,5,6,2,5,5,5,6,3,3,8,5,18,17,15,12,9,16,7,7,15,10,10,10,12,5,8,6,7,4,5,5,7,3,2,2,3,6,0,3,3,2,5,0,5,2,4,2,2,4,0,1,1,4,1,0,2,0,1,0,2,2,3,2,1,0,1,2,2,1,0,0,1,1,0,1,0,3,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
"E00021475",377,3,6,4,8,3,4,4,2,4,4,2,7,8,3,3,4,5,5,7,12,21,14,8,13,16,10,11,15,12,11,12,7,9,5,6,5,6,6,7,5,5,4,0,3,1,5,1,1,0,3,3,2,0,3,3,6,5,2,2,2,1,0,1,0,1,6,1,1,0,1,2,1,1,2,1,2,1,0,0,0,1,0,1,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021476",406,3,7,5,3,3,4,6,8,6,6,7,6,7,8,11,9,8,8,6,3,12,11,9,14,5,17,11,21,3,6,6,7,8,6,13,5,15,8,4,8,5,9,5,3,2,2,3,4,3,1,1,4,2,2,4,2,2,2,1,2,2,3,2,1,4,4,0,1,1,0,0,1,1,2,0,2,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0
"E00021477",460,9,5,3,4,3,3,4,6,9,1,3,2,3,5,7,12,6,6,8,15,15,15,19,15,8,11,25,31,18,17,7,9,3,6,2,10,7,4,8,5,3,6,3,4,9,6,6,6,2,5,3,3,6,3,5,3,3,1,4,1,5,1,0,0,2,1,0,0,2,1,2,2,0,2,1,1,0,0,1,0,1,0,2,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0
"E00021478",333,6,9,2,7,6,4,6,7,2,3,5,0,5,4,5,3,0,5,2,1,4,7,10,15,15,16,7,5,9,12,5,11,7,6,8,5,6,4,4,5,4,3,6,5,1,2,2,5,1,3,6,4,5,2,1,1,3,2,1,3,0,0,1,1,3,3,1,0,1,2,2,0,2,2,0,3,1,1,0,0,1,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021479",411,4,1,2,2,8,1,2,2,3,0,1,4,1,5,0,3,3,7,3,13,17,31,34,29,26,24,17,15,11,9,9,6,7,6,13,8,8,3,5,2,5,5,4,3,2,2,4,2,3,2,7,0,5,0,6,1,1,2,0,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021480",303,8,7,5,6,2,4,3,1,4,6,1,1,1,3,1,2,2,3,1,1,1,4,5,10,12,14,16,11,13,20,20,13,16,11,9,9,7,5,8,4,4,2,3,1,2,0,1,0,0,2,1,0,3,1,1,1,2,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021481",413,5,2,5,3,12,10,8,7,6,3,3,0,6,3,2,6,3,2,0,10,11,15,40,15,16,19,12,8,18,14,9,10,9,6,6,10,5,3,1,3,2,2,4,6,3,0,2,3,0,3,2,1,3,5,3,1,1,6,3,3,5,2,1,0,0,2,4,1,1,0,0,1,2,2,4,1,1,2,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021482",455,4,4,6,7,7,2,2,2,6,5,5,3,3,5,4,5,6,5,3,14,20,26,16,16,23,19,11,17,14,11,14,13,10,7,9,9,7,6,9,4,4,2,3,3,2,3,3,4,2,7,2,4,2,7,1,2,2,0,2,2,3,3,3,1,2,4,2,1,3,1,1,1,2,2,3,0,0,3,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
