"GeographyCode","KS402EW0001","KS402EW0002","KS402EW0003","KS402EW0004","KS402EW0005","KS402EW0006","KS402EW0007","KS402EW0008","KS402EW0009","KS402EW0010","KS402EW0011","KS402EW0012","KS402EW0013","KS402EW0014","KS402EW0015","KS402EW0016","KS402EW0017"
"E00167089",92,4,6,1,0,30,46,2,3,4.34782608695652,6.52173913043478,1.08695652173913,0,32.6086956521739,50,2.17391304347826,3.26086956521739
"E00167090",100,0,2,8,5,70,12,0,3,0,2,8,5,70,12,0,3
"E00167091",144,4,31,14,1,25,60,6,3,2.77777777777778,21.5277777777778,9.72222222222222,0.694444444444444,17.3611111111111,41.6666666666667,4.16666666666667,2.08333333333333
"E00167092",122,8,18,22,7,29,36,1,1,6.55737704918033,14.7540983606557,18.0327868852459,5.73770491803279,23.7704918032787,29.5081967213115,0.819672131147541,0.819672131147541
"E00167093",97,7,15,5,1,14,52,3,0,7.21649484536082,15.4639175257732,5.15463917525773,1.03092783505155,14.4329896907216,53.6082474226804,3.09278350515464,0
"E00167094",130,14,21,1,2,23,65,1,3,10.7692307692308,16.1538461538462,0.769230769230769,1.53846153846154,17.6923076923077,50,0.769230769230769,2.30769230769231
"E00167095",109,4,14,4,20,35,31,1,0,3.6697247706422,12.8440366972477,3.6697247706422,18.348623853211,32.1100917431193,28.4403669724771,0.917431192660551,0
"E00167096",66,2,22,0,1,1,39,1,0,3.03030303030303,33.3333333333333,0,1.51515151515152,1.51515151515152,59.0909090909091,1.51515151515152,0
"E00167097",133,9,13,33,13,14,47,1,3,6.76691729323308,9.77443609022556,24.812030075188,9.77443609022556,10.5263157894737,35.3383458646617,0.75187969924812,2.25563909774436
"E00167098",76,1,4,2,1,4,64,0,0,1.31578947368421,5.26315789473684,2.63157894736842,1.31578947368421,5.26315789473684,84.2105263157895,0,0
"E00167099",73,14,8,0,1,2,45,3,0,19.1780821917808,10.958904109589,0,1.36986301369863,2.73972602739726,61.6438356164384,4.10958904109589,0
"E00167100",226,15,22,0,0,2,181,5,1,6.63716814159292,9.73451327433628,0,0,0.884955752212389,80.0884955752212,2.21238938053097,0.442477876106195
"E00167101",148,23,41,0,0,2,77,2,3,15.5405405405405,27.7027027027027,0,0,1.35135135135135,52.027027027027,1.35135135135135,2.02702702702703
"E00167102",130,0,5,6,24,31,62,0,2,0,3.84615384615385,4.61538461538462,18.4615384615385,23.8461538461538,47.6923076923077,0,1.53846153846154
"E00167103",126,8,27,0,1,0,85,3,2,6.34920634920635,21.4285714285714,0,0.793650793650794,0,67.4603174603175,2.38095238095238,1.58730158730159
"E00167104",121,18,40,1,0,3,57,2,0,14.8760330578512,33.0578512396694,0.826446280991736,0,2.47933884297521,47.1074380165289,1.65289256198347,0
"E00167105",132,3,13,14,13,75,5,2,7,2.27272727272727,9.84848484848485,10.6060606060606,9.84848484848485,56.8181818181818,3.78787878787879,1.51515151515152,5.3030303030303
"E00167106",161,22,49,6,0,12,66,3,3,13.6645962732919,30.4347826086957,3.72670807453416,0,7.45341614906832,40.9937888198758,1.86335403726708,1.86335403726708
"E00167107",120,4,20,6,3,33,52,1,1,3.33333333333333,16.6666666666667,5,2.5,27.5,43.3333333333333,0.833333333333333,0.833333333333333
"E00167108",165,19,24,10,10,66,31,3,2,11.5151515151515,14.5454545454545,6.06060606060606,6.06060606060606,40,18.7878787878788,1.81818181818182,1.21212121212121
"E00167109",124,11,17,0,4,23,64,3,2,8.87096774193548,13.7096774193548,0,3.2258064516129,18.5483870967742,51.6129032258064,2.41935483870968,1.61290322580645
"E00167110",124,14,22,0,10,19,54,1,4,11.2903225806452,17.741935483871,0,8.06451612903226,15.3225806451613,43.5483870967742,0.806451612903226,3.2258064516129
"E00167111",149,9,13,3,0,2,120,2,0,6.04026845637584,8.7248322147651,2.01342281879195,0,1.34228187919463,80.5369127516778,1.34228187919463,0
"E00167112",403,21,65,1,21,55,216,12,12,5.21091811414392,16.1290322580645,0.248138957816377,5.21091811414392,13.6476426799007,53.5980148883375,2.97766749379653,2.97766749379653
"E00167113",165,4,10,28,16,71,31,3,2,2.42424242424242,6.06060606060606,16.969696969697,9.6969696969697,43.030303030303,18.7878787878788,1.81818181818182,1.21212121212121
"E00167114",140,14,12,0,12,70,28,3,1,10,8.57142857142857,0,8.57142857142857,50,20,2.14285714285714,0.714285714285714
"E00167115",386,25,31,17,22,66,211,7,7,6.47668393782383,8.03108808290155,4.40414507772021,5.69948186528497,17.0984455958549,54.6632124352332,1.81347150259067,1.81347150259067
"E00167116",112,17,9,0,9,60,13,1,3,15.1785714285714,8.03571428571429,0,8.03571428571429,53.5714285714286,11.6071428571429,0.892857142857143,2.67857142857143
"E00167117",50,4,17,1,3,2,18,0,5,8,34,2,6,4,36,0,10
"E00167118",137,9,32,0,1,2,87,3,3,6.56934306569343,23.3576642335766,0,0.72992700729927,1.45985401459854,63.5036496350365,2.18978102189781,2.18978102189781
