"GeographyCode","KS101EW0001","KS101EW0002","KS101EW0003","KS101EW0004","KS101EW0005","KS101EW0006","KS101EW0007","KS101EW0008","KS101EW0009","KS101EW0010","KS101EW0011","KS101EW0012"
"E00167145",196,113,83,196,0,1,4.53,43.26710817,57.65306122,42.34693878,100,0
"E00167146",300,172,128,300,0,0,5.33,56.28517824,57.33333333,42.66666667,100,0
"E00167147",277,127,150,277,0,2,0.39,710.2564103,45.84837545,54.15162455,100,0
"E00167148",188,111,77,188,0,1,0.32,587.5,59.04255319,40.95744681,100,0
"E00167149",167,89,78,167,0,0,1.27,131.496063,53.29341317,46.70658683,100,0
"E00167150",366,219,147,366,0,0,5.19,70.52023121,59.83606557,40.16393443,100,0
"E00167151",423,234,189,423,0,0,0.46,919.5652174,55.31914894,44.68085106,100,0
"E00167152",164,96,68,164,0,2,1.99,82.4120603,58.53658537,41.46341463,100,0
"E00167153",402,201,201,402,0,4,7.91,50.82174463,50,50,100,0
"E00167154",205,113,92,205,0,2,1.24,165.3225806,55.12195122,44.87804878,100,0
"E00167155",310,179,131,310,0,0,5.33,58.16135084,57.74193548,42.25806452,100,0
"E00167156",336,190,146,336,0,2,2.15,156.2790698,56.54761905,43.45238095,100,0
"E00167157",317,179,138,317,0,1,0.52,609.6153846,56.46687697,43.53312303,100,0
"E00167158",257,162,95,257,0,2,20.38,12.61040236,63.03501946,36.96498054,100,0
"E00167159",211,126,85,211,0,4,11.87,17.77590564,59.71563981,40.28436019,100,0
"E00167160",316,163,153,316,0,3,5.61,56.32798574,51.58227848,48.41772152,100,0
"E00167161",312,152,160,312,0,4,2.52,123.8095238,48.71794872,51.28205128,100,0
"E00167162",337,192,145,337,0,1,0.41,821.9512195,56.97329377,43.02670623,100,0
"E00167163",260,125,135,260,0,0,1.69,153.8461538,48.07692308,51.92307692,100,0
"E00167164",118,57,61,118,0,2,0.21,561.9047619,48.30508475,51.69491525,100,0
"E00167165",228,139,89,228,0,0,1.12,203.5714286,60.96491228,39.03508772,100,0
"E00167166",464,256,208,464,0,1,2.09,222.0095694,55.17241379,44.82758621,100,0
"E00167167",267,158,109,267,0,0,3.38,78.99408284,59.17602996,40.82397004,100,0
"E00167168",281,167,114,281,0,7,1.65,170.3030303,59.43060498,40.56939502,100,0
"E00167169",375,152,223,282,93,0,1.45,258.6206897,40.53333333,59.46666667,75.2,24.8
"E00167170",171,96,75,171,0,0,4.01,42.64339152,56.14035088,43.85964912,100,0
"E00167171",211,124,87,211,0,1,1.4,150.7142857,58.76777251,41.23222749,100,0
"E00167172",203,116,87,174,29,1,1.73,117.3410405,57.14285714,42.85714286,85.71428571,14.28571429
"E00167173",473,254,219,473,0,3,4.04,117.0792079,53.69978858,46.30021142,100,0
"E00167174",240,133,107,240,0,4,2.27,105.7268722,55.41666667,44.58333333,100,0
"E00167175",212,119,93,212,0,1,1.53,138.5620915,56.13207547,43.86792453,100,0
"E00167176",344,191,153,332,12,2,4.67,73.66167024,55.52325581,44.47674419,96.51162791,3.488372093
"E00167177",264,146,118,264,0,2,3.19,82.75862069,55.3030303,44.6969697,100,0
"E00167178",321,175,146,321,0,6,5.34,60.11235955,54.51713396,45.48286604,100,0
"E00167179",240,130,110,240,0,0,1.06,226.4150943,54.16666667,45.83333333,100,0
"E00167180",311,158,153,311,0,3,1.95,159.4871795,50.80385852,49.19614148,100,0
"E00167181",160,91,69,160,0,0,5.29,30.24574669,56.875,43.125,100,0
"E00167182",149,66,83,149,0,0,0.31,480.6451613,44.29530201,55.70469799,100,0
"E00167183",139,60,79,139,0,0,0.21,661.9047619,43.16546763,56.83453237,100,0
"E00167184",175,92,83,175,0,0,6.52,26.8404908,52.57142857,47.42857143,100,0
"E00167185",247,124,123,247,0,4,10.64,23.21428571,50.20242915,49.79757085,100,0
"E00167186",243,130,113,243,0,2,2.72,89.33823529,53.49794239,46.50205761,100,0
"E00167187",288,135,153,288,0,3,2.1,137.1428571,46.875,53.125,100,0
"E00167188",304,172,132,304,0,0,10.07,30.18867925,56.57894737,43.42105263,100,0
"E00167189",273,148,125,273,0,1,1.6,170.625,54.21245421,45.78754579,100,0
"E00167190",210,110,100,210,0,6,0.97,216.4948454,52.38095238,47.61904762,100,0
"E00167191",216,121,95,216,0,1,0.89,242.6966292,56.01851852,43.98148148,100,0
"E00167192",230,105,125,230,0,3,0.8,287.5,45.65217391,54.34782609,100,0
"E00167193",220,96,124,220,0,1,1.94,113.4020619,43.63636364,56.36363636,100,0
"E00167194",287,146,141,287,0,1,0.78,367.9487179,50.87108014,49.12891986,100,0
"E00167195",189,100,89,189,0,0,0.8,236.25,52.91005291,47.08994709,100,0
"E00167196",204,106,98,204,0,0,1.14,178.9473684,51.96078431,48.03921569,100,0
"E00167197",246,102,144,246,0,2,1.64,150,41.46341463,58.53658537,100,0
"E00167198",535,257,278,535,0,0,3.81,140.4199475,48.03738318,51.96261682,100,0
"E00167199",171,99,72,171,0,0,21.56,7.93135436,57.89473684,42.10526316,100,0
"E00167200",218,130,88,218,0,0,9.42,23.14225053,59.63302752,40.36697248,100,0
"E00167201",319,145,174,319,0,1,24.47,13.03637107,45.45454545,54.54545455,100,0
"E00167202",197,99,98,197,0,0,0.7,281.4285714,50.25380711,49.74619289,100,0
"E00167203",384,210,174,384,0,4,2.92,131.5068493,54.6875,45.3125,100,0
"E00167204",239,134,105,239,0,3,1.3,183.8461538,56.06694561,43.93305439,100,0
"E00167205",326,161,165,326,0,8,1.67,195.2095808,49.38650307,50.61349693,100,0
"E00167206",387,205,182,387,0,3,3.19,121.3166144,52.97157623,47.02842377,100,0
"E00167207",335,185,150,335,0,6,2.33,143.776824,55.2238806,44.7761194,100,0
"E00167208",266,147,119,266,0,1,2.15,123.7209302,55.26315789,44.73684211,100,0
"E00167209",376,185,191,376,0,1,2,188,49.20212766,50.79787234,100,0
"E00167210",141,82,59,141,0,0,0.15,940,58.15602837,41.84397163,100,0
"E00167211",398,193,205,378,20,10,7.31,54.44596443,48.49246231,51.50753769,94.97487437,5.025125628
"E00167212",282,145,137,282,0,4,1.92,146.875,51.41843972,48.58156028,100,0
"E00167213",397,204,193,397,0,0,6.34,62.61829653,51.38539043,48.61460957,100,0
"E00167214",362,168,194,362,0,1,8.34,43.40527578,46.40883978,53.59116022,100,0
"E00167215",327,180,147,327,0,3,3.65,89.5890411,55.04587156,44.95412844,100,0
"E00167216",379,188,191,379,0,1,1.13,335.3982301,49.60422164,50.39577836,100,0
"E00167217",278,139,139,278,0,2,1.17,237.6068376,50,50,100,0
"E00167218",303,147,156,303,0,4,0.63,480.952381,48.51485149,51.48514851,100,0
"E00167219",307,146,161,307,0,1,1.91,160.7329843,47.55700326,52.44299674,100,0
"E00167220",228,124,104,228,0,0,1.09,209.1743119,54.38596491,45.61403509,100,0
"E00167221",419,212,207,419,0,1,5.4,77.59259259,50.59665871,49.40334129,100,0
"E00167222",322,166,156,322,0,1,1.4,230,51.55279503,48.44720497,100,0
"E00167223",393,188,205,393,0,2,1.16,338.7931034,47.83715013,52.16284987,100,0
"E00167224",351,166,185,351,0,1,0.43,816.2790698,47.29344729,52.70655271,100,0
"E00167225",402,200,202,402,0,1,0.82,490.2439024,49.75124378,50.24875622,100,0
"E00167226",226,128,98,226,0,0,0.35,645.7142857,56.63716814,43.36283186,100,0
"E00167227",336,176,160,336,0,0,1.12,300,52.38095238,47.61904762,100,0
"E00167228",292,136,156,292,0,0,1.65,176.969697,46.57534247,53.42465753,100,0
"E00167229",341,176,165,341,0,6,1.61,211.8012422,51.61290323,48.38709677,100,0
"E00167230",196,106,90,196,0,1,0.6,326.6666667,54.08163265,45.91836735,100,0
"E00167231",260,145,115,260,0,2,0.78,333.3333333,55.76923077,44.23076923,100,0
"E00167232",200,120,80,200,0,5,0.93,215.0537634,60,40,100,0
"E00167233",213,112,101,213,0,1,0.79,269.6202532,52.58215962,47.41784038,100,0
"E00167234",378,192,186,378,0,9,2.21,171.040724,50.79365079,49.20634921,100,0
"E00167235",462,248,214,462,0,3,2.57,179.766537,53.67965368,46.32034632,100,0
"E00167236",180,107,73,180,0,0,1.08,166.6666667,59.44444444,40.55555556,100,0
"E00167237",192,111,81,192,0,0,0.71,270.4225352,57.8125,42.1875,100,0
"E00167238",349,177,172,349,0,2,1.05,332.3809524,50.71633238,49.28366762,100,0
"E00167239",188,81,107,188,0,2,1.12,167.8571429,43.08510638,56.91489362,100,0
"E00167240",481,225,256,481,0,3,1.9,253.1578947,46.77754678,53.22245322,100,0
"E00167241",380,202,178,380,0,9,2.08,182.6923077,53.15789474,46.84210526,100,0
"E00167242",191,109,82,191,0,5,0.94,203.1914894,57.06806283,42.93193717,100,0
"E00167243",283,147,136,283,0,0,1.63,173.6196319,51.9434629,48.0565371,100,0
"E00167244",255,125,130,255,0,1,5.53,46.11211573,49.01960784,50.98039216,100,0
"E00167245",302,163,139,302,0,0,5.71,52.88966725,53.97350993,46.02649007,100,0
"E00167246",226,110,116,226,0,1,1.59,142.1383648,48.67256637,51.32743363,100,0
"E00167247",171,92,79,171,0,1,0.53,322.6415094,53.80116959,46.19883041,100,0
"E00167248",369,239,130,369,0,4,0.4,922.5,64.7696477,35.2303523,100,0
"E00167249",352,212,140,352,0,1,0.9,391.1111111,60.22727273,39.77272727,100,0
"E00167250",428,211,217,428,0,4,0.45,951.1111111,49.29906542,50.70093458,100,0
"E00167251",1055,472,583,309,746,27,8.5,124.1176471,44.73933649,55.26066351,29.28909953,70.71090047
"E00167252",381,192,189,381,0,1,0.76,501.3157895,50.39370079,49.60629921,100,0
"E00167253",310,144,166,310,0,1,0.59,525.4237288,46.4516129,53.5483871,100,0
"E00167254",255,106,149,254,1,2,2.45,104.0816327,41.56862745,58.43137255,99.60784314,0.392156863
"E00167255",382,184,198,382,0,2,5.58,68.45878136,48.16753927,51.83246073,100,0
"E00167256",280,139,141,280,0,1,0.85,329.4117647,49.64285714,50.35714286,100,0
"E00167257",367,183,184,367,0,3,1.44,254.8611111,49.86376022,50.13623978,100,0
"E00167258",393,206,187,393,0,1,1.55,253.5483871,52.4173028,47.5826972,100,0
"E00167259",255,133,122,255,0,0,2.02,126.2376238,52.15686275,47.84313725,100,0
"E00167260",574,275,299,474,100,3,7.51,76.43142477,47.90940767,52.09059233,82.57839721,17.42160279
"E00167261",401,217,184,401,0,3,1.58,253.7974684,54.11471322,45.88528678,100,0
"E00167262",91,45,46,91,0,0,0.69,131.884058,49.45054945,50.54945055,100,0
"E00167263",192,95,97,192,0,1,0.16,1200,49.47916667,50.52083333,100,0
"E00167264",287,143,144,287,0,2,2.31,124.2424242,49.82578397,50.17421603,100,0
"E00167265",371,182,189,328,43,3,3.34,111.0778443,49.05660377,50.94339623,88.4097035,11.5902965
"E00167266",315,164,151,315,0,1,7.05,44.68085106,52.06349206,47.93650794,100,0
