"GeographyCode","KS103EW0001","KS103EW0002","KS103EW0003","KS103EW0004","KS103EW0005","KS103EW0006","KS103EW0007","KS103EW0008","KS103EW0009","KS103EW0010","KS103EW0011","KS103EW0012","KS103EW0013"
"E00021629",211,122,57,3,5,23,1,57.8199052132701,27.0142180094787,1.4218009478673,2.3696682464455,10.9004739336493,0.4739336492891
"E00021630",221,111,66,0,14,16,14,50.2262443438914,29.8642533936652,0,6.33484162895928,7.23981900452489,6.33484162895928
"E00021631",267,168,73,2,8,14,2,62.9213483146067,27.3408239700375,0.749063670411985,2.99625468164794,5.2434456928839,0.749063670411985
"E00021632",212,141,59,0,1,9,2,66.5094339622642,27.8301886792453,0,0.471698113207547,4.24528301886792,0.943396226415094
"E00021633",200,101,74,2,5,15,3,50.5,37,1,2.5,7.5,1.5
"E00021634",249,138,88,4,1,14,4,55.421686746988,35.3413654618474,1.60642570281124,0.401606425702811,5.62248995983936,1.60642570281124
"E00021635",206,132,57,2,5,9,1,64.0776699029126,27.6699029126214,0.970873786407767,2.42718446601942,4.36893203883495,0.485436893203883
"E00021636",247,117,93,2,14,11,10,47.3684210526316,37.6518218623482,0.809716599190283,5.66801619433198,4.45344129554656,4.04858299595142
"E00021637",374,178,137,4,17,21,17,47.5935828877005,36.6310160427808,1.06951871657754,4.54545454545455,5.61497326203209,4.54545454545455
"E00021639",265,115,117,0,4,16,13,43.3962264150943,44.1509433962264,0,1.50943396226415,6.0377358490566,4.90566037735849
"E00021640",286,115,108,4,13,24,22,40.2097902097902,37.7622377622378,1.3986013986014,4.54545454545455,8.39160839160839,7.69230769230769
"E00021641",331,171,107,2,12,19,20,51.6616314199396,32.3262839879154,0.604229607250755,3.62537764350453,5.74018126888217,6.04229607250755
"E00021642",253,93,122,0,11,13,14,36.7588932806324,48.2213438735178,0,4.34782608695652,5.13833992094862,5.53359683794466
"E00021643",194,94,72,1,10,12,5,48.4536082474227,37.1134020618557,0.515463917525773,5.15463917525773,6.18556701030928,2.57731958762887
"E00021644",281,125,97,0,17,19,23,44.4839857651246,34.5195729537367,0,6.04982206405694,6.76156583629893,8.18505338078292
"E00021646",337,138,150,0,17,7,25,40.9495548961424,44.5103857566766,0,5.04451038575668,2.07715133531157,7.41839762611276
"E00021648",193,134,51,0,2,5,1,69.4300518134715,26.4248704663212,0,1.03626943005181,2.59067357512953,0.518134715025907
"E00021649",317,142,136,1,12,11,15,44.794952681388,42.9022082018927,0.315457413249211,3.78548895899054,3.47003154574132,4.73186119873817
"E00021650",215,140,53,3,3,11,5,65.1162790697674,24.6511627906977,1.3953488372093,1.3953488372093,5.11627906976744,2.32558139534884
"E00021651",224,95,98,0,11,18,2,42.4107142857143,43.75,0,4.91071428571429,8.03571428571429,0.892857142857143
"E00021652",253,125,90,4,11,20,3,49.4071146245059,35.5731225296443,1.58102766798419,4.34782608695652,7.90513833992095,1.18577075098814
"E00021653",403,153,185,2,21,25,17,37.9652605459057,45.9057071960298,0.496277915632754,5.21091811414392,6.20347394540943,4.21836228287841
"E00021654",268,122,93,2,16,24,11,45.5223880597015,34.7014925373134,0.746268656716418,5.97014925373134,8.95522388059701,4.1044776119403
"E00021655",195,82,88,0,11,4,10,42.0512820512821,45.1282051282051,0,5.64102564102564,2.05128205128205,5.12820512820513
"E00021656",349,218,89,0,8,16,18,62.4641833810888,25.5014326647564,0,2.29226361031519,4.58452722063037,5.15759312320917
"E00021657",196,109,73,2,3,8,1,55.6122448979592,37.2448979591837,1.02040816326531,1.53061224489796,4.08163265306122,0.510204081632653
"E00021658",162,95,49,0,5,12,1,58.641975308642,30.2469135802469,0,3.08641975308642,7.40740740740741,0.617283950617284
"E00021659",268,154,85,4,9,12,4,57.4626865671642,31.7164179104478,1.49253731343284,3.35820895522388,4.47761194029851,1.49253731343284
"E00021660",234,109,81,0,7,20,17,46.5811965811966,34.6153846153846,0,2.99145299145299,8.54700854700855,7.26495726495727
"E00021661",418,260,96,3,16,16,27,62.200956937799,22.9665071770335,0.717703349282297,3.82775119617225,3.82775119617225,6.45933014354067
"E00021662",437,245,132,0,9,29,22,56.0640732265446,30.2059496567506,0,2.05949656750572,6.63615560640732,5.03432494279176
"E00021663",204,97,62,2,12,21,10,47.5490196078431,30.3921568627451,0.980392156862745,5.88235294117647,10.2941176470588,4.90196078431373
"E00021665",327,139,135,0,14,23,16,42.5076452599388,41.2844036697248,0,4.28134556574923,7.03363914373089,4.89296636085627
"E00021666",428,215,158,10,19,16,10,50.2336448598131,36.9158878504673,2.33644859813084,4.4392523364486,3.73831775700935,2.33644859813084
"E00021667",333,127,156,2,17,14,17,38.1381381381381,46.8468468468468,0.600600600600601,5.10510510510511,4.2042042042042,5.10510510510511
"E00021668",443,259,88,5,18,41,32,58.4650112866817,19.8645598194131,1.12866817155756,4.06320541760722,9.25507900677201,7.2234762979684
"E00021669",334,125,159,0,16,17,17,37.4251497005988,47.6047904191617,0,4.79041916167665,5.08982035928144,5.08982035928144
"E00021670",265,91,129,1,12,19,13,34.3396226415094,48.6792452830189,0.377358490566038,4.52830188679245,7.16981132075472,4.90566037735849
"E00021671",248,111,108,0,9,6,14,44.758064516129,43.5483870967742,0,3.62903225806452,2.41935483870968,5.64516129032258
"E00021672",362,216,101,3,13,13,16,59.6685082872928,27.9005524861878,0.828729281767956,3.59116022099448,3.59116022099448,4.41988950276243
"E00021673",376,187,119,4,8,35,23,49.7340425531915,31.6489361702128,1.06382978723404,2.12765957446809,9.30851063829787,6.11702127659574
"E00021674",330,216,91,0,4,15,4,65.4545454545455,27.5757575757576,0,1.21212121212121,4.54545454545455,1.21212121212121
"E00021675",371,155,148,4,10,25,29,41.7789757412399,39.8921832884097,1.07816711590297,2.69541778975741,6.73854447439353,7.8167115902965
"E00021676",284,217,48,4,2,11,2,76.4084507042253,16.9014084507042,1.40845070422535,0.704225352112676,3.87323943661972,0.704225352112676
"E00021677",282,138,112,2,5,17,8,48.936170212766,39.7163120567376,0.709219858156028,1.77304964539007,6.02836879432624,2.83687943262411
"E00021678",359,221,112,3,7,13,3,61.5598885793872,31.1977715877437,0.835654596100279,1.94986072423398,3.62116991643454,0.835654596100279
"E00021679",125,77,36,4,5,2,1,61.6,28.8,3.2,4,1.6,0.8
"E00021680",423,234,133,10,8,20,18,55.3191489361702,31.4420803782506,2.36406619385343,1.89125295508274,4.72813238770686,4.25531914893617
"E00021681",246,176,49,2,1,15,3,71.5447154471545,19.9186991869919,0.813008130081301,0.40650406504065,6.09756097560976,1.21951219512195
"E00021682",437,241,149,0,9,8,30,55.1487414187643,34.0961098398169,0,2.05949656750572,1.83066361556064,6.8649885583524
"E00021683",411,209,146,0,11,9,36,50.8515815085158,35.5231143552311,0,2.67639902676399,2.18978102189781,8.75912408759124
"E00021685",464,273,148,2,11,17,13,58.8362068965517,31.8965517241379,0.431034482758621,2.37068965517241,3.66379310344828,2.80172413793103
"E00021686",497,400,68,0,9,17,3,80.4828973843058,13.682092555332,0,1.81086519114688,3.420523138833,0.603621730382294
"E00021687",399,280,88,0,9,9,13,70.1754385964912,22.0551378446115,0,2.25563909774436,2.25563909774436,3.25814536340852
"E00021688",332,205,95,2,8,10,12,61.7469879518072,28.6144578313253,0.602409638554217,2.40963855421687,3.01204819277108,3.6144578313253
"E00021689",393,325,53,2,0,13,0,82.6972010178117,13.4860050890585,0.508905852417303,0,3.30788804071247,0
"E00021690",406,277,97,2,9,10,11,68.2266009852217,23.8916256157635,0.492610837438424,2.21674876847291,2.46305418719212,2.70935960591133
"E00021691",258,146,69,2,10,18,13,56.5891472868217,26.7441860465116,0.775193798449612,3.87596899224806,6.97674418604651,5.03875968992248
"E00021692",259,161,65,6,7,16,4,62.1621621621622,25.0965250965251,2.31660231660232,2.7027027027027,6.17760617760618,1.54440154440154
"E00021693",368,230,103,0,7,17,11,62.5,27.9891304347826,0,1.90217391304348,4.6195652173913,2.98913043478261
"E00021694",354,206,105,4,13,10,16,58.1920903954802,29.6610169491525,1.12994350282486,3.67231638418079,2.82485875706215,4.51977401129944
"E00021695",330,220,75,3,7,15,10,66.6666666666667,22.7272727272727,0.909090909090909,2.12121212121212,4.54545454545455,3.03030303030303
"E00021696",436,265,125,6,11,14,15,60.7798165137615,28.6697247706422,1.37614678899083,2.52293577981651,3.21100917431193,3.44036697247706
"E00021697",247,142,65,3,15,15,7,57.4898785425101,26.3157894736842,1.21457489878543,6.07287449392713,6.07287449392713,2.83400809716599
"E00021698",296,155,94,3,12,11,21,52.3648648648649,31.7567567567568,1.01351351351351,4.05405405405405,3.71621621621622,7.09459459459459
"E00021699",315,192,78,2,7,18,18,60.952380952381,24.7619047619048,0.634920634920635,2.22222222222222,5.71428571428571,5.71428571428571
"E00021700",445,289,108,0,12,20,16,64.9438202247191,24.2696629213483,0,2.69662921348315,4.49438202247191,3.59550561797753
"E00021701",391,254,92,2,6,20,17,64.9616368286445,23.5294117647059,0.51150895140665,1.53452685421995,5.1150895140665,4.34782608695652
"E00021702",257,122,82,0,7,24,22,47.4708171206226,31.9066147859922,0,2.72373540856031,9.33852140077821,8.56031128404669
"E00021703",256,145,76,2,6,12,15,56.640625,29.6875,0.78125,2.34375,4.6875,5.859375
"E00021704",293,184,66,2,9,18,14,62.7986348122867,22.5255972696246,0.68259385665529,3.07167235494881,6.14334470989761,4.77815699658703
"E00021705",345,198,99,0,8,23,17,57.3913043478261,28.695652173913,0,2.31884057971015,6.66666666666667,4.92753623188406
"E00021706",271,162,63,0,15,11,20,59.7785977859779,23.2472324723247,0,5.53505535055351,4.0590405904059,7.38007380073801
"E00021707",291,167,88,3,10,14,9,57.3883161512027,30.2405498281787,1.03092783505155,3.43642611683849,4.81099656357388,3.09278350515464
"E00021708",267,146,72,2,3,28,16,54.6816479400749,26.9662921348315,0.749063670411985,1.12359550561798,10.4868913857678,5.99250936329588
"E00021709",262,146,77,0,7,23,9,55.7251908396947,29.3893129770992,0,2.67175572519084,8.77862595419847,3.43511450381679
"E00021710",252,133,71,0,14,14,20,52.7777777777778,28.1746031746032,0,5.55555555555556,5.55555555555556,7.93650793650794
"E00021711",397,275,86,0,15,12,9,69.2695214105793,21.6624685138539,0,3.77833753148615,3.02267002518892,2.26700251889169
"E00021712",287,186,59,6,6,21,9,64.808362369338,20.5574912891986,2.09059233449477,2.09059233449477,7.31707317073171,3.13588850174216
"E00021713",206,120,60,0,7,16,3,58.252427184466,29.126213592233,0,3.39805825242718,7.76699029126214,1.45631067961165
"E00021714",187,113,55,0,3,11,5,60.427807486631,29.4117647058824,0,1.60427807486631,5.88235294117647,2.67379679144385
"E00021715",276,180,61,0,7,24,4,65.2173913043478,22.1014492753623,0,2.53623188405797,8.69565217391304,1.44927536231884
"E00021716",258,91,81,0,14,31,41,35.2713178294574,31.3953488372093,0,5.42635658914729,12.015503875969,15.8914728682171
"E00021717",214,126,62,1,6,12,7,58.8785046728972,28.9719626168224,0.467289719626168,2.80373831775701,5.60747663551402,3.27102803738318
"E00021718",317,210,67,8,9,16,7,66.2460567823344,21.1356466876972,2.52365930599369,2.8391167192429,5.04731861198738,2.20820189274448
"E00021719",129,75,40,1,4,4,5,58.1395348837209,31.0077519379845,0.775193798449612,3.10077519379845,3.10077519379845,3.87596899224806
"E00021722",296,203,51,2,12,24,4,68.5810810810811,17.2297297297297,0.675675675675676,4.05405405405405,8.10810810810811,1.35135135135135
"E00021723",235,141,63,0,12,14,5,60,26.8085106382979,0,5.1063829787234,5.95744680851064,2.12765957446809
"E00021724",223,148,50,4,2,13,6,66.3677130044843,22.4215246636771,1.79372197309417,0.896860986547085,5.82959641255605,2.69058295964126
"E00021725",207,107,59,6,4,16,15,51.6908212560386,28.5024154589372,2.89855072463768,1.93236714975845,7.72946859903382,7.2463768115942
"E00021726",182,68,70,0,12,18,14,37.3626373626374,38.4615384615385,0,6.59340659340659,9.89010989010989,7.69230769230769
"E00021727",180,80,67,0,7,15,11,44.4444444444444,37.2222222222222,0,3.88888888888889,8.33333333333333,6.11111111111111
"E00021728",202,112,46,4,8,18,14,55.4455445544555,22.7722772277228,1.98019801980198,3.96039603960396,8.91089108910891,6.93069306930693
"E00021729",153,95,29,1,7,12,9,62.0915032679739,18.9542483660131,0.65359477124183,4.57516339869281,7.84313725490196,5.88235294117647
"E00021730",289,148,89,3,11,26,12,51.2110726643599,30.7958477508651,1.03806228373702,3.80622837370242,8.99653979238754,4.1522491349481
"E00021731",286,144,102,2,5,18,15,50.3496503496504,35.6643356643357,0.699300699300699,1.74825174825175,6.29370629370629,5.24475524475525
"E00021732",213,130,59,2,4,10,8,61.0328638497653,27.6995305164319,0.938967136150235,1.87793427230047,4.69483568075117,3.75586854460094
"E00021733",516,331,126,6,8,26,19,64.1472868217054,24.4186046511628,1.16279069767442,1.55038759689922,5.03875968992248,3.68217054263566
"E00021734",454,194,202,0,18,14,26,42.7312775330396,44.4933920704846,0,3.9647577092511,3.08370044052863,5.72687224669604
"E00021735",354,153,145,2,15,18,21,43.2203389830509,40.9604519774011,0.564971751412429,4.23728813559322,5.08474576271187,5.93220338983051
"E00021736",364,146,168,0,10,13,27,40.1098901098901,46.1538461538462,0,2.74725274725275,3.57142857142857,7.41758241758242
"E00021737",225,143,59,0,6,11,6,63.5555555555556,26.2222222222222,0,2.66666666666667,4.88888888888889,2.66666666666667
"E00021738",262,129,97,2,13,7,14,49.236641221374,37.0229007633588,0.763358778625954,4.9618320610687,2.67175572519084,5.34351145038168
"E00021739",255,192,41,1,11,7,3,75.2941176470588,16.078431372549,0.392156862745098,4.31372549019608,2.74509803921569,1.17647058823529
"E00021740",302,139,119,0,11,21,12,46.0264900662252,39.4039735099338,0,3.64238410596026,6.95364238410596,3.97350993377483
"E00021741",222,178,33,2,3,6,0,80.1801801801802,14.8648648648649,0.900900900900901,1.35135135135135,2.7027027027027,0
"E00021742",434,263,134,2,13,16,6,60.5990783410138,30.8755760368664,0.460829493087558,2.99539170506912,3.68663594470046,1.38248847926267
"E00021743",272,152,86,0,11,9,14,55.8823529411765,31.6176470588235,0,4.04411764705882,3.30882352941176,5.14705882352941
"E00021744",527,367,111,4,17,21,7,69.6394686907021,21.0626185958254,0.759013282732448,3.2258064516129,3.98481973434535,1.32827324478178
"E00021745",183,91,59,2,4,16,11,49.7267759562842,32.2404371584699,1.09289617486339,2.18579234972678,8.7431693989071,6.01092896174863
"E00021746",222,170,38,2,4,7,1,76.5765765765766,17.1171171171171,0.900900900900901,1.8018018018018,3.15315315315315,0.45045045045045
"E00021748",459,245,147,2,13,24,28,53.3769063180828,32.0261437908497,0.435729847494553,2.8322440087146,5.22875816993464,6.10021786492375
"E00021750",317,130,151,0,8,9,19,41.0094637223975,47.6340694006309,0,2.52365930599369,2.8391167192429,5.99369085173502
"E00021752",340,167,123,2,6,18,24,49.1176470588235,36.1764705882353,0.588235294117647,1.76470588235294,5.29411764705882,7.05882352941176
"E00021753",203,89,70,1,14,17,12,43.8423645320197,34.4827586206897,0.492610837438424,6.89655172413793,8.3743842364532,5.91133004926108
"E00021754",162,70,59,1,3,12,17,43.2098765432099,36.4197530864198,0.617283950617284,1.85185185185185,7.40740740740741,10.4938271604938
"E00021755",304,200,71,0,7,13,13,65.7894736842105,23.3552631578947,0,2.30263157894737,4.27631578947368,4.27631578947368
"E00021756",188,104,56,2,5,14,7,55.3191489361702,29.7872340425532,1.06382978723404,2.65957446808511,7.4468085106383,3.72340425531915
"E00021757",192,93,65,0,11,12,11,48.4375,33.8541666666667,0,5.72916666666667,6.25,5.72916666666667
"E00021758",277,160,86,0,5,15,11,57.7617328519856,31.0469314079422,0,1.80505415162455,5.41516245487365,3.97111913357401
"E00021759",274,114,118,0,6,13,23,41.6058394160584,43.0656934306569,0,2.18978102189781,4.74452554744525,8.39416058394161
"E00021760",238,109,97,0,8,12,12,45.7983193277311,40.7563025210084,0,3.36134453781513,5.04201680672269,5.04201680672269
"E00021761",312,216,80,3,2,6,5,69.2307692307692,25.6410256410256,0.961538461538462,0.641025641025641,1.92307692307692,1.6025641025641
"E00021762",246,131,82,1,13,9,10,53.2520325203252,33.3333333333333,0.40650406504065,5.28455284552846,3.65853658536585,4.0650406504065
"E00021763",304,138,126,0,6,6,28,45.3947368421053,41.4473684210526,0,1.97368421052632,1.97368421052632,9.21052631578947
"E00021764",384,236,116,3,7,6,16,61.4583333333333,30.2083333333333,0.78125,1.82291666666667,1.5625,4.16666666666667
"E00021766",333,184,115,2,4,8,20,55.2552552552552,34.5345345345345,0.600600600600601,1.2012012012012,2.4024024024024,6.00600600600601
"E00021767",194,124,34,0,11,17,8,63.9175257731959,17.5257731958763,0,5.67010309278351,8.76288659793814,4.12371134020619
"E00167078",473,400,50,0,6,9,8,84.5665961945032,10.5708245243129,0,1.26849894291755,1.90274841437632,1.69133192389006
"E00167079",208,122,66,0,4,16,0,58.6538461538462,31.7307692307692,0,1.92307692307692,7.69230769230769,0
"E00167080",269,131,106,2,5,12,13,48.6988847583643,39.4052044609665,0.743494423791822,1.85873605947955,4.46096654275093,4.83271375464684
"E00167081",239,130,80,3,7,14,5,54.3933054393305,33.4728033472803,1.25523012552301,2.92887029288703,5.85774058577406,2.09205020920502
"E00167082",280,192,68,0,5,11,4,68.5714285714286,24.2857142857143,0,1.78571428571429,3.92857142857143,1.42857142857143
"E00167083",256,143,85,2,6,10,10,55.859375,33.203125,0.78125,2.34375,3.90625,3.90625
"E00167084",192,128,43,2,8,10,1,66.6666666666667,22.3958333333333,1.04166666666667,4.16666666666667,5.20833333333333,0.520833333333333
"E00167085",224,128,65,0,6,16,9,57.1428571428571,29.0178571428571,0,2.67857142857143,7.14285714285714,4.01785714285714
"E00167086",293,158,93,3,13,19,7,53.9249146757679,31.740614334471,1.02389078498294,4.43686006825939,6.48464163822526,2.38907849829352
"E00167087",256,162,79,2,3,9,1,63.28125,30.859375,0.78125,1.171875,3.515625,0.390625
"E00167088",197,152,26,3,6,9,1,77.1573604060914,13.1979695431472,1.52284263959391,3.04568527918782,4.56852791878173,0.50761421319797
"E00167089",164,118,15,2,3,16,10,71.9512195121951,9.14634146341463,1.21951219512195,1.82926829268293,9.75609756097561,6.09756097560976
"E00167090",155,93,47,0,6,9,0,60,30.3225806451613,0,3.87096774193548,5.80645161290323,0
"E00167091",270,198,49,4,6,8,5,73.3333333333333,18.1481481481481,1.48148148148148,2.22222222222222,2.96296296296296,1.85185185185185
"E00167092",249,192,43,2,3,7,2,77.1084337349398,17.2690763052209,0.803212851405622,1.20481927710843,2.81124497991968,0.803212851405622
"E00167093",163,131,18,2,5,7,0,80.3680981595092,11.0429447852761,1.22699386503067,3.06748466257669,4.29447852760736,0
"E00167094",263,166,76,0,5,4,12,63.1178707224335,28.8973384030418,0,1.90114068441065,1.52091254752852,4.56273764258555
"E00167095",348,213,78,1,13,27,16,61.2068965517241,22.4137931034483,0.28735632183908,3.73563218390805,7.75862068965517,4.59770114942529
"E00167096",131,116,9,0,2,3,1,88.5496183206107,6.87022900763359,0,1.52671755725191,2.29007633587786,0.763358778625954
"E00167097",222,144,47,0,14,11,6,64.8648648648649,21.1711711711712,0,6.30630630630631,4.95495495495495,2.7027027027027
"E00167098",126,95,21,2,4,3,1,75.3968253968254,16.6666666666667,1.58730158730159,3.17460317460317,2.38095238095238,0.793650793650794
"E00167099",109,77,24,0,4,4,0,70.6422018348624,22.0183486238532,0,3.6697247706422,3.6697247706422,0
"E00167100",509,425,64,0,8,10,2,83.4970530451866,12.573673870334,0,1.57170923379175,1.96463654223969,0.392927308447937
"E00167101",245,180,55,1,4,4,1,73.469387755102,22.4489795918367,0.408163265306122,1.63265306122449,1.63265306122449,0.408163265306122
"E00167102",246,149,61,8,3,22,3,60.5691056910569,24.7967479674797,3.2520325203252,1.21951219512195,8.94308943089431,1.21951219512195
"E00167103",199,125,64,2,2,6,0,62.8140703517588,32.1608040201005,1.00502512562814,1.00502512562814,3.01507537688442,0
"E00167104",207,140,48,2,1,13,3,67.6328502415459,23.1884057971014,0.966183574879227,0.483091787439614,6.28019323671498,1.44927536231884
"E00167105",322,136,144,1,13,14,14,42.2360248447205,44.7204968944099,0.31055900621118,4.03726708074534,4.34782608695652,4.34782608695652
"E00167106",283,157,106,4,2,12,2,55.4770318021201,37.4558303886926,1.41342756183746,0.706713780918728,4.24028268551237,0.706713780918728
"E00167107",191,103,62,2,8,13,3,53.9267015706806,32.4607329842932,1.04712041884817,4.18848167539267,6.80628272251309,1.57068062827225
"E00167108",335,172,111,2,12,21,17,51.3432835820895,33.134328358209,0.597014925373134,3.58208955223881,6.26865671641791,5.07462686567164
"E00167109",211,135,62,0,5,7,2,63.9810426540284,29.3838862559242,0,2.3696682464455,3.3175355450237,0.947867298578199
"E00167110",235,134,77,0,2,12,10,57.0212765957447,32.7659574468085,0,0.851063829787234,5.1063829787234,4.25531914893617
"E00167111",265,174,76,4,6,5,0,65.6603773584906,28.6792452830189,1.50943396226415,2.26415094339623,1.88679245283019,0
"E00167112",707,410,238,3,15,32,9,57.991513437058,33.6633663366337,0.424328147100424,2.12164073550212,4.52616690240453,1.27298444130127
"E00167113",328,170,124,3,9,14,8,51.8292682926829,37.8048780487805,0.914634146341463,2.74390243902439,4.26829268292683,2.4390243902439
"E00167114",361,172,127,6,12,19,25,47.6454293628809,35.1800554016621,1.66204986149584,3.32409972299169,5.26315789473684,6.92520775623269
"E00167115",590,356,162,9,27,32,4,60.3389830508475,27.4576271186441,1.52542372881356,4.57627118644068,5.42372881355932,0.677966101694915
"E00167116",211,117,64,1,6,16,7,55.4502369668246,30.3317535545024,0.4739336492891,2.8436018957346,7.58293838862559,3.3175355450237
"E00167117",126,85,32,0,3,6,0,67.4603174603175,25.3968253968254,0,2.38095238095238,4.76190476190476,0
"E00167118",225,119,86,0,10,10,0,52.8888888888889,38.2222222222222,0,4.44444444444444,4.44444444444444,0
"E00167119",249,126,91,0,9,17,6,50.6024096385542,36.5461847389558,0,3.6144578313253,6.82730923694779,2.40963855421687
"E00167120",236,136,84,1,6,7,2,57.6271186440678,35.5932203389831,0.423728813559322,2.54237288135593,2.96610169491525,0.847457627118644
"E00167121",241,124,103,4,3,7,0,51.4522821576763,42.7385892116183,1.6597510373444,1.2448132780083,2.9045643153527,0
"E00167122",193,116,59,0,6,12,0,60.1036269430052,30.5699481865285,0,3.10880829015544,6.21761658031088,0
"E00167123",237,122,70,0,22,20,3,51.4767932489451,29.535864978903,0,9.28270042194093,8.43881856540084,1.26582278481013
"E00167124",259,152,84,4,6,10,3,58.6872586872587,32.4324324324324,1.54440154440154,2.31660231660232,3.86100386100386,1.15830115830116
"E00167125",156,87,57,2,1,7,2,55.7692307692308,36.5384615384615,1.28205128205128,0.641025641025641,4.48717948717949,1.28205128205128
"E00167126",338,196,122,4,5,11,0,57.9881656804734,36.094674556213,1.18343195266272,1.4792899408284,3.25443786982249,0
"E00167127",226,124,82,2,8,9,1,54.8672566371681,36.283185840708,0.884955752212389,3.53982300884956,3.98230088495575,0.442477876106195
"E00167128",180,81,74,1,11,10,3,45,41.1111111111111,0.555555555555556,6.11111111111111,5.55555555555556,1.66666666666667
"E00167129",512,270,189,2,19,29,3,52.734375,36.9140625,0.390625,3.7109375,5.6640625,0.5859375
"E00167130",704,403,236,12,17,30,6,57.2443181818182,33.5227272727273,1.70454545454545,2.41477272727273,4.26136363636364,0.852272727272727
"E00167131",119,51,32,0,6,12,18,42.8571428571429,26.890756302521,0,5.04201680672269,10.0840336134454,15.1260504201681
"E00167132",387,246,112,5,3,20,1,63.5658914728682,28.9405684754522,1.29198966408269,0.775193798449612,5.16795865633075,0.258397932816538
"E00167133",144,68,45,0,7,17,7,47.2222222222222,31.25,0,4.86111111111111,11.8055555555556,4.86111111111111
"E00167134",210,104,82,2,3,16,3,49.5238095238095,39.0476190476191,0.952380952380952,1.42857142857143,7.61904761904762,1.42857142857143
"E00167135",228,117,93,4,3,11,0,51.3157894736842,40.7894736842105,1.75438596491228,1.31578947368421,4.82456140350877,0
"E00167136",140,64,49,1,7,12,7,45.7142857142857,35,0.714285714285714,5,8.57142857142857,5
"E00167137",210,121,68,3,6,11,1,57.6190476190476,32.3809523809524,1.42857142857143,2.85714285714286,5.23809523809524,0.476190476190476
"E00167138",203,131,55,0,2,14,1,64.5320197044335,27.0935960591133,0,0.985221674876847,6.89655172413793,0.492610837438424
"E00167139",282,205,58,0,4,13,2,72.6950354609929,20.5673758865248,0,1.41843971631206,4.60992907801418,0.709219858156028
"E00167140",203,139,51,0,7,6,0,68.4729064039409,25.1231527093596,0,3.44827586206897,2.95566502463054,0
"E00167141",296,190,93,2,3,7,1,64.1891891891892,31.4189189189189,0.675675675675676,1.01351351351351,2.36486486486486,0.337837837837838
"E00167142",418,263,114,1,8,26,6,62.9186602870813,27.2727272727273,0.239234449760766,1.91387559808612,6.2200956937799,1.43540669856459
"E00167143",264,144,96,0,9,7,8,54.5454545454545,36.3636363636364,0,3.40909090909091,2.65151515151515,3.03030303030303
"E00167144",308,127,131,0,13,18,19,41.2337662337662,42.5324675324675,0,4.22077922077922,5.84415584415584,6.16883116883117
"E00167145",180,108,61,0,4,7,0,60,33.8888888888889,0,2.22222222222222,3.88888888888889,0
"E00167146",277,160,96,7,5,8,1,57.7617328519856,34.6570397111913,2.52707581227437,1.80505415162455,2.88808664259928,0.36101083032491
"E00167147",160,85,50,1,10,11,3,53.125,31.25,0.625,6.25,6.875,1.875
"E00167148",185,112,60,2,0,9,2,60.5405405405405,32.4324324324324,1.08108108108108,0,4.86486486486486,1.08108108108108
"E00167149",137,77,52,0,3,3,2,56.2043795620438,37.956204379562,0,2.18978102189781,2.18978102189781,1.45985401459854
"E00167150",341,232,88,8,6,7,0,68.0351906158358,25.8064516129032,2.34604105571848,1.75953079178886,2.05278592375367,0
"E00167151",390,232,130,0,8,13,7,59.4871794871795,33.3333333333333,0,2.05128205128205,3.33333333333333,1.79487179487179
"E00167152",161,97,46,2,5,10,1,60.2484472049689,28.5714285714286,1.24223602484472,3.1055900621118,6.2111801242236,0.62111801242236
"E00167153",253,134,90,0,13,12,4,52.9644268774704,35.5731225296443,0,5.13833992094862,4.74308300395257,1.58102766798419
"E00167154",190,132,46,0,3,8,1,69.4736842105263,24.2105263157895,0,1.57894736842105,4.21052631578947,0.526315789473684
"E00167155",282,195,61,5,8,10,3,69.1489361702128,21.6312056737589,1.77304964539007,2.83687943262411,3.54609929078014,1.06382978723404
"E00167156",251,111,99,2,9,22,8,44.2231075697211,39.4422310756972,0.796812749003984,3.58565737051793,8.76494023904383,3.18725099601594
"E00167157",302,173,116,4,4,5,0,57.2847682119205,38.4105960264901,1.32450331125828,1.32450331125828,1.65562913907285,0
"E00167158",241,97,123,6,5,10,0,40.2489626556017,51.0373443983402,2.4896265560166,2.0746887966805,4.149377593361,0
"E00167159",194,106,67,2,5,13,1,54.639175257732,34.5360824742268,1.03092783505155,2.57731958762887,6.70103092783505,0.515463917525773
"E00167160",238,128,75,3,11,10,11,53.781512605042,31.5126050420168,1.26050420168067,4.6218487394958,4.20168067226891,4.6218487394958
"E00167161",230,107,89,0,10,15,9,46.5217391304348,38.695652173913,0,4.34782608695652,6.52173913043478,3.91304347826087
"E00167162",305,166,109,3,8,17,2,54.4262295081967,35.7377049180328,0.983606557377049,2.62295081967213,5.57377049180328,0.655737704918033
"E00167163",246,182,51,0,3,6,4,73.9837398373984,20.7317073170732,0,1.21951219512195,2.4390243902439,1.6260162601626
"E00167164",85,46,28,0,3,6,2,54.1176470588235,32.9411764705882,0,3.52941176470588,7.05882352941176,2.35294117647059
"E00167165",225,143,63,3,5,11,0,63.5555555555556,28,1.33333333333333,2.22222222222222,4.88888888888889,0
"E00167166",432,362,62,0,2,5,1,83.7962962962963,14.3518518518519,0,0.462962962962963,1.15740740740741,0.231481481481481
