"GeographyCode","CT00100001","CT00100002","CT00100003","CT00100004","CT00100005","CT00100006","CT00100007","CT00100008","CT00100009","CT00100010","CT00100011","CT00100012","CT00100013","CT00100014","CT00100015","CT00100016","CT00100017","CT00100018","CT00100019","CT00100020","CT00100021","CT00100022","CT00100023","CT00100024","CT00100025","CT00100026","CT00100027","CT00100028","CT00100029","CT00100030","CT00100031","CT00100032","CT00100033","CT00100034","CT00100035","CT00100036","CT00100037","CT00100038","CT00100039","CT00100040","CT00100041","CT00100042","CT00100043","CT00100044","CT00100045","CT00100046","CT00100047","CT00100048","CT00100049","CT00100050","CT00100051","CT00100052","CT00100053","CT00100054","CT00100055","CT00100056","CT00100057","CT00100058","CT00100059","CT00100060","CT00100061","CT00100062","CT00100063","CT00100064","CT00100065","CT00100066","CT00100067","CT00100068","CT00100069","CT00100070","CT00100071","CT00100072","CT00100073","CT00100074","CT00100075","CT00100076","CT00100077","CT00100078","CT00100079","CT00100080","CT00100081","CT00100082","CT00100083","CT00100084","CT00100085","CT00100086","CT00100087","CT00100088","CT00100089","CT00100090","CT00100091","CT00100092","CT00100093","CT00100094","CT00100095"
"E00021368",399,95,0,0,1,7,12,2,1,2,3,185,2,0,18,12,1,4,2,0,0,0,0,0,2,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,6,5,0,5,0,1,0,0,0,0,10,0,0,0,0,0,1,3,0,0,3,0,0,0,0,0,0
"E00021369",232,55,2,0,0,5,0,0,0,0,3,141,5,0,5,6,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021370",616,120,1,0,3,8,9,0,2,11,16,303,10,2,51,2,0,2,1,3,7,0,0,0,0,1,1,0,0,5,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,8,0,1,0,0,0,0,32,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
"E00021371",199,14,0,0,0,6,0,0,0,2,8,133,0,0,17,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,0,0,3,0,0,0,0,0,0
"E00021372",385,100,1,0,2,10,2,1,1,16,0,130,20,0,23,7,1,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,5,0,0,7,1,0,0,3,0,0,0,2,7,0,7,0,2,0,0,0,0,3,0,0,1,1,0,0,3,0,0,9,0,0,0,0,0,0
"E00021374",420,118,4,0,2,5,0,5,0,3,3,229,4,0,14,10,0,2,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"E00021375",389,69,5,0,2,3,0,1,0,0,0,222,5,0,18,20,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,3,0,0,0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
"E00021376",384,83,1,0,0,7,2,0,0,4,0,187,3,1,31,20,1,7,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3,0,1,0,0,2,1,3,0,4,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021377",586,167,3,0,6,14,7,1,2,8,10,169,26,0,22,27,0,12,0,2,0,5,0,0,3,3,0,0,0,1,0,0,0,5,2,0,0,0,0,0,0,2,0,0,0,0,0,27,1,0,0,0,0,0,6,0,0,0,1,0,3,0,0,0,3,0,0,0,0,5,0,11,0,2,0,0,0,0,5,6,0,0,0,0,0,8,0,0,11,0,0,0,0,0,0
"E00021378",424,120,9,0,7,5,1,2,3,15,0,120,9,0,31,5,1,1,1,10,0,0,0,0,2,2,1,1,0,3,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,3,3,0,0,0,0,0,0,5,0,0,0,0,3,0,1,0,3,1,2,0,0,1,4,0,15,0,7,0,0,0,0,9,0,0,5,0,0,0,3,0,0,3,0,0,0,0,0,0
"E00021379",283,110,9,0,4,8,3,2,1,4,0,59,10,0,19,7,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,7,0,0,3,0,0,0,3,0,0,13,0,0,0,0,0,0
"E00021380",329,112,10,0,4,2,3,3,1,8,0,64,6,0,46,9,0,0,0,1,0,0,0,0,4,1,0,0,0,3,0,0,0,4,0,2,0,0,0,1,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,7,9,1,1,8,0,1,0,0,0,0,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"E00021381",410,115,4,0,1,16,0,4,0,0,6,166,9,0,18,24,0,6,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,18,0,1,0,0,0,0
"E00021382",411,77,5,0,1,14,2,4,1,2,7,207,6,0,33,16,0,2,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0
"E00021383",523,140,6,0,0,13,6,0,0,10,0,226,10,0,35,36,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,1,0,7,0,0,0,0,0,0,8,0,1,0,0,0,0,3,3,0,2,0,0,2,0,0,0
"E00021384",220,139,3,0,2,4,0,7,1,2,0,10,0,3,7,0,1,0,0,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,0,0,0,0,3,0,0,0,0,0,1,2,0,0,0,0,0,0,3,1,0,11,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"E00021385",433,157,6,0,13,7,1,4,0,8,16,111,25,0,13,9,0,3,0,0,0,0,0,0,3,6,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,0,1,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,10,0,8,0,4,0,0,0,0,2,3,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
"E00021386",360,86,0,4,0,1,0,0,0,6,0,167,16,3,30,6,0,4,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,5,0,0,0,0,3,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0
"E00021387",664,203,4,0,4,16,3,5,1,8,3,270,22,0,42,30,2,2,0,0,0,0,0,0,1,6,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,2,2,0,6,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
"E00021388",330,90,3,0,1,10,3,0,0,9,4,113,3,0,19,19,0,4,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,7,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,0,0,0,0,0,0
"E00021391",492,79,1,6,2,15,2,5,3,1,7,244,4,2,25,17,1,6,0,0,1,0,0,0,0,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,10,2,1,0,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,2,0,0,0,0,3,16,0,0,0,0,0,7,2,0,4,0,0,0,0,0,0
"E00021392",369,161,7,0,2,7,5,6,1,6,1,67,12,0,17,12,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,8,4,1,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,12,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
"E00021393",423,90,2,0,2,6,1,5,0,4,0,195,8,0,35,12,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,6,0,0,0,0,21,0,0,0,0,0,0,5,0,0,10,0,0,0,0,0,0
"E00021394",358,94,5,1,3,8,2,3,0,1,0,157,10,0,21,12,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,4,1,0,0,5,1,2,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0
"E00021395",336,96,1,0,1,6,0,0,0,0,12,149,0,0,29,7,2,6,0,0,0,0,0,0,2,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
"E00021396",351,128,3,0,1,8,2,0,1,2,6,116,12,7,20,11,0,0,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,5,0,4,0,0,0,0,3,0,0,0,0,0,0,3,0,0,2,0,1,0,0,0,0
"E00021397",566,146,2,0,5,11,2,1,0,7,2,257,5,1,40,17,4,11,0,0,0,4,0,0,0,8,0,0,0,12,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1
"E00021398",474,118,4,1,6,3,1,2,0,1,0,202,14,4,24,12,0,6,1,0,0,0,0,0,0,5,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,7,0,0,2,0,0,9,5,0,0,4,3,0,2,1,0,1,0,1,10,1,0,0,0,0,0,1,0,1,0,7,0,6,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0
"E00021399",371,197,5,0,10,3,1,6,1,4,0,58,17,0,5,4,0,2,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,1,0,0,1,0,6,1,0,1,0,0,0,0,0,0,0,0,0,0,6,6,1,18,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"E00021400",394,119,14,0,8,8,3,9,0,4,2,116,4,3,18,17,0,5,0,8,0,1,0,0,1,6,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,12,0,6,0,0,0,0,2,3,0,1,1,0,0,2,0,0,4,0,0,0,0,0,0
"E00021402",276,109,6,0,2,6,5,4,1,4,5,65,6,1,15,13,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,6,0,2,0,2,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
"E00021404",256,140,6,0,4,0,1,2,2,11,1,4,12,1,7,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,6,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,19,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"E00021405",429,153,7,0,6,0,0,5,1,20,1,135,9,3,16,10,0,6,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,17,0,7,0,6,0,0,0,0,1,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0
"E00021406",371,95,1,0,1,3,1,3,0,3,3,180,15,0,18,5,0,4,0,0,0,0,0,1,1,4,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,2,0,0,0,1,0,0,0,0,0,0,3,0,0,3,0,0,0,0,1,2,0,2,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0
"E00021407",540,123,0,0,2,7,17,7,5,10,15,190,5,7,47,28,1,6,0,0,0,3,0,0,1,5,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,4,0,6,0,0,0,0,22,0,0,0,0,0,0,1,1,0,9,0,0,0,0,0,0
"E00021408",340,101,11,0,11,2,6,2,2,36,8,15,32,1,7,9,2,5,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,6,0,1,0,0,0,15,1,1,0,0,0,0,11,2,0,4,0,0,0,0,1,1,3,0,0,0,0,5,0,16,0,5,0,0,0,0,0,0,0,2,1,0,0,3,0,0,2,0,0,0,0,0,0
"E00021409",274,148,11,0,1,1,0,1,0,12,0,4,13,0,15,3,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,4,0,0,0,0,0,4,0,4,0,0,0,0,3,1,0,0,0,0,4,0,0,0,1,0,0,0,2,6,0,15,0,2,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,1,0
"E00021410",316,108,1,0,3,4,4,7,2,2,4,95,9,2,9,9,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,5,1,0,0,3,0,2,0,0,0,0,0,0,3,3,7,0,5,0,9,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
"E00021411",389,124,7,0,2,4,2,3,1,2,0,119,11,2,35,19,0,4,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,8,4,0,0,0,0,0,0,0,0,0,0,3,2,0,4,0,0,0,0,0,0
"E00021412",514,149,9,0,7,9,10,2,0,17,8,158,32,0,32,7,0,4,0,1,0,0,0,0,1,0,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,9,0,2,0,0,1,0,9,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,0,12,0,2,0,0,0,0,0,0,0,0,0,0,0,14,0,0,1,0,0,0,0,0,0
"E00021413",413,62,3,0,3,1,7,1,0,1,2,213,17,0,29,10,0,4,0,3,0,0,0,0,0,2,0,0,0,2,2,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,10,0,1,0,0,0,0,1,0,0,0,5,2,1,0,0,0,0,0,0,0,0,3,1,3,0,3,0,0,0,0,5,0,0,0,0,0,0,4,0,0,6,0,0,0,0,1,0
"E00021414",402,25,3,0,1,1,0,1,0,3,0,308,10,0,12,6,0,1,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"E00021415",379,107,1,0,2,11,6,3,0,5,0,159,5,2,19,3,4,4,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,6,2,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,1,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
"E00021416",369,143,3,0,9,9,0,0,0,4,0,114,13,3,18,3,1,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,2,0,0,0,0,5,0,0,3,2,0,1,0,0,0,1,0,0,0,0,3,0,9,0,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0
"E00021417",275,105,4,0,6,3,3,0,1,10,0,75,2,0,7,3,0,1,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,1,1,0,0,0,6,1,0,0,0,0,4,1,0,0,0,0,0,0,0,5,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"E00021418",213,86,3,0,4,0,0,4,2,17,0,0,26,0,8,1,0,1,1,0,0,0,0,0,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,5,0,0,0,0,0,13,0,1,0,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,0,0,2,2,0,19,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0
"E00021419",446,32,0,0,1,4,1,2,0,3,12,312,1,0,32,6,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7,0,5,0,0,0,0,0,0,4,4,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0
"E00021420",285,116,5,0,3,5,0,8,0,11,1,60,10,0,12,5,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,2,0,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,2,1,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0
"E00021421",448,87,8,0,0,7,1,4,0,11,3,212,19,0,22,10,1,1,0,0,2,0,0,1,4,2,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,6,1,1,0,0,1,0,3,0,0,2,0,0,2,0,0,1,2,0,0,0,1,6,0,5,0,2,0,0,0,0,2,1,0,2,0,0,0,1,0,1,3,2,0,0,0,0,0
"E00021422",209,57,2,0,2,1,0,2,0,0,4,100,8,0,8,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0,0,0
"E00021423",417,67,4,0,0,2,0,2,0,4,0,221,17,0,23,8,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,5,0,0,1,0,0,6,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,2,0,0,0,0,12,6,0,0,0,0,0,5,0,0,11,0,0,0,0,0,0
"E00021424",212,101,4,0,4,1,0,0,0,9,3,19,19,0,8,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,1,1,0,0,0,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,13,0,1,0,0,0,0,0,0,0,0,2,0,1,2,0,0,1,0,0,0,0,0,0
"E00021425",232,127,11,0,7,1,1,6,2,5,3,0,16,0,3,4,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,6,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,2,0,0,0,0,0,0
"E00021426",349,78,0,0,5,1,4,6,0,2,3,139,18,0,32,13,0,1,0,0,0,0,0,0,0,10,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,4,0,0,0,0,4,0,0,0,0,0,1,3,0,0,11,0,0,0,0,0,0
"E00021427",229,115,7,0,3,0,1,9,0,12,2,1,10,0,5,1,0,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,3,1,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,5,0,27,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"E00021428",393,99,2,1,4,11,0,3,0,5,6,164,7,1,15,11,0,10,1,0,0,0,0,0,0,3,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,12,0,0,0,0,1,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,1,5,1,6,0,4,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"E00021429",141,43,2,0,2,0,1,2,3,2,0,38,4,0,11,9,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"E00021430",331,89,1,0,3,3,9,9,0,3,5,155,1,0,16,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,6,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,4,0,0,0,0,0,1,2,0,4,0,1,0,0,0,0
"E00021431",319,101,3,0,3,4,2,3,0,11,3,131,6,1,10,1,0,6,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,0,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0
"E00021432",387,113,6,0,5,5,1,2,0,14,1,142,5,0,13,12,0,0,0,8,0,1,0,0,1,3,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,4,0,0,1,0,0,0,2,2,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,10,0,4,0,0,0,0,10,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"E00021433",624,183,8,1,9,10,10,0,4,5,5,227,26,3,28,11,0,3,0,0,0,0,0,0,2,1,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,3,0,0,2,0,0,9,1,0,0,0,2,0,4,1,0,0,0,0,2,0,0,7,0,0,0,1,1,2,0,17,0,7,0,0,0,0,10,0,0,1,0,0,1,3,0,0,7,1,1,0,0,0,0
"E00021434",421,80,4,0,1,3,3,6,0,4,0,237,2,0,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,9,1,0,0,0,0,2,2,0,0,0,0,0,2,0,0,0,4,0,0,0,0,1,0,0,0,0,0,6,0,1,0,1,0,0,0,0,8,0,0,0,0,0,0,4,0,0,10,0,0,0,0,4,0
"E00021437",318,87,2,0,2,6,0,3,0,6,2,127,10,0,25,7,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"E00021438",210,110,3,0,3,0,0,1,1,1,0,44,5,0,3,13,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"E00021439",236,48,0,0,6,3,1,2,0,0,3,115,8,0,8,9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,6,0,2,0,0,0,0,0,2,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0
"E00021440",451,76,1,0,2,0,0,8,0,6,11,261,15,0,9,1,0,2,1,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,2,0,0,0,0,0,0,0,3,0,7,0,6,0,0,0,0,12,0,0,1,0,0,2,12,0,0,0,0,0,2,0,0,0
"E00021441",358,227,7,0,1,7,2,3,0,1,1,67,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,1,6,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0
"E00021442",335,199,8,0,0,5,2,4,0,1,3,80,0,0,4,3,6,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
