"GeographyCode","QS112EW0001","QS112EW0002","QS112EW0003","QS112EW0004","QS112EW0005","QS112EW0006","QS112EW0007","QS112EW0008","QS112EW0009","QS112EW0010","QS112EW0011","QS112EW0012","QS112EW0013","QS112EW0014","QS112EW0015","QS112EW0016","QS112EW0017","QS112EW0018","QS112EW0019","QS112EW0020","QS112EW0021","QS112EW0022","QS112EW0023","QS112EW0024","QS112EW0025","QS112EW0026","QS112EW0027","QS112EW0028","QS112EW0029","QS112EW0030","QS112EW0031"
"E00167106",314,60,3,57,172,0,116,60,34,22,0,4,4,0,0,0,43,36,3,4,0,9,2,3,4,82,9,5,7,3,58
"E00167107",238,56,0,56,137,0,66,22,18,26,0,2,2,0,0,0,34,26,3,5,0,35,6,23,6,45,15,8,0,0,22
"E00167108",400,49,15,34,265,14,126,24,15,58,29,2,2,0,0,0,27,16,3,8,0,96,33,23,40,86,8,13,8,0,57
"E00167109",261,57,0,57,143,0,85,22,9,47,7,0,0,0,0,0,28,24,0,4,0,30,4,19,7,61,5,8,2,0,46
"E00167110",293,45,7,38,158,2,101,24,12,59,6,0,0,0,0,0,39,30,3,6,0,16,2,11,3,90,8,28,2,0,52
"E00167111",282,48,0,48,141,0,67,44,9,14,0,4,4,0,0,0,60,60,0,0,0,10,10,0,0,93,5,0,13,0,75
"E00167112",795,147,13,134,428,10,227,124,42,54,7,2,2,0,0,0,119,96,15,8,0,70,35,20,15,220,15,20,11,0,174
"E00167113",473,56,2,54,349,0,231,20,28,178,5,2,2,0,0,0,34,24,0,10,0,82,16,55,11,68,6,21,0,0,41
"E00167114",464,31,13,18,273,10,145,12,22,94,17,0,0,0,0,0,40,12,3,21,4,78,13,44,21,160,36,48,7,0,69
"E00167115",727,202,1,201,381,0,203,56,26,111,10,2,2,0,0,0,98,88,0,10,0,78,18,54,6,144,30,27,8,0,79
"E00167116",280,37,5,32,174,2,84,14,7,53,10,0,0,0,0,0,19,6,6,4,3,69,36,24,9,69,24,14,0,0,31
"E00167117",133,7,0,7,50,0,38,16,6,8,8,0,0,0,0,0,10,4,3,0,3,2,0,0,2,76,0,0,10,0,66
"E00167118",244,55,1,54,132,0,90,52,30,8,0,0,0,0,0,0,38,32,6,0,0,4,0,4,0,57,0,0,2,0,55
"E00167119",305,46,2,44,207,2,122,26,30,57,9,0,0,0,0,0,36,30,6,0,0,47,21,13,13,52,5,0,6,0,41
"E00167120",283,54,1,53,170,0,97,38,33,22,4,0,0,0,0,0,51,26,12,10,3,22,18,4,0,59,9,11,0,0,39
"E00167121",265,47,0,47,151,0,103,52,42,9,0,4,4,0,0,0,34,34,0,0,0,10,10,0,0,67,8,0,2,0,57
"E00167122",202,64,2,62,103,2,60,36,9,5,10,0,0,0,0,0,32,32,0,0,0,9,3,6,0,35,0,0,6,2,27
"E00167123",347,25,3,22,253,0,120,4,15,83,18,0,0,0,0,0,60,20,10,25,5,73,20,41,12,69,10,28,5,0,26
"E00167124",308,55,0,55,191,2,115,16,45,48,6,4,4,0,0,0,47,40,3,4,0,23,10,3,10,62,4,24,6,0,28
"E00167125",173,34,3,31,85,0,61,32,24,5,0,2,2,0,0,0,12,12,0,0,0,10,10,0,0,54,0,4,6,0,44
"E00167126",367,50,0,50,190,0,121,58,45,8,10,4,4,0,0,0,48,44,0,4,0,17,11,4,2,127,3,0,9,0,115
"E00167127",265,40,3,37,138,2,88,26,25,28,9,0,0,0,0,0,42,30,0,12,0,6,4,0,2,87,14,11,7,0,55
"E00167128",276,30,1,29,180,0,98,8,6,84,0,0,0,0,0,0,23,10,0,9,4,59,23,36,0,66,18,15,0,0,33
"E00167129",615,125,0,125,364,0,189,88,45,49,7,2,2,0,0,0,81,70,3,8,0,92,35,45,12,126,3,25,4,0,94
"E00167130",834,205,2,203,509,0,245,112,63,64,6,8,8,0,0,0,140,114,18,8,0,116,62,40,14,120,0,16,14,0,90
"E00167131",145,36,28,8,61,4,39,0,3,30,6,0,0,0,0,0,7,2,0,5,0,11,5,0,6,48,9,15,0,0,24
"E00167132",393,195,0,195,149,0,89,68,0,12,9,4,4,0,0,0,50,50,0,0,0,6,2,0,4,49,0,0,12,0,37
"E00167133",175,38,7,31,76,0,52,10,15,23,4,0,0,0,0,0,13,4,3,6,0,11,4,0,7,61,4,23,2,0,32
"E00167134",222,71,3,68,114,2,78,48,18,8,4,0,0,0,0,0,32,26,6,0,0,2,0,0,2,37,0,0,2,0,35
"E00167135",269,44,0,44,176,0,121,36,36,49,0,4,4,0,0,0,49,40,9,0,0,2,2,0,0,49,4,0,2,0,43
"E00167136",178,15,5,10,102,6,60,8,8,32,12,0,0,0,0,0,22,2,4,16,0,14,3,0,11,61,28,13,4,0,16
"E00167137",222,63,0,63,119,0,74,42,18,8,6,2,2,0,0,0,41,38,3,0,0,2,2,0,0,40,0,0,7,0,33
"E00167138",230,61,0,61,110,0,55,26,15,8,6,0,0,0,0,0,26,20,6,0,0,29,16,9,4,59,5,0,12,0,42
"E00167139",305,140,0,140,123,2,47,24,9,14,0,0,0,0,0,0,54,54,0,0,0,20,6,14,0,42,3,0,10,0,29
"E00167140",246,54,2,52,138,0,54,20,12,22,0,0,0,0,0,0,45,38,3,4,0,39,14,23,2,54,4,0,10,0,40
"E00167141",313,64,1,63,123,0,71,46,25,0,0,2,2,0,0,0,46,32,6,4,4,4,4,0,0,126,19,0,7,0,100
"E00167142",453,65,1,64,203,2,113,44,42,24,3,0,0,0,0,0,70,60,6,4,0,18,7,4,7,185,6,0,16,3,160
"E00167143",337,28,6,22,195,2,141,16,15,89,21,0,0,0,0,0,6,2,0,4,0,46,21,15,10,114,13,0,0,4,97
"E00167144",428,24,7,17,259,2,142,10,24,84,24,0,0,0,0,0,14,8,6,0,0,101,31,32,38,145,42,85,0,0,18
"E00167145",196,35,0,35,90,4,56,22,30,4,0,0,0,0,0,0,24,24,0,0,0,6,2,0,4,71,0,5,8,0,58
"E00167146",300,62,1,61,152,2,102,48,42,12,0,6,6,0,0,0,36,30,3,0,3,6,2,0,4,86,4,0,6,0,76
"E00167147",277,28,0,28,208,0,78,4,9,62,3,0,0,0,0,0,20,12,0,8,0,110,27,74,9,41,3,20,0,0,18
"E00167148",188,61,0,61,90,0,53,44,9,0,0,2,2,0,0,0,30,30,0,0,0,5,0,0,5,37,0,0,4,0,33
"E00167149",167,23,0,23,107,0,52,26,15,8,3,0,0,0,0,0,24,24,0,0,0,31,10,21,0,37,4,0,2,0,31
"E00167150",366,90,0,90,166,0,90,46,27,13,4,8,8,0,0,0,59,52,3,4,0,9,4,3,2,110,7,0,8,0,95
"E00167151",423,106,2,104,199,0,118,66,36,16,0,0,0,0,0,0,75,56,15,4,0,6,4,0,2,118,3,5,6,4,100
"E00167152",164,72,1,71,78,2,36,36,0,0,0,0,0,0,0,0,36,36,0,0,0,4,4,0,0,14,4,0,4,0,6
"E00167153",402,39,0,39,283,2,146,10,4,121,11,0,0,0,0,0,34,14,6,6,8,101,23,74,4,80,3,56,2,0,19
"E00167154",205,43,0,43,89,2,50,20,22,8,0,0,0,0,0,0,35,32,3,0,0,2,0,0,2,73,11,0,2,0,60
"E00167155",310,30,2,28,141,2,63,28,18,17,0,4,4,0,0,0,50,46,0,4,0,22,10,10,2,139,0,6,12,0,121
"E00167156",336,42,3,39,193,0,151,6,40,95,10,0,0,0,0,0,11,8,3,0,0,31,10,9,12,101,15,39,2,0,45
"E00167157",317,80,0,80,186,0,114,80,30,4,0,4,4,0,0,0,68,62,6,0,0,0,0,0,0,51,2,0,0,0,49
"E00167158",257,82,3,79,145,0,115,78,21,16,0,6,6,0,0,0,22,22,0,0,0,2,2,0,0,30,0,0,0,0,30
"E00167159",211,50,1,49,117,2,64,38,9,17,0,2,2,0,0,0,47,36,3,8,0,2,0,0,2,44,0,0,4,0,40
"E00167160",316,35,6,29,175,4,75,14,6,42,13,2,2,0,0,0,19,12,0,7,0,75,16,52,7,106,19,33,10,0,44
"E00167161",312,23,4,19,192,8,119,2,14,77,26,0,0,0,0,0,12,8,0,0,4,53,14,31,8,97,9,40,0,0,48
"E00167162",337,73,0,73,199,0,127,64,33,24,6,2,2,0,0,0,54,48,6,0,0,16,14,0,2,65,0,0,2,0,63
"E00167163",260,45,1,44,69,0,38,22,12,4,0,0,0,0,0,0,23,20,3,0,0,8,0,4,4,146,8,9,11,0,118
"E00167164",118,22,2,20,84,0,38,6,18,14,0,0,0,0,0,0,29,14,3,12,0,17,12,3,2,12,0,5,0,0,7
"E00167165",228,57,2,55,93,2,48,42,6,0,0,2,2,0,0,0,39,36,3,0,0,2,0,0,2,78,0,0,3,0,75
"E00167166",464,29,1,28,99,0,61,20,17,24,0,0,0,0,0,0,27,24,3,0,0,11,6,3,2,336,11,7,45,0,273
"E00167167",267,37,0,37,76,0,24,18,6,0,0,2,2,0,0,0,42,42,0,0,0,8,2,0,6,154,0,0,12,0,142
"E00167168",281,59,1,58,132,0,57,24,3,27,3,2,2,0,0,0,43,34,9,0,0,30,8,16,6,90,8,0,7,0,75
"E00167169",282,69,1,68,137,0,74,10,6,58,0,0,0,0,0,0,24,18,6,0,0,39,12,13,14,76,12,17,7,0,40
"E00167170",171,29,1,28,88,2,69,24,21,24,0,0,0,0,0,0,17,14,3,0,0,0,0,0,0,54,8,0,5,0,41
"E00167171",211,19,6,13,127,2,101,6,9,79,7,0,0,0,0,0,8,8,0,0,0,16,4,10,2,65,17,12,9,0,27
"E00167172",174,53,1,52,49,0,14,4,6,4,0,0,0,0,0,0,31,28,3,0,0,4,4,0,0,72,0,0,0,0,72
"E00167173",473,50,6,44,255,2,217,16,38,129,34,2,2,0,0,0,15,8,0,4,3,19,12,3,4,168,39,106,0,0,23
"E00167174",240,53,0,53,149,2,97,52,33,9,3,6,6,0,0,0,38,38,0,0,0,6,2,0,4,38,0,9,0,0,29
"E00167175",212,81,13,68,105,10,62,30,24,4,4,2,2,0,0,0,29,20,9,0,0,2,2,0,0,26,0,9,4,0,13
"E00167176",332,94,2,92,112,0,50,10,9,31,0,0,0,0,0,0,38,38,0,0,0,24,11,7,6,126,0,0,9,0,117
"E00167177",264,40,1,39,103,0,52,22,15,12,3,0,0,0,0,0,48,38,6,4,0,3,0,3,0,121,5,0,7,0,109
"E00167178",321,41,1,40,135,0,85,16,12,53,4,4,4,0,0,0,26,22,0,4,0,20,8,8,4,145,28,19,3,2,93
"E00167179",240,47,0,47,66,0,19,10,9,0,0,2,2,0,0,0,34,34,0,0,0,11,6,3,2,127,0,0,11,0,116
"E00167180",311,39,0,39,240,0,146,10,30,102,4,2,2,0,0,0,36,24,3,9,0,56,19,31,6,32,0,14,0,0,18
"E00167181",160,13,1,12,37,2,17,4,0,10,3,0,0,0,0,0,13,10,3,0,0,5,0,0,5,110,15,29,7,0,59
"E00167182",149,27,2,25,105,0,54,4,6,44,0,0,0,0,0,0,18,14,0,4,0,33,16,17,0,17,5,8,0,0,4
"E00167183",139,23,0,23,101,0,77,22,12,40,3,2,2,0,0,0,22,16,6,0,0,0,0,0,0,15,3,0,4,0,8
"E00167184",175,45,1,44,83,2,38,10,17,8,3,2,2,0,0,0,24,18,6,0,0,17,12,3,2,47,18,0,3,0,26
"E00167185",247,43,17,26,168,4,83,8,9,47,19,0,0,0,0,0,13,4,3,0,6,68,13,33,22,36,6,12,4,0,14
"E00167186",243,41,3,38,77,0,28,12,9,4,3,2,2,0,0,0,40,40,0,0,0,7,0,3,4,125,0,0,16,0,109
"E00167187",288,35,6,29,163,4,58,16,6,25,11,0,0,0,0,0,53,28,3,22,0,48,12,27,9,90,5,0,14,0,71
"E00167188",304,32,0,32,123,0,42,16,15,8,3,4,4,0,0,0,66,54,12,0,0,11,6,3,2,149,4,0,4,0,141
"E00167189",273,36,3,33,113,6,48,14,14,12,8,0,0,0,0,0,26,16,6,0,4,33,11,10,12,124,6,3,23,0,92
"E00167190",210,30,4,26,82,2,43,10,6,27,0,0,0,0,0,0,28,28,0,0,0,9,4,3,2,98,5,18,7,0,68
"E00167191",216,41,1,40,107,0,26,20,6,0,0,4,4,0,0,0,68,60,3,5,0,9,2,0,7,68,3,0,6,0,59
"E00167192",230,30,1,29,117,0,65,28,3,31,3,0,0,0,0,0,34,34,0,0,0,18,7,7,4,83,3,19,10,0,51
"E00167193",220,40,7,33,147,4,64,12,10,39,3,0,0,0,0,0,17,8,9,0,0,62,14,24,24,33,8,3,0,4,18
"E00167194",287,42,1,41,185,2,81,18,6,50,7,0,0,0,0,0,39,30,0,9,0,63,20,38,5,60,0,15,2,0,43
"E00167195",189,42,1,41,92,2,47,14,12,21,0,0,0,0,0,0,27,24,3,0,0,16,2,10,4,55,4,10,8,0,33
"E00167196",204,30,9,21,155,6,86,16,10,53,7,0,0,0,0,0,5,2,3,0,0,58,13,28,17,19,4,9,0,0,6
"E00167197",246,56,33,23,133,0,65,18,16,28,3,0,0,0,0,0,20,12,0,8,0,48,21,4,23,57,12,11,0,0,34
"E00167198",535,52,17,35,322,18,163,12,20,104,27,2,2,0,0,0,37,10,6,21,0,102,19,53,30,161,18,58,17,0,68
"E00167199",171,9,0,9,63,0,39,12,4,23,0,2,2,0,0,0,16,16,0,0,0,6,0,4,2,99,0,0,0,0,99
"E00167200",218,23,0,23,92,0,41,26,7,8,0,2,2,0,0,0,32,22,6,4,0,17,12,3,2,103,0,0,12,0,91
"E00167201",319,48,21,27,233,14,113,16,26,52,19,0,0,0,0,0,26,6,7,13,0,80,30,27,23,38,6,8,7,0,17
"E00167202",197,64,24,40,96,2,60,12,13,24,11,0,0,0,0,0,10,4,0,0,6,24,10,10,4,37,3,7,0,6,21
"E00167203",384,35,3,32,202,2,137,16,39,73,9,4,4,0,0,0,27,22,0,5,0,32,7,13,12,147,10,57,6,0,74
"E00167204",239,29,0,29,98,0,43,22,21,0,0,2,2,0,0,0,48,48,0,0,0,5,2,0,3,112,0,5,10,0,97
"E00167205",326,47,15,32,187,4,111,6,10,88,7,0,0,0,0,0,10,10,0,0,0,62,27,25,10,92,17,39,2,0,34
"E00167206",387,27,13,14,257,8,169,6,17,127,19,2,2,0,0,0,19,6,3,4,6,59,14,32,13,103,13,22,2,0,66
"E00167207",335,14,0,14,220,2,126,2,24,94,6,6,6,0,0,0,54,34,6,14,0,32,18,14,0,101,10,6,6,0,79
"E00167208",266,32,1,31,118,0,51,32,15,4,0,4,4,0,0,0,61,58,3,0,0,2,2,0,0,116,4,7,0,0,105
"E00167209",376,49,0,49,236,0,107,24,37,46,0,2,2,0,0,0,74,44,6,24,0,53,24,25,4,91,0,16,7,0,68
"E00167210",141,24,1,23,79,0,44,14,21,9,0,4,4,0,0,0,29,26,3,0,0,2,2,0,0,38,0,0,0,0,38
"E00167211",378,31,5,26,209,4,134,12,20,102,0,0,0,0,0,0,15,12,3,0,0,56,9,33,14,138,10,43,21,0,64
"E00167212",282,51,2,49,189,0,144,8,27,106,3,0,0,0,0,0,10,6,0,4,0,35,15,18,2,42,0,23,0,0,19
"E00167213",397,30,4,26,224,2,161,10,20,125,6,0,0,0,0,0,5,2,3,0,0,56,7,21,28,143,19,91,14,2,17
"E00167214",362,28,1,27,188,0,89,8,25,48,8,0,0,0,0,0,23,8,15,0,0,76,26,39,11,146,52,33,6,2,53
"E00167215",327,56,2,54,204,4,139,28,30,70,11,8,8,0,0,0,36,36,0,0,0,17,6,0,11,67,3,18,11,0,35
"E00167216",379,20,4,16,249,2,145,10,23,100,12,0,0,0,0,0,13,4,6,0,3,89,14,58,17,110,13,60,2,0,35
"E00167217",278,28,6,22,167,2,113,8,27,66,12,0,0,0,0,0,15,4,0,11,0,37,9,8,20,83,3,46,0,0,34
"E00167218",303,37,0,37,188,0,104,20,24,54,6,0,0,0,0,0,40,24,12,4,0,44,3,38,3,78,12,18,2,0,46
"E00167219",307,22,4,18,220,2,122,10,11,93,8,0,0,0,0,0,19,8,6,5,0,77,6,63,8,65,10,32,0,2,21
"E00167220",228,60,0,60,91,0,49,34,15,0,0,2,2,0,0,0,37,34,3,0,0,3,0,3,0,77,3,5,6,0,63
"E00167221",419,59,21,38,259,8,144,16,18,103,7,0,0,0,0,0,37,20,0,10,7,70,16,44,10,101,36,6,6,0,53
"E00167222",322,13,3,10,211,0,140,2,27,96,15,0,0,0,0,0,8,4,0,4,0,63,4,30,29,98,19,27,5,0,47
"E00167223",393,37,0,37,262,0,144,10,21,113,0,2,2,0,0,0,32,22,0,10,0,84,12,62,10,94,13,49,0,0,32
"E00167224",351,52,0,52,231,0,108,6,36,66,0,0,0,0,0,0,54,10,12,32,0,69,26,36,7,68,26,28,6,0,8
"E00167225",402,12,1,11,311,0,235,2,23,207,3,0,0,0,0,0,14,10,4,0,0,62,26,32,4,79,6,57,0,0,16
"E00167226",226,59,0,59,111,0,52,32,12,8,0,2,2,0,0,0,48,32,12,4,0,9,4,0,5,56,4,4,9,0,39
"E00167227",336,52,9,43,154,2,87,22,12,41,12,0,0,0,0,0,34,20,6,5,3,31,13,12,6,130,16,42,3,0,69
"E00167228",292,31,3,28,204,0,104,10,30,50,14,2,2,0,0,0,35,14,6,15,0,63,24,26,13,57,15,9,7,0,26
"E00167229",341,38,10,28,238,12,136,4,22,99,11,0,0,0,0,0,13,8,0,5,0,77,14,38,25,65,10,11,4,0,40
"E00167230",196,55,0,55,103,0,46,24,15,4,3,2,2,0,0,0,48,42,6,0,0,7,4,3,0,38,0,0,3,0,35
"E00167231",260,31,0,31,119,0,81,14,12,45,10,0,0,0,0,0,12,4,0,5,3,26,16,5,5,110,13,24,14,0,59
"E00167232",200,44,2,42,81,2,39,20,9,10,0,2,2,0,0,0,28,24,4,0,0,10,10,0,0,75,3,7,5,0,60
"E00167233",213,27,0,27,132,0,84,10,16,55,3,0,0,0,0,0,26,16,6,4,0,22,11,7,4,54,7,23,0,0,24
"E00167234",378,20,4,16,272,2,156,12,17,112,15,0,0,0,0,0,46,14,10,10,12,68,16,34,18,86,24,36,4,0,22
"E00167235",462,45,17,28,242,6,177,16,15,119,27,0,0,0,0,0,13,6,7,0,0,46,13,25,8,175,22,100,20,0,33
"E00167236",180,30,0,30,81,0,33,14,15,4,0,0,0,0,0,0,44,38,6,0,0,4,0,0,4,69,0,0,8,0,61
"E00167237",192,39,2,37,93,0,47,22,18,4,3,2,2,0,0,0,41,38,3,0,0,3,0,3,0,60,0,20,3,0,37
"E00167238",349,50,12,38,233,4,147,20,29,91,7,0,0,0,0,0,27,14,3,10,0,55,21,24,10,66,24,14,0,0,28
"E00167239",188,31,0,31,129,0,62,8,6,48,0,0,0,0,0,0,20,12,0,8,0,47,12,33,2,28,0,4,5,0,19
"E00167240",481,36,6,30,358,0,265,8,24,211,22,0,0,0,0,0,22,8,0,14,0,71,27,25,19,87,2,73,0,0,12
"E00167241",380,34,16,18,210,2,161,6,16,125,14,0,0,0,0,0,5,0,0,5,0,42,16,17,9,136,29,46,5,0,56
"E00167242",191,29,0,29,113,0,50,10,15,25,0,0,0,0,0,0,45,14,18,13,0,18,10,6,2,49,4,0,6,0,39
"E00167243",283,39,0,39,129,0,46,18,11,17,0,4,4,0,0,0,70,52,0,18,0,9,6,3,0,115,0,0,10,0,105
"E00167244",255,32,2,30,82,0,31,16,15,0,0,0,0,0,0,0,44,38,6,0,0,7,7,0,0,141,0,15,11,0,115
"E00167245",302,51,0,51,171,0,95,10,18,46,21,4,4,0,0,0,35,28,3,4,0,37,8,19,10,80,0,25,6,0,49
"E00167246",226,38,9,29,119,10,55,4,9,32,10,0,0,0,0,0,13,4,0,9,0,41,11,22,8,69,7,28,0,4,30
"E00167247",171,20,1,19,91,0,29,10,15,4,0,0,0,0,0,0,44,38,6,0,0,18,9,9,0,60,3,21,2,0,34
"E00167248",369,154,1,153,151,0,61,48,3,4,6,4,4,0,0,0,65,62,3,0,0,21,18,0,3,64,0,0,18,0,46
"E00167249",352,130,0,130,158,0,76,58,9,4,5,2,2,0,0,0,75,72,3,0,0,5,0,0,5,64,0,0,14,0,50
"E00167250",428,18,0,18,312,0,229,4,13,201,11,0,0,0,0,0,12,6,0,6,0,71,10,53,8,98,0,84,2,0,12
"E00167251",309,49,0,49,8,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,6,0,6,0,252,6,0,220,0,26
"E00167252",381,40,3,37,240,4,157,16,16,118,7,0,0,0,0,0,36,18,9,9,0,43,10,25,8,101,12,19,7,0,63
"E00167253",310,42,2,40,218,0,127,34,30,63,0,2,2,0,0,0,54,30,12,12,0,35,25,10,0,50,16,9,0,0,25
"E00167254",254,45,15,30,92,6,51,10,0,27,14,0,0,0,0,0,10,6,0,4,0,25,6,4,15,117,0,11,82,0,24
"E00167255",382,21,1,20,282,6,181,26,25,116,14,0,0,0,0,0,40,20,6,14,0,55,12,29,14,79,15,24,0,0,40
"E00167256",280,52,0,52,155,0,106,20,27,59,0,0,0,0,0,0,37,34,3,0,0,12,4,6,2,73,12,21,4,0,36
"E00167257",367,63,0,63,240,0,146,22,41,83,0,0,0,0,0,0,78,42,24,12,0,16,4,8,4,64,3,12,0,0,49
"E00167258",393,25,6,19,219,0,163,10,41,84,28,0,0,0,0,0,6,2,0,4,0,50,11,7,32,149,26,121,0,0,2
"E00167259",255,21,3,18,168,4,127,4,3,111,9,0,0,0,0,0,13,10,0,0,3,24,9,12,3,66,14,35,2,0,15
"E00167260",474,35,9,26,315,2,227,8,45,160,14,2,2,0,0,0,11,4,3,4,0,73,26,30,17,124,21,54,15,0,34
"E00167261",401,48,4,44,227,10,133,28,15,77,13,2,2,0,0,0,40,40,0,0,0,42,10,23,9,126,6,32,11,0,77
"E00167262",91,17,1,16,49,4,29,8,9,12,0,0,0,0,0,0,14,14,0,0,0,2,2,0,0,25,0,0,0,0,25
"E00167263",192,27,0,27,66,0,16,10,6,0,0,2,2,0,0,0,46,46,0,0,0,2,0,0,2,99,0,4,25,0,70
"E00167264",287,52,7,45,180,6,117,24,38,35,20,0,0,0,0,0,31,16,3,12,0,26,7,5,14,55,0,22,7,2,24
"E00167265",328,72,39,33,129,10,70,4,15,38,13,0,0,0,0,0,13,10,3,0,0,36,8,17,11,127,0,17,23,0,87
"E00167266",315,92,56,36,108,6,42,6,6,18,12,0,0,0,0,0,35,24,6,5,0,25,4,12,9,115,3,19,3,5,85
