"GeographyCode","KS401EW0001","KS401EW0002","KS401EW0003","KS401EW0004","KS401EW0005","KS401EW0006","KS401EW0007","KS401EW0008","KS401EW0009","KS401EW0010","KS401EW0011","KS401EW0012","KS401EW0013","KS401EW0014","KS401EW0015","KS401EW0016","KS401EW0017","KS401EW0018","KS401EW0019","KS401EW0020","KS401EW0021","KS401EW0022","KS401EW0023","KS401EW0024","KS401EW0025","KS401EW0026"
"E01004258",742,741,1,0,743,713,30,2,4,50,669,15,3,0,99.8652291105121,0.134770889487871,0,95.9623149394347,4.03768506056528,0.269179004037685,0.53835800807537,6.72947510094213,90.0403768506057,2.01884253028264,0.403768506056528,0
"E01004259",820,817,3,0,823,812,11,6,9,31,729,29,19,0,99.6341463414634,0.365853658536585,0,98.6634264884569,1.33657351154313,0.729040097205346,1.09356014580802,3.76670716889429,88.5783718104496,3.52369380315917,2.3086269744836,0
"E01004260",637,634,1,2,642,636,6,0,6,14,600,4,18,0,99.5290423861852,0.156985871271586,0.313971742543171,99.0654205607477,0.934579439252336,0,0.934579439252336,2.18068535825545,93.4579439252336,0.623052959501558,2.80373831775701,0
"E01004261",540,532,5,3,570,550,20,6,8,56,475,23,1,1,98.5185185185185,0.925925925925926,0.555555555555556,96.4912280701754,3.50877192982456,1.05263157894737,1.40350877192982,9.82456140350877,83.3333333333333,4.03508771929825,0.175438596491228,0.175438596491228
"E01004262",494,490,2,2,500,495,5,11,11,80,348,35,14,1,99.1902834008097,0.404858299595142,0.404858299595142,99,1,2.2,2.2,16,69.6,7,2.8,0.2
"E01004263",538,538,0,0,538,529,9,17,23,169,278,49,2,0,100,0,0,98.3271375464684,1.6728624535316,3.15985130111524,4.27509293680297,31.4126394052045,51.6728624535316,9.10780669144981,0.371747211895911,0
"E01004264",458,454,3,1,463,457,6,4,22,67,365,5,0,0,99.1266375545851,0.655021834061135,0.218340611353712,98.7041036717063,1.29589632829374,0.863930885529158,4.75161987041037,14.4708423326134,78.8336933045356,1.07991360691145,0,0
"E01004266",585,582,2,1,589,583,6,10,13,199,344,23,0,0,99.4871794871795,0.341880341880342,0.170940170940171,98.981324278438,1.01867572156197,1.69779286926995,2.20713073005093,33.786078098472,58.4040747028862,3.90492359932088,0,0
"E01004267",738,736,0,2,743,707,36,15,33,96,466,122,4,7,99.7289972899729,0,0.2710027100271,95.1547779273217,4.84522207267833,2.01884253028264,4.4414535666218,12.9205921938089,62.7187079407806,16.4199192462988,0.53835800807537,0.942126514131898
"E01004268",684,680,0,4,695,688,7,4,8,7,657,15,3,1,99.4152046783626,0,0.584795321637427,98.9928057553957,1.00719424460432,0.575539568345324,1.15107913669065,1.00719424460432,94.5323741007194,2.15827338129496,0.431654676258993,0.143884892086331
"E01004269",728,724,0,4,741,726,15,7,8,52,633,29,12,0,99.4505494505495,0,0.549450549450549,97.9757085020243,2.02429149797571,0.944669365721997,1.07962213225371,7.01754385964912,85.4251012145749,3.9136302294197,1.61943319838057,0
"E01004270",762,761,1,0,763,745,18,10,22,218,440,56,17,0,99.8687664041995,0.131233595800525,0,97.6408912188729,2.35910878112713,1.31061598951507,2.88335517693316,28.5714285714286,57.6671035386632,7.3394495412844,2.22804718217562,0
"E01004271",550,549,0,1,553,548,5,4,3,14,523,7,2,0,99.8181818181818,0,0.181818181818182,99.0958408679928,0.904159132007233,0.723327305605787,0.54249547920434,2.53164556962025,94.5750452079566,1.26582278481013,0.361663652802893,0
"E01004272",635,632,0,3,641,639,2,3,7,12,611,5,2,1,99.5275590551181,0,0.47244094488189,99.6879875195008,0.31201248049922,0.46801872074883,1.09204368174727,1.87207488299532,95.3198127925117,0.78003120124805,0.31201248049922,0.15600624024961
"E01004273",712,707,2,3,720,594,126,14,26,76,582,19,2,1,99.2977528089888,0.280898876404494,0.421348314606742,82.5,17.5,1.94444444444444,3.61111111111111,10.5555555555556,80.8333333333333,2.63888888888889,0.277777777777778,0.138888888888889
"E01004274",667,667,0,0,667,654,13,29,55,176,398,6,3,0,100,0,0,98.0509745127436,1.94902548725637,4.34782608695652,8.24587706146927,26.3868065967016,59.6701649175412,0.899550224887556,0.449775112443778,0
"E01004275",794,793,0,1,799,768,31,20,83,311,375,7,3,0,99.8740554156171,0,0.125944584382872,96.1201501877347,3.87984981226533,2.50312891113892,10.3879849812265,38.9236545682103,46.9336670838548,0.876095118898623,0.375469336670839,0
"E01004276",1085,1084,0,1,1087,996,91,3,15,95,938,34,2,0,99.9078341013825,0,0.0921658986175115,91.6283348666053,8.37166513339466,0.275988960441582,1.37994480220791,8.73965041398344,86.2925482980681,3.1278748850046,0.183992640294388,0
"E01004277",1051,1051,0,0,1051,898,153,5,20,12,954,27,32,1,100,0,0,85.442435775452,14.5575642245481,0.475737392959087,1.90294957183635,1.14176974310181,90.7706945765937,2.56898192197907,3.04471931493815,0.0951474785918173
"E01004280",800,797,1,2,806,769,37,13,43,88,655,7,0,0,99.625,0.125,0.25,95.409429280397,4.59057071960298,1.61290322580645,5.33498759305211,10.9181141439206,81.2655086848635,0.86848635235732,0,0
"E01004281",881,881,0,0,881,831,50,20,62,153,633,13,0,0,100,0,0,94.3246311010216,5.67536889897843,2.27014755959137,7.03745743473326,17.366628830874,71.850170261067,1.47559591373439,0,0
"E01004283",767,764,1,2,776,756,20,21,21,65,645,17,7,0,99.6088657105606,0.130378096479791,0.260756192959583,97.4226804123711,2.57731958762887,2.70618556701031,2.70618556701031,8.37628865979381,83.1185567010309,2.19072164948454,0.902061855670103,0
"E01004284",871,866,2,3,896,884,12,32,43,120,657,43,0,1,99.4259471871412,0.229621125143513,0.34443168771527,98.6607142857143,1.33928571428571,3.57142857142857,4.79910714285714,13.3928571428571,73.3258928571429,4.79910714285714,0,0.111607142857143
"E01004285",663,660,2,1,667,658,9,40,60,156,397,10,4,0,99.5475113122172,0.301659125188537,0.150829562594268,98.6506746626687,1.34932533733133,5.99700149925037,8.99550224887556,23.3883058470765,59.52023988006,1.49925037481259,0.599700149925038,0
"E01004286",826,823,3,0,829,817,12,22,57,312,409,15,12,2,99.636803874092,0.36319612590799,0,98.5524728588661,1.4475271411339,2.65379975874548,6.87575392038601,37.6357056694813,49.3365500603136,1.80940892641737,1.4475271411339,0.241254523522316
"E01004287",838,837,0,1,858,854,4,2,6,15,808,26,1,0,99.8806682577566,0,0.119331742243437,99.5337995337995,0.466200466200466,0.233100233100233,0.699300699300699,1.74825174825175,94.1724941724942,3.03030303030303,0.116550116550117,0
"E01004288",541,541,0,0,541,525,16,14,13,113,379,17,5,0,100,0,0,97.0425138632163,2.95748613678373,2.58780036968577,2.40295748613678,20.8872458410351,70.0554528650647,3.14232902033272,0.924214417744917,0
"E01004289",675,671,2,2,683,670,13,12,20,166,403,73,8,1,99.4074074074074,0.296296296296296,0.296296296296296,98.0966325036603,1.90336749633968,1.75695461200586,2.92825768667643,24.3045387994143,59.00439238653,10.688140556369,1.17130307467057,0.146412884333821
"E01004290",591,589,2,0,593,575,18,5,24,123,374,35,31,1,99.6615905245347,0.338409475465313,0,96.964586846543,3.035413153457,0.843170320404722,4.04721753794266,20.7419898819562,63.0691399662732,5.90219224283305,5.22765598650927,0.168634064080944
"E01004291",1133,1132,1,0,1134,1051,83,3,6,18,997,100,10,0,99.9117387466902,0.088261253309797,0,92.6807760141093,7.31922398589065,0.264550264550265,0.529100529100529,1.58730158730159,87.9188712522046,8.81834215167548,0.881834215167548,0
"E01004292",863,863,0,0,863,818,45,10,48,301,494,7,3,0,100,0,0,94.7856315179606,5.2143684820394,1.15874855156431,5.56199304750869,34.8783314020857,57.2421784472769,0.811123986095017,0.347624565469293,0
"E01004293",1284,1284,0,0,1284,1133,151,1,19,79,1116,32,17,20,100,0,0,88.2398753894081,11.7601246105919,0.0778816199376947,1.4797507788162,6.15264797507788,86.9158878504673,2.49221183800623,1.32398753894081,1.55763239875389
"E01004294",929,929,0,0,929,877,52,3,4,22,848,36,15,1,100,0,0,94.4025834230355,5.59741657696448,0.322927879440258,0.430570505920344,2.36813778256189,91.280947255113,3.8751345532831,1.61463939720129,0.107642626480086
"E01004295",508,504,2,2,514,500,14,7,15,27,456,7,2,0,99.2125984251969,0.393700787401575,0.393700787401575,97.2762645914397,2.72373540856031,1.36186770428016,2.91828793774319,5.25291828793774,88.715953307393,1.36186770428016,0.389105058365759,0
"E01004296",706,704,0,2,711,684,27,10,15,47,621,11,7,0,99.7167138810198,0,0.28328611898017,96.2025316455696,3.79746835443038,1.40646976090014,2.10970464135021,6.61040787623066,87.3417721518987,1.54711673699015,0.984528832630098,0
"E01004297",994,993,0,1,1002,909,93,13,22,114,787,62,4,0,99.8993963782696,0,0.100603621730382,90.7185628742515,9.2814371257485,1.29740518962076,2.19560878243513,11.377245508982,78.5429141716567,6.187624750499,0.399201596806387,0
"E01004298",643,641,0,2,650,635,15,11,21,48,544,20,6,0,99.6889580093313,0,0.31104199066874,97.6923076923077,2.30769230769231,1.69230769230769,3.23076923076923,7.38461538461539,83.6923076923077,3.07692307692308,0.923076923076923,0
"E01004300",527,524,1,2,533,522,11,5,14,30,469,14,1,0,99.4307400379507,0.189753320683112,0.379506641366224,97.9362101313321,2.06378986866792,0.938086303939963,2.6266416510319,5.62851782363977,87.9924953095685,2.6266416510319,0.187617260787992,0
"E01004301",426,426,0,0,426,413,13,5,10,19,359,31,2,0,100,0,0,96.9483568075117,3.05164319248826,1.17370892018779,2.34741784037559,4.46009389671362,84.2723004694836,7.27699530516432,0.469483568075117,0
"E01004302",650,647,2,1,654,637,17,5,9,7,619,7,5,2,99.5384615384615,0.307692307692308,0.153846153846154,97.4006116207951,2.59938837920489,0.764525993883792,1.37614678899083,1.07033639143731,94.6483180428135,1.07033639143731,0.764525993883792,0.305810397553517
"E01004303",1025,1025,0,0,1025,967,58,20,15,69,897,17,7,0,100,0,0,94.3414634146341,5.65853658536585,1.95121951219512,1.46341463414634,6.73170731707317,87.5121951219512,1.65853658536585,0.682926829268293,0
"E01004304",654,648,2,4,671,653,18,18,17,50,538,27,20,1,99.0825688073395,0.305810397553517,0.611620795107034,97.3174366616989,2.68256333830104,2.68256333830104,2.53353204172876,7.45156482861401,80.1788375558867,4.02384500745156,2.9806259314456,0.14903129657228
"E01004305",716,714,1,1,720,699,21,4,12,46,604,47,7,0,99.7206703910614,0.139664804469274,0.139664804469274,97.0833333333333,2.91666666666667,0.555555555555556,1.66666666666667,6.38888888888889,83.8888888888889,6.52777777777778,0.972222222222222,0
"E01004306",706,704,0,2,710,687,23,13,28,128,419,44,78,0,99.7167138810198,0,0.28328611898017,96.7605633802817,3.23943661971831,1.83098591549296,3.94366197183099,18.0281690140845,59.0140845070423,6.19718309859155,10.9859154929577,0
"E01004307",1157,1154,1,2,1163,1014,149,7,3,40,908,107,98,0,99.7407087294728,0.0864304235090752,0.17286084701815,87.1883061049011,12.8116938950989,0.60189165950129,0.257953568357696,3.43938091143594,78.0739466895959,9.20034393809114,8.42648323301806,0
"E01004308",507,504,1,2,513,504,9,5,30,129,326,20,3,0,99.4082840236686,0.19723865877712,0.394477317554241,98.2456140350877,1.75438596491228,0.974658869395711,5.84795321637427,25.1461988304094,63.5477582846004,3.89863547758285,0.584795321637427,0
"E01004309",909,905,2,2,917,902,15,8,23,45,759,32,50,0,99.5599559955996,0.22002200220022,0.22002200220022,98.3642311886587,1.63576881134133,0.872410032715376,2.50817884405671,4.90730643402399,82.7699018538713,3.48964013086151,5.4525627044711,0
"E01004310",795,789,2,4,820,793,27,8,17,44,661,63,27,0,99.2452830188679,0.251572327044025,0.50314465408805,96.7073170731707,3.29268292682927,0.975609756097561,2.07317073170732,5.36585365853659,80.609756097561,7.68292682926829,3.29268292682927,0
"E01004311",653,651,2,0,655,644,11,5,3,37,583,17,10,0,99.6937212863706,0.306278713629403,0,98.3206106870229,1.6793893129771,0.763358778625954,0.458015267175573,5.64885496183206,89.0076335877863,2.59541984732824,1.52671755725191,0
