"GeographyCode","KS102EW0001","KS102EW0002","KS102EW0003","KS102EW0004","KS102EW0005","KS102EW0006","KS102EW0007","KS102EW0008","KS102EW0009","KS102EW0010","KS102EW0011","KS102EW0012","KS102EW0013","KS102EW0014","KS102EW0015","KS102EW0016","KS102EW0017","KS102EW0018","KS102EW0019","KS102EW0020","KS102EW0021","KS102EW0022","KS102EW0023","KS102EW0024","KS102EW0025","KS102EW0026","KS102EW0027","KS102EW0028","KS102EW0029","KS102EW0030","KS102EW0031","KS102EW0032","KS102EW0033","KS102EW0034","KS102EW0035"
"E00167103",206,7,0,0,0,0,0,0,14,63,108,14,0,0,0,0,0,31.4077669902913,31,3.39805825242718,0,0,0,0,0,0,6.79611650485437,30.5825242718447,52.4271844660194,6.79611650485437,0,0,0,0,0
"E00167104",216,5,1,1,2,0,0,1,30,47,95,17,10,5,0,2,0,33.9907407407407,31,2.31481481481481,0.462962962962963,0.462962962962963,0.925925925925926,0,0,0.462962962962963,13.8888888888889,21.7592592592593,43.9814814814815,7.87037037037037,4.62962962962963,2.31481481481481,0,0.925925925925926,0
"E00167105",479,53,29,22,42,11,14,17,46,41,108,63,8,18,5,2,0,27.5657620041754,25,11.0647181628392,6.05427974947808,4.5929018789144,8.76826722338205,2.2964509394572,2.92275574112735,3.54906054279749,9.60334029227557,8.55949895615866,22.5469728601253,13.1524008350731,1.67014613778706,3.75782881002088,1.04384133611691,0.417536534446764,0
"E00167106",314,23,8,0,0,0,1,1,31,70,123,38,8,6,5,0,0,32.7070063694268,31,7.32484076433121,2.54777070063694,0,0,0,0.318471337579618,0.318471337579618,9.87261146496815,22.2929936305732,39.171974522293,12.1019108280255,2.54777070063694,1.91082802547771,1.59235668789809,0,0
"E00167107",238,22,10,8,6,1,3,0,15,28,108,32,3,0,2,0,0,29.8823529411765,31,9.2436974789916,4.20168067226891,3.36134453781513,2.52100840336134,0.420168067226891,1.26050420168067,0,6.30252100840336,11.7647058823529,45.3781512605042,13.4453781512605,1.26050420168067,0,0.840336134453782,0,0
"E00167108",400,24,17,5,16,3,7,13,45,61,110,41,12,24,15,4,3,34.17,30,6,4.25,1.25,4,0.75,1.75,3.25,11.25,15.25,27.5,10.25,3,6,3.75,1,0.75
"E00167109",261,22,14,3,11,0,3,6,35,51,90,19,1,2,4,0,0,27.7088122605364,27,8.42911877394636,5.3639846743295,1.14942528735632,4.21455938697318,0,1.14942528735632,2.29885057471264,13.4099616858238,19.5402298850575,34.4827586206897,7.27969348659004,0.383141762452107,0.766283524904214,1.53256704980843,0,0
"E00167110",293,16,11,7,21,3,9,3,31,60,87,27,4,6,7,0,1,29.7474402730375,28,5.46075085324232,3.7542662116041,2.38907849829352,7.16723549488055,1.02389078498294,3.07167235494881,1.02389078498294,10.580204778157,20.4778156996587,29.6928327645051,9.21501706484642,1.36518771331058,2.04778156996587,2.38907849829352,0,0.341296928327645
"E00167111",282,11,4,0,2,0,1,3,46,100,105,10,0,0,0,0,0,28.2304964539007,28,3.90070921985816,1.41843971631206,0,0.709219858156028,0,0.354609929078014,1.06382978723404,16.3120567375887,35.4609929078014,37.2340425531915,3.54609929078014,0,0,0,0,0
"E00167112",795,51,14,8,13,2,4,8,119,231,259,45,10,17,12,0,2,29.7534591194969,29,6.41509433962264,1.76100628930818,1.0062893081761,1.63522012578616,0.251572327044025,0.50314465408805,1.0062893081761,14.9685534591195,29.0566037735849,32.5786163522013,5.66037735849057,1.25786163522013,2.13836477987421,1.50943396226415,0,0.251572327044025
"E00167113",473,45,31,19,44,6,20,16,53,66,133,33,2,3,2,0,0,24.5581395348837,25,9.51374207188161,6.553911205074,4.0169133192389,9.30232558139535,1.26849894291755,4.22832980972516,3.38266384778013,11.2050739957717,13.953488372093,28.1183932346723,6.97674418604651,0.422832980972516,0.634249471458774,0.422832980972516,0,0
"E00167114",464,35,16,11,32,9,26,18,49,48,109,60,11,26,13,1,0,31.2995689655172,28,7.54310344827586,3.44827586206897,2.37068965517241,6.89655172413793,1.93965517241379,5.60344827586207,3.87931034482759,10.5603448275862,10.3448275862069,23.4913793103448,12.9310344827586,2.37068965517241,5.60344827586207,2.80172413793103,0.21551724137931,0
"E00167115",727,69,25,8,31,4,6,14,106,167,235,53,2,5,1,1,0,26.8198074277854,28,9.49105914718019,3.43878954607978,1.10041265474553,4.26409903713893,0.550206327372765,0.825309491059147,1.92572214580468,14.5804676753783,22.9711141678129,32.3246217331499,7.29023383768913,0.275103163686382,0.687757909215956,0.137551581843191,0.137551581843191,0
"E00167116",280,27,12,10,19,1,9,5,35,30,69,40,8,8,6,1,0,30.0571428571429,28,9.64285714285714,4.28571428571429,3.57142857142857,6.78571428571429,0.357142857142857,3.21428571428571,1.78571428571429,12.5,10.7142857142857,24.6428571428571,14.2857142857143,2.85714285714286,2.85714285714286,2.14285714285714,0.357142857142857,0
"E00167117",133,6,1,0,0,0,1,1,32,37,36,15,4,0,0,0,0,30.2706766917293,27,4.51127819548872,0.75187969924812,0,0,0,0.75187969924812,0.75187969924812,24.0601503759398,27.8195488721804,27.0676691729323,11.2781954887218,3.00751879699248,0,0,0,0
"E00167118",244,12,4,2,1,0,1,4,19,59,106,32,2,2,0,0,0,31.9795081967213,31,4.91803278688525,1.63934426229508,0.819672131147541,0.409836065573771,0,0.409836065573771,1.63934426229508,7.78688524590164,24.1803278688525,43.4426229508197,13.1147540983607,0.819672131147541,0.819672131147541,0,0,0
"E00167119",305,27,8,9,12,0,2,6,29,46,110,44,2,4,4,2,0,30.7377049180328,31,8.85245901639344,2.62295081967213,2.95081967213115,3.9344262295082,0,0.655737704918033,1.9672131147541,9.50819672131147,15.0819672131148,36.0655737704918,14.4262295081967,0.655737704918033,1.31147540983607,1.31147540983607,0.655737704918033,0
"E00167120",283,26,9,3,7,2,3,4,35,80,99,14,0,0,0,0,1,26.4946996466431,28,9.18727915194346,3.18021201413428,1.06007067137809,2.47349823321555,0.706713780918728,1.06007067137809,1.41342756183746,12.3674911660777,28.2685512367491,34.982332155477,4.9469964664311,0,0,0,0,0.353356890459364
"E00167121",265,16,5,1,2,0,2,1,27,64,116,22,7,1,1,0,0,31.3358490566038,30,6.0377358490566,1.88679245283019,0.377358490566038,0.754716981132076,0,0.754716981132076,0.377358490566038,10.188679245283,24.1509433962264,43.7735849056604,8.30188679245283,2.64150943396226,0.377358490566038,0.377358490566038,0,0
"E00167122",202,5,2,0,1,1,1,3,26,43,81,23,4,6,6,0,0,35.1881188118812,31.5,2.47524752475248,0.99009900990099,0,0.495049504950495,0.495049504950495,0.495049504950495,1.48514851485149,12.8712871287129,21.2871287128713,40.0990099009901,11.3861386138614,1.98019801980198,2.97029702970297,2.97029702970297,0,0
"E00167123",347,24,25,17,39,5,7,10,29,33,102,41,7,4,4,0,0,27.2651296829971,27,6.9164265129683,7.20461095100865,4.89913544668588,11.2391930835735,1.44092219020173,2.01729106628242,2.88184438040346,8.35734870317003,9.51008645533141,29.3948126801153,11.8155619596542,2.01729106628242,1.15273775216138,1.15273775216138,0,0
"E00167124",308,27,6,3,12,1,6,4,40,65,104,35,1,4,0,0,0,28.8344155844156,28.5,8.76623376623377,1.94805194805195,0.974025974025974,3.8961038961039,0.324675324675325,1.94805194805195,1.2987012987013,12.987012987013,21.1038961038961,33.7662337662338,11.3636363636364,0.324675324675325,1.2987012987013,0,0,0
"E00167125",173,11,1,1,2,2,1,0,21,32,89,10,0,0,1,1,1,30.9306358381503,31,6.35838150289017,0.578034682080925,0.578034682080925,1.15606936416185,1.15606936416185,0.578034682080925,0,12.1387283236994,18.4971098265896,51.4450867052023,5.78034682080925,0,0,0.578034682080925,0.578034682080925,0.578034682080925
"E00167126",367,20,3,4,2,0,1,3,50,123,136,19,5,1,0,0,0,28.850136239782,29,5.44959128065395,0.817438692098093,1.08991825613079,0.544959128065395,0,0.272479564032698,0.817438692098093,13.6239782016349,33.5149863760218,37.0572207084469,5.17711171662125,1.36239782016349,0.272479564032698,0,0,0
"E00167127",265,26,3,7,2,1,0,2,26,59,93,33,7,2,4,0,0,31.177358490566,30,9.81132075471698,1.13207547169811,2.64150943396226,0.754716981132076,0.377358490566038,0,0.754716981132076,9.81132075471698,22.2641509433962,35.0943396226415,12.4528301886792,2.64150943396226,0.754716981132076,1.50943396226415,0,0
"E00167128",276,37,19,12,24,4,7,7,21,33,78,30,1,1,1,1,0,24.6630434782609,25,13.4057971014493,6.88405797101449,4.34782608695652,8.69565217391304,1.44927536231884,2.53623188405797,2.53623188405797,7.60869565217391,11.9565217391304,28.2608695652174,10.8695652173913,0.36231884057971,0.36231884057971,0.36231884057971,0.36231884057971,0
"E00167129",615,58,26,8,10,1,1,2,58,147,247,45,7,3,2,0,0,28.2910569105691,29,9.43089430894309,4.22764227642276,1.30081300813008,1.6260162601626,0.16260162601626,0.16260162601626,0.32520325203252,9.43089430894309,23.9024390243902,40.1626016260163,7.31707317073171,1.13821138211382,0.48780487804878,0.32520325203252,0,0
"E00167130",834,79,21,10,19,1,3,14,124,217,286,51,5,3,1,0,0,27.2362110311751,28,9.47242206235012,2.51798561151079,1.19904076738609,2.27817745803357,0.119904076738609,0.359712230215827,1.67865707434053,14.8681055155875,26.0191846522782,34.2925659472422,6.11510791366906,0.599520383693046,0.359712230215827,0.119904076738609,0,0
"E00167131",145,11,8,1,3,3,2,1,19,11,31,9,8,21,12,3,2,40.3586206896552,32,7.58620689655172,5.51724137931035,0.689655172413793,2.06896551724138,2.06896551724138,1.37931034482759,0.689655172413793,13.1034482758621,7.58620689655172,21.3793103448276,6.20689655172414,5.51724137931035,14.4827586206897,8.27586206896552,2.06896551724138,1.37931034482759
"E00167132",393,6,0,0,0,0,1,7,87,104,154,28,6,0,0,0,0,30.6921119592875,29,1.52671755725191,0,0,0,0,0.254452926208651,1.78117048346056,22.1374045801527,26.4631043256997,39.1857506361323,7.12468193384224,1.52671755725191,0,0,0,0
"E00167133",175,12,7,2,8,2,4,2,18,25,42,34,6,6,4,1,2,34.1942857142857,31,6.85714285714286,4,1.14285714285714,4.57142857142857,1.14285714285714,2.28571428571429,1.14285714285714,10.2857142857143,14.2857142857143,24,19.4285714285714,3.42857142857143,3.42857142857143,2.28571428571429,0.571428571428571,1.14285714285714
"E00167134",222,8,1,0,3,0,0,0,30,33,102,27,9,8,1,0,0,34.7702702702703,32.5,3.6036036036036,0.45045045045045,0,1.35135135135135,0,0,0,13.5135135135135,14.8648648648649,45.945945945946,12.1621621621622,4.05405405405405,3.6036036036036,0.45045045045045,0,0
"E00167135",269,32,9,0,0,0,0,1,17,40,134,30,5,1,0,0,0,30.631970260223,33,11.8959107806691,3.3457249070632,0,0,0,0,0.371747211895911,6.31970260223048,14.8698884758364,49.814126394052,11.1524163568773,1.85873605947955,0.371747211895911,0,0,0
"E00167136",178,14,3,8,9,4,5,7,27,18,38,26,2,9,4,2,2,32.0505617977528,27.5,7.86516853932584,1.68539325842697,4.49438202247191,5.0561797752809,2.24719101123596,2.80898876404494,3.93258426966292,15.1685393258427,10.1123595505618,21.3483146067416,14.6067415730337,1.12359550561798,5.0561797752809,2.24719101123596,1.12359550561798,1.12359550561798
"E00167137",222,11,1,0,0,0,0,3,24,62,96,18,5,2,0,0,0,31.5225225225225,30,4.95495495495495,0.45045045045045,0,0,0,0,1.35135135135135,10.8108108108108,27.9279279279279,43.2432432432432,8.10810810810811,2.25225225225225,0.900900900900901,0,0,0
"E00167138",230,19,5,0,3,0,0,2,52,71,65,6,5,1,1,0,0,26.9739130434783,27,8.26086956521739,2.17391304347826,0,1.30434782608696,0,0,0.869565217391304,22.6086956521739,30.8695652173913,28.2608695652174,2.60869565217391,2.17391304347826,0.434782608695652,0.434782608695652,0,0
"E00167139",305,13,6,3,1,0,2,6,62,81,107,19,2,3,0,0,0,28.6786885245902,28,4.26229508196721,1.9672131147541,0.983606557377049,0.327868852459016,0,0.655737704918033,1.9672131147541,20.327868852459,26.5573770491803,35.0819672131148,6.22950819672131,0.655737704918033,0.983606557377049,0,0,0
"E00167140",246,32,7,0,4,0,0,3,38,72,82,5,1,2,0,0,0,25.2520325203252,27,13.0081300813008,2.84552845528455,0,1.6260162601626,0,0,1.21951219512195,15.4471544715447,29.2682926829268,33.3333333333333,2.03252032520325,0.40650406504065,0.813008130081301,0,0,0
"E00167141",313,13,1,2,0,1,1,3,56,101,116,13,3,3,0,0,0,29.220447284345,29,4.15335463258786,0.319488817891374,0.638977635782748,0,0.319488817891374,0.319488817891374,0.958466453674121,17.8913738019169,32.2683706070287,37.0607028753994,4.15335463258786,0.958466453674121,0.958466453674121,0,0,0
"E00167142",453,23,3,3,5,1,1,5,58,116,175,46,3,7,6,0,1,32.2891832229581,30,5.07726269315673,0.662251655629139,0.662251655629139,1.1037527593819,0.22075055187638,0.22075055187638,1.1037527593819,12.80353200883,25.60706401766,38.6313465783664,10.1545253863135,0.662251655629139,1.54525386313466,1.32450331125828,0,0.22075055187638
"E00167143",337,24,13,12,17,7,8,5,46,56,75,42,11,13,6,1,1,30.7388724035608,28,7.12166172106825,3.85756676557863,3.56083086053412,5.04451038575668,2.07715133531157,2.37388724035608,1.48367952522255,13.6498516320475,16.6172106824926,22.2551928783383,12.4629080118694,3.26409495548961,3.85756676557863,1.78041543026706,0.29673590504451,0.29673590504451
"E00167144",428,49,20,9,35,7,13,12,46,48,96,47,13,21,9,2,1,29.4859813084112,26,11.4485981308411,4.67289719626168,2.10280373831776,8.17757009345794,1.63551401869159,3.03738317757009,2.80373831775701,10.7476635514019,11.214953271028,22.4299065420561,10.981308411215,3.03738317757009,4.90654205607477,2.10280373831776,0.467289719626168,0.233644859813084
"E00167145",196,11,1,2,2,0,0,3,24,55,83,10,0,4,1,0,0,29.7704081632653,29.5,5.61224489795918,0.510204081632653,1.02040816326531,1.02040816326531,0,0,1.53061224489796,12.2448979591837,28.0612244897959,42.3469387755102,5.10204081632653,0,2.04081632653061,0.510204081632653,0,0
"E00167146",300,21,2,0,0,0,0,5,29,82,136,17,0,3,5,0,0,30.13,30,7,0.666666666666667,0,0,0,0,1.66666666666667,9.66666666666667,27.3333333333333,45.3333333333333,5.66666666666667,0,1,1.66666666666667,0,0
"E00167147",277,46,33,18,17,3,2,4,19,39,82,13,1,0,0,0,0,21.2021660649819,23,16.6064981949458,11.913357400722,6.49819494584837,6.13718411552347,1.08303249097473,0.72202166064982,1.44404332129964,6.85920577617329,14.0794223826715,29.6028880866426,4.69314079422383,0.36101083032491,0,0,0,0
"E00167148",188,3,0,0,0,0,0,4,25,58,86,10,1,0,0,1,0,31.2712765957447,30,1.59574468085106,0,0,0,0,0,2.12765957446809,13.2978723404255,30.8510638297872,45.7446808510638,5.31914893617021,0.531914893617021,0,0,0.531914893617021,0
"E00167149",167,16,10,2,2,0,0,0,19,46,60,11,1,0,0,0,0,26.6107784431138,28,9.58083832335329,5.98802395209581,1.19760479041916,1.19760479041916,0,0,0,11.377245508982,27.5449101796407,35.9281437125749,6.58682634730539,0.598802395209581,0,0,0,0
"E00167150",366,19,2,1,3,0,0,0,82,129,116,12,2,0,0,0,0,27.7486338797814,28,5.19125683060109,0.546448087431694,0.273224043715847,0.819672131147541,0,0,0,22.4043715846995,35.2459016393443,31.6939890710383,3.27868852459016,0.546448087431694,0,0,0,0
"E00167151",423,23,6,1,2,1,1,3,57,122,172,24,3,3,1,0,4,30.1560283687943,29,5.43735224586288,1.41843971631206,0.236406619385343,0.472813238770686,0.236406619385343,0.236406619385343,0.709219858156028,13.4751773049645,28.8416075650118,40.661938534279,5.67375886524823,0.709219858156028,0.709219858156028,0.236406619385343,0,0.945626477541371
"E00167152",164,3,0,0,0,0,0,4,26,52,59,17,0,3,0,0,0,31.5853658536585,29,1.82926829268293,0,0,0,0,0,2.4390243902439,15.8536585365854,31.7073170731707,35.9756097560976,10.3658536585366,0,1.82926829268293,0,0,0
"E00167153",402,40,38,9,54,8,13,17,46,48,96,25,1,3,4,0,0,23.1990049751244,22,9.95024875621891,9.45273631840796,2.23880597014925,13.4328358208955,1.99004975124378,3.23383084577114,4.22885572139304,11.4427860696517,11.9402985074627,23.8805970149254,6.21890547263682,0.248756218905473,0.746268656716418,0.995024875621891,0,0
"E00167154",205,12,2,0,1,0,1,0,7,57,106,15,0,4,0,0,0,31.8146341463415,31,5.85365853658537,0.975609756097561,0,0.48780487804878,0,0.48780487804878,0,3.41463414634146,27.8048780487805,51.7073170731707,7.31707317073171,0,1.95121951219512,0,0,0
"E00167155",310,14,6,2,4,2,3,2,69,75,93,24,8,6,2,0,0,30.1225806451613,28,4.51612903225806,1.93548387096774,0.645161290322581,1.29032258064516,0.645161290322581,0.967741935483871,0.645161290322581,22.258064516129,24.1935483870968,30,7.74193548387097,2.58064516129032,1.93548387096774,0.645161290322581,0,0
"E00167156",336,33,15,6,23,8,13,6,44,36,95,38,5,9,4,1,0,28.4821428571429,27,9.82142857142857,4.46428571428571,1.78571428571429,6.8452380952381,2.38095238095238,3.86904761904762,1.78571428571429,13.0952380952381,10.7142857142857,28.2738095238095,11.3095238095238,1.48809523809524,2.67857142857143,1.19047619047619,0.297619047619048,0
"E00167157",317,12,2,0,1,0,0,1,32,101,139,23,6,0,0,0,0,31.2586750788644,30,3.78548895899054,0.630914826498423,0,0.315457413249211,0,0,0.315457413249211,10.0946372239748,31.8611987381703,43.8485804416404,7.25552050473186,1.89274447949527,0,0,0,0
"E00167158",257,13,0,0,3,0,0,2,13,48,128,41,4,4,1,0,0,34.6459143968872,34,5.05836575875486,0,0,1.16731517509728,0,0,0.778210116731518,5.05836575875486,18.6770428015564,49.8054474708171,15.9533073929961,1.55642023346304,1.55642023346304,0.389105058365759,0,0
"E00167159",211,11,4,2,0,0,0,0,17,41,107,19,6,4,0,0,0,32.4454976303318,31,5.21327014218009,1.8957345971564,0.947867298578199,0,0,0,0,8.05687203791469,19.4312796208531,50.7109004739336,9.00473933649289,2.8436018957346,1.8957345971564,0,0,0
"E00167160",316,26,21,9,18,4,6,7,42,38,86,30,7,14,7,0,1,29.5284810126582,28,8.22784810126582,6.64556962025316,2.84810126582278,5.69620253164557,1.26582278481013,1.89873417721519,2.21518987341772,13.2911392405063,12.0253164556962,27.2151898734177,9.49367088607595,2.21518987341772,4.43037974683544,2.21518987341772,0,0.316455696202532
"E00167161",312,23,17,14,25,3,10,8,31,41,72,42,5,15,4,2,0,29.9807692307692,28,7.37179487179487,5.44871794871795,4.48717948717949,8.01282051282051,0.961538461538462,3.2051282051282,2.56410256410256,9.93589743589744,13.1410256410256,23.0769230769231,13.4615384615385,1.6025641025641,4.80769230769231,1.28205128205128,0.641025641025641,0
"E00167162",337,24,5,0,3,0,0,3,26,85,163,22,3,2,0,1,0,30.3620178041543,30,7.12166172106825,1.48367952522255,0,0.890207715133531,0,0,0.890207715133531,7.71513353115727,25.2225519287834,48.3679525222552,6.52818991097923,0.890207715133531,0.593471810089021,0,0.29673590504451,0
"E00167163",260,7,2,0,4,1,1,1,47,83,92,16,4,1,1,0,0,29.9269230769231,29,2.69230769230769,0.769230769230769,0,1.53846153846154,0.384615384615385,0.384615384615385,0.384615384615385,18.0769230769231,31.9230769230769,35.3846153846154,6.15384615384615,1.53846153846154,0.384615384615385,0.384615384615385,0,0
"E00167164",118,19,7,4,3,0,1,0,9,13,49,9,2,0,2,0,0,26.8050847457627,30.5,16.1016949152542,5.93220338983051,3.38983050847458,2.54237288135593,0,0.847457627118644,0,7.6271186440678,11.0169491525424,41.5254237288136,7.6271186440678,1.69491525423729,0,1.69491525423729,0,0
"E00167165",228,3,0,0,0,0,0,0,29,63,105,21,2,3,2,0,0,33.5350877192982,31,1.31578947368421,0,0,0,0,0,0,12.719298245614,27.6315789473684,46.0526315789474,9.21052631578947,0.87719298245614,1.31578947368421,0.87719298245614,0,0
"E00167166",464,13,7,4,7,1,1,3,140,176,100,6,2,3,0,1,0,26.385775862069,26,2.80172413793103,1.50862068965517,0.862068965517241,1.50862068965517,0.21551724137931,0.21551724137931,0.646551724137931,30.1724137931034,37.9310344827586,21.551724137931,1.29310344827586,0.431034482758621,0.646551724137931,0,0.21551724137931,0
"E00167167",267,2,0,1,0,0,0,1,56,99,87,16,1,1,3,0,0,30.1797752808989,28,0.749063670411985,0,0.374531835205993,0,0,0,0.374531835205993,20.9737827715356,37.0786516853933,32.5842696629214,5.99250936329588,0.374531835205993,0.374531835205993,1.12359550561798,0,0
"E00167168",281,17,6,5,6,1,1,2,57,86,85,10,1,4,0,0,0,27.3202846975089,27,6.04982206405694,2.13523131672598,1.77935943060498,2.13523131672598,0.355871886120996,0.355871886120996,0.711743772241993,20.2846975088968,30.6049822064057,30.2491103202847,3.55871886120996,0.355871886120996,1.42348754448399,0,0,0
"E00167169",375,18,11,7,19,1,10,8,53,43,141,53,5,4,2,0,0,31.1413333333333,31,4.8,2.93333333333333,1.86666666666667,5.06666666666667,0.266666666666667,2.66666666666667,2.13333333333333,14.1333333333333,11.4666666666667,37.6,14.1333333333333,1.33333333333333,1.06666666666667,0.533333333333333,0,0
"E00167170",171,17,4,1,0,0,0,1,10,31,79,18,6,4,0,0,0,31.9883040935673,32,9.94152046783626,2.33918128654971,0.584795321637427,0,0,0,0.584795321637427,5.84795321637427,18.1286549707602,46.1988304093567,10.5263157894737,3.50877192982456,2.33918128654971,0,0,0
"E00167171",211,23,12,6,13,5,4,6,23,31,58,14,4,6,5,1,0,27.8578199052133,27,10.9004739336493,5.68720379146919,2.8436018957346,6.16113744075829,2.3696682464455,1.8957345971564,2.8436018957346,10.9004739336493,14.6919431279621,27.4881516587678,6.63507109004739,1.8957345971564,2.8436018957346,2.3696682464455,0.4739336492891,0
"E00167172",203,4,2,0,1,0,0,1,26,61,67,33,7,0,1,0,0,33.8423645320197,30,1.97044334975369,0.985221674876847,0,0.492610837438424,0,0,0.492610837438424,12.807881773399,30.0492610837438,33.0049261083744,16.256157635468,3.44827586206897,0,0.492610837438424,0,0
"E00167173",473,37,17,8,38,10,16,21,56,49,98,84,9,21,7,2,0,31.0274841437632,28,7.82241014799154,3.59408033826638,1.69133192389006,8.0338266384778,2.11416490486258,3.38266384778013,4.43974630021142,11.8393234672304,10.3594080338266,20.7188160676533,17.7589852008457,1.90274841437632,4.43974630021142,1.47991543340381,0.422832980972516,0
"E00167174",240,14,1,0,2,2,1,2,14,58,102,36,5,2,1,0,0,33.5125,32.5,5.83333333333333,0.416666666666667,0,0.833333333333333,0.833333333333333,0.416666666666667,0.833333333333333,5.83333333333333,24.1666666666667,42.5,15,2.08333333333333,0.833333333333333,0.416666666666667,0,0
"E00167175",212,13,2,0,3,1,0,4,5,19,76,45,15,21,8,0,0,41.561320754717,40,6.13207547169811,0.943396226415094,0,1.41509433962264,0.471698113207547,0,1.88679245283019,2.35849056603774,8.9622641509434,35.8490566037736,21.2264150943396,7.07547169811321,9.90566037735849,3.77358490566038,0,0
"E00167176",344,10,6,2,6,3,2,7,44,92,129,39,2,1,0,1,0,30.5813953488372,29.5,2.90697674418605,1.74418604651163,0.581395348837209,1.74418604651163,0.872093023255814,0.581395348837209,2.03488372093023,12.7906976744186,26.7441860465116,37.5,11.3372093023256,0.581395348837209,0.290697674418605,0,0.290697674418605,0
"E00167177",264,13,3,1,1,0,0,2,38,86,108,9,1,1,1,0,0,28.9583333333333,28.5,4.92424242424242,1.13636363636364,0.378787878787879,0.378787878787879,0,0,0.757575757575758,14.3939393939394,32.5757575757576,40.9090909090909,3.40909090909091,0.378787878787879,0.378787878787879,0.378787878787879,0,0
"E00167178",321,16,7,10,18,5,3,4,30,70,117,30,1,6,3,1,0,29.9439252336449,29,4.98442367601246,2.18068535825545,3.11526479750779,5.60747663551402,1.55763239875389,0.934579439252336,1.24610591900312,9.34579439252336,21.8068535825545,36.4485981308411,9.34579439252336,0.311526479750779,1.86915887850467,0.934579439252336,0.311526479750779,0
"E00167179",240,4,2,0,0,0,0,1,68,86,72,7,0,0,0,0,0,27.9333333333333,27,1.66666666666667,0.833333333333333,0,0,0,0,0.416666666666667,28.3333333333333,35.8333333333333,30,2.91666666666667,0,0,0,0,0
"E00167180",311,43,18,5,29,4,8,7,32,49,90,21,2,2,1,0,0,24.1864951768489,26,13.8263665594855,5.78778135048232,1.60771704180064,9.32475884244373,1.28617363344051,2.57234726688103,2.2508038585209,10.2893890675241,15.7556270096463,28.9389067524116,6.7524115755627,0.643086816720257,0.643086816720257,0.321543408360129,0,0
"E00167181",160,13,2,1,2,1,1,3,43,49,27,12,2,3,0,1,0,27.675,25,8.125,1.25,0.625,1.25,0.625,0.625,1.875,26.875,30.625,16.875,7.5,1.25,1.875,0,0.625,0
"E00167182",149,17,12,3,14,2,4,3,6,19,42,21,3,1,1,0,1,27.8791946308725,29,11.4093959731544,8.05369127516778,2.01342281879195,9.39597315436242,1.34228187919463,2.68456375838926,2.01342281879195,4.02684563758389,12.751677852349,28.1879194630872,14.0939597315436,2.01342281879195,0.671140939597315,0.671140939597315,0,0.671140939597315
"E00167183",139,17,10,0,0,0,0,0,11,16,65,18,1,1,0,0,0,29.6762589928058,32,12.2302158273381,7.19424460431655,0,0,0,0,0,7.9136690647482,11.5107913669065,46.7625899280576,12.9496402877698,0.719424460431655,0.719424460431655,0,0,0
"E00167184",175,16,3,0,2,2,0,1,26,46,47,21,4,6,1,0,0,30.88,28,9.14285714285714,1.71428571428571,0,1.14285714285714,1.14285714285714,0,0.571428571428571,14.8571428571429,26.2857142857143,26.8571428571429,12,2.28571428571429,3.42857142857143,0.571428571428571,0,0
"E00167185",247,8,4,8,31,4,6,6,25,15,46,48,8,18,15,3,2,37.2712550607287,36,3.23886639676113,1.61943319838057,3.23886639676113,12.5506072874494,1.61943319838057,2.42914979757085,2.42914979757085,10.1214574898785,6.07287449392713,18.6234817813765,19.4331983805668,3.23886639676113,7.28744939271255,6.07287449392713,1.21457489878543,0.809716599190283
"E00167186",243,2,1,0,3,1,0,4,58,84,53,24,6,5,1,1,0,31.4485596707819,27,0.823045267489712,0.411522633744856,0,1.23456790123457,0.411522633744856,0,1.64609053497942,23.8683127572016,34.5679012345679,21.8106995884774,9.87654320987654,2.46913580246914,2.05761316872428,0.411522633744856,0.411522633744856,0
"E00167187",288,14,12,9,9,3,3,8,51,61,74,29,4,4,5,2,0,29.4270833333333,27,4.86111111111111,4.16666666666667,3.125,3.125,1.04166666666667,1.04166666666667,2.77777777777778,17.7083333333333,21.1805555555556,25.6944444444444,10.0694444444444,1.38888888888889,1.38888888888889,1.73611111111111,0.694444444444444,0
"E00167188",304,14,1,0,4,0,0,1,31,103,124,20,4,2,0,0,0,30.5657894736842,29,4.60526315789474,0.328947368421053,0,1.31578947368421,0,0,0.328947368421053,10.1973684210526,33.8815789473684,40.7894736842105,6.57894736842105,1.31578947368421,0.657894736842105,0,0,0
"E00167189",273,5,2,2,10,2,3,10,62,62,72,26,5,3,8,1,0,30.7948717948718,28,1.83150183150183,0.732600732600733,0.732600732600733,3.66300366300366,0.732600732600733,1.0989010989011,3.66300366300366,22.7106227106227,22.7106227106227,26.3736263736264,9.52380952380952,1.83150183150183,1.0989010989011,2.93040293040293,0.366300366300366,0
"E00167190",210,11,2,5,7,2,1,7,33,49,69,17,0,2,3,2,0,29.6666666666667,28,5.23809523809524,0.952380952380952,2.38095238095238,3.33333333333333,0.952380952380952,0.476190476190476,3.33333333333333,15.7142857142857,23.3333333333333,32.8571428571429,8.09523809523809,0,0.952380952380952,1.42857142857143,0.952380952380952,0
"E00167191",216,6,0,1,1,0,0,0,33,69,90,10,1,4,0,1,0,30.8842592592593,29,2.77777777777778,0,0.462962962962963,0.462962962962963,0,0,0,15.2777777777778,31.9444444444444,41.6666666666667,4.62962962962963,0.462962962962963,1.85185185185185,0,0.462962962962963,0
