"GeographyCode","QS608EW0001","QS608EW0002","QS608EW0003","QS608EW0004","QS608EW0005","QS608EW0006","QS608EW0007","QS608EW0008","QS608EW0009","QS608EW0010","QS608EW0011","QS608EW0012","QS608EW0013","QS608EW0014","QS608EW0015","QS608EW0016","QS608EW0017","QS608EW0018","QS608EW0019","QS608EW0020","QS608EW0021","QS608EW0022","QS608EW0023","QS608EW0024","QS608EW0025","QS608EW0026","QS608EW0027","QS608EW0028","QS608EW0029","QS608EW0030","QS608EW0031","QS608EW0032","QS608EW0033","QS608EW0034","QS608EW0035","QS608EW0036","QS608EW0037","QS608EW0038","QS608EW0039","QS608EW0040","QS608EW0041","QS608EW0042","QS608EW0043","QS608EW0044","QS608EW0045","QS608EW0046","QS608EW0047","QS608EW0048","QS608EW0049","QS608EW0050","QS608EW0051","QS608EW0052","QS608EW0053","QS608EW0054","QS608EW0055"
"E00021398",431,22,4,0,4,18,15,3,0,0,74,38,28,6,4,0,29,7,43,21,16,6,0,39,12,12,0,27,27,0,49,36,13,13,0,72,15,52,0,3,0,2,0,45,18,5,6,16,0,67,56,11,20,20,0
"E00021399",330,90,18,1,17,72,19,32,20,1,98,59,31,14,13,1,35,4,16,13,2,0,1,31,6,6,0,25,25,0,2,0,2,0,2,24,3,8,10,0,0,2,1,21,4,7,5,5,0,31,21,10,17,17,0
"E00021400",365,24,3,0,3,21,7,11,3,0,53,32,25,0,7,0,18,3,49,34,8,5,2,36,13,13,0,23,23,0,38,17,21,20,1,34,0,22,5,3,0,4,0,49,22,6,12,9,0,63,43,20,19,19,0
"E00021402",235,6,2,0,2,4,2,1,1,0,38,31,16,3,8,4,5,2,26,14,7,5,0,38,3,3,0,35,35,0,30,21,9,9,0,40,22,10,0,2,0,6,0,19,1,2,7,9,0,26,15,11,12,12,0
"E00021404",254,115,29,4,25,86,37,23,17,9,97,67,44,18,2,3,25,5,14,9,5,0,0,12,3,3,0,9,9,0,1,1,0,0,0,3,0,2,0,0,0,1,0,4,0,0,3,1,0,5,1,4,3,3,0
"E00021405",394,42,0,0,0,42,23,19,0,0,106,51,24,13,14,0,50,5,49,17,19,8,5,52,21,21,0,31,31,0,29,14,15,9,6,26,2,23,0,0,0,1,0,43,13,1,16,13,0,30,26,4,17,17,0
"E00021406",345,17,2,0,2,15,9,6,0,0,53,40,28,5,7,0,8,5,20,11,9,0,0,43,6,6,0,37,37,0,50,24,26,26,0,58,12,30,6,0,0,5,5,23,1,1,5,16,0,73,36,37,8,8,0
"E00021407",516,21,6,0,6,15,11,4,0,0,64,50,40,8,2,0,14,0,70,33,30,7,0,39,10,10,0,29,29,0,42,28,14,14,0,108,37,51,8,0,0,8,4,45,15,2,25,3,0,117,72,45,10,10,0
"E00021408",333,78,11,0,11,67,35,24,7,1,108,81,66,7,3,5,23,4,40,28,9,1,2,27,4,4,0,23,23,0,23,21,2,2,0,22,4,14,0,4,0,0,0,10,7,0,3,0,0,13,8,5,12,12,0
"E00021409",267,102,21,0,21,81,39,35,6,1,108,63,41,17,4,1,42,3,32,28,4,0,0,16,10,10,0,6,6,0,1,1,0,0,0,3,0,3,0,0,0,0,0,2,2,0,0,0,0,3,3,0,0,0,0
"E00021410",294,30,8,0,8,22,15,4,3,0,53,46,33,9,4,0,7,0,21,5,12,4,0,49,14,14,0,35,35,0,37,34,3,3,0,32,2,22,2,0,0,6,0,19,8,0,2,9,0,41,18,23,12,12,0
"E00021411",343,40,6,0,6,34,27,5,0,2,44,24,16,0,7,1,14,6,49,19,22,8,0,46,9,9,0,37,37,0,22,14,8,8,0,50,10,37,0,0,0,3,0,56,7,9,3,37,0,26,8,18,10,10,0
"E00021412",424,17,4,0,4,13,8,3,2,0,37,21,14,4,3,0,16,0,37,19,14,2,2,41,5,5,0,36,36,0,50,30,20,20,0,99,21,57,8,5,0,1,7,65,30,7,13,15,0,63,54,9,15,12,3
"E00021413",398,24,2,0,2,22,12,10,0,0,36,29,24,2,3,0,5,2,32,14,15,3,0,43,15,15,0,28,28,0,39,19,20,20,0,72,21,37,8,0,0,4,2,50,15,19,12,4,0,84,65,19,18,18,0
"E00021414",384,20,6,0,6,14,14,0,0,0,53,19,15,4,0,0,20,14,9,1,8,0,0,44,5,5,0,39,39,0,58,28,30,30,0,75,25,35,10,0,0,5,0,29,8,0,0,21,0,78,56,22,18,18,0
"E00021415",361,14,2,0,2,12,4,8,0,0,37,13,10,0,3,0,20,4,26,12,12,2,0,31,0,0,0,31,31,0,32,15,17,17,0,83,27,48,6,0,0,2,0,68,21,4,30,13,0,46,23,23,24,24,0
"E00021416",331,27,0,0,0,27,9,15,3,0,48,25,18,0,7,0,11,12,22,12,10,0,0,41,9,9,0,32,32,0,73,56,17,17,0,31,16,12,0,3,0,0,0,41,5,0,14,22,0,42,28,14,6,6,0
"E00021417",240,15,4,0,4,11,3,8,0,0,34,22,9,13,0,0,12,0,29,16,12,0,1,14,0,0,0,14,14,0,30,18,12,11,1,48,30,11,0,0,1,6,0,31,10,8,5,8,0,32,21,11,7,7,0
"E00021418",209,92,20,0,20,72,26,38,3,5,90,59,38,13,0,8,25,6,15,15,0,0,0,3,1,1,0,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,3,3,0,4,4,0
"E00021419",423,9,1,0,1,8,1,7,0,0,30,11,10,0,1,0,7,12,39,19,20,0,0,34,12,12,0,22,22,0,90,36,54,54,0,81,15,54,3,1,0,6,2,34,10,0,0,24,0,95,54,41,11,11,0
"E00021420",266,72,16,0,16,56,20,19,10,7,51,32,25,5,2,0,14,5,35,27,8,0,0,27,6,6,0,21,21,0,13,5,8,8,0,25,3,14,1,0,0,5,2,22,9,7,1,5,0,13,10,3,8,8,0
"E00021421",432,18,7,0,7,11,3,5,2,1,69,35,26,5,4,0,22,12,53,29,22,0,2,27,5,5,0,22,22,0,40,28,12,12,0,68,9,38,3,13,0,5,0,52,12,10,12,18,0,83,67,16,22,22,0
"E00021422",194,10,3,0,3,7,4,0,3,0,17,8,7,0,1,0,6,3,9,0,9,0,0,19,1,1,0,18,18,0,27,20,7,7,0,31,8,18,1,0,0,4,0,49,19,10,13,7,0,20,18,2,12,12,0
"E00021423",395,21,6,0,6,15,5,10,0,0,46,38,31,1,6,0,8,0,30,12,14,4,0,67,20,20,0,47,47,0,37,30,7,7,0,82,20,48,11,1,0,0,2,31,8,0,10,13,0,67,63,4,14,14,0
"E00021424",208,83,8,0,8,75,40,21,7,7,78,52,33,13,4,2,26,0,7,3,2,0,2,15,8,8,0,7,7,0,5,4,1,1,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,1,1,0,10,10,0
"E00021425",225,97,16,0,16,81,44,25,9,3,91,55,33,9,10,3,35,1,17,11,2,4,0,9,6,6,0,3,3,0,4,1,3,2,1,5,1,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
"E00021426",322,20,4,0,4,16,10,6,0,0,27,20,8,7,5,0,7,0,20,13,7,0,0,21,10,10,0,11,11,0,59,28,31,31,0,32,3,16,2,8,0,0,3,48,26,0,15,7,0,76,40,36,19,19,0
"E00021427",222,104,18,1,17,86,22,49,12,3,81,50,39,3,2,6,27,4,10,8,0,2,0,11,3,3,0,8,8,0,6,6,0,0,0,2,0,2,0,0,0,0,0,1,0,1,0,0,0,1,1,0,6,6,0
"E00021428",372,22,2,0,2,20,9,8,2,1,46,37,28,0,9,0,5,4,27,9,18,0,0,32,18,18,0,14,14,0,69,35,34,34,0,70,23,19,10,0,0,15,3,49,8,4,21,16,0,47,35,12,10,10,0
"E00021429",135,14,4,0,4,10,4,6,0,0,39,24,16,3,5,0,4,11,29,20,9,0,0,15,0,0,0,15,15,0,4,3,1,1,0,6,2,4,0,0,0,0,0,8,8,0,0,0,0,13,13,0,7,7,0
"E00021430",310,18,1,0,1,17,8,8,1,0,40,24,20,4,0,0,16,0,41,17,7,16,1,54,19,19,0,35,35,0,22,15,7,7,0,48,8,23,9,0,4,4,0,35,22,4,6,3,0,50,32,18,2,2,0
"E00021431",283,12,6,0,6,6,4,2,0,0,45,28,27,1,0,0,13,4,21,16,5,0,0,35,13,13,0,22,22,0,60,39,21,21,0,39,17,19,0,0,0,3,0,23,5,4,8,6,0,37,18,19,11,11,0
"E00021432",333,28,10,0,10,18,8,3,7,0,48,37,33,3,1,0,8,3,31,14,13,1,3,53,25,25,0,28,28,0,29,29,0,0,0,38,7,23,8,0,0,0,0,54,10,5,14,25,0,49,45,4,3,3,0
"E00021433",590,70,13,0,13,57,37,16,2,2,123,76,62,11,3,0,32,15,58,30,28,0,0,58,24,24,0,34,34,0,46,28,18,18,0,52,21,20,1,5,0,5,0,65,12,18,20,15,0,88,54,34,30,30,0
"E00021434",379,33,19,0,19,14,1,10,3,0,51,17,13,0,2,2,19,15,31,9,19,3,0,43,15,15,0,28,28,0,43,23,20,20,0,83,25,37,5,8,0,8,0,44,16,0,20,8,0,34,23,11,17,17,0
"E00021437",288,11,1,0,1,10,6,4,0,0,42,19,19,0,0,0,14,9,39,22,17,0,0,20,2,2,0,18,18,0,13,7,6,6,0,81,29,33,2,7,0,8,2,48,13,2,19,14,0,34,28,6,0,0,0
"E00021438",173,7,0,0,0,7,0,6,1,0,16,9,9,0,0,0,5,2,24,12,9,1,2,23,7,7,0,16,16,0,16,8,8,8,0,23,1,18,1,2,0,1,0,23,1,8,4,10,0,26,24,2,15,15,0
"E00021439",200,13,0,0,0,13,7,6,0,0,31,18,17,0,1,0,10,3,4,2,2,0,0,24,12,12,0,12,12,0,5,2,3,3,0,28,4,11,0,5,0,1,7,19,2,8,2,7,0,46,34,12,30,30,0
"E00021440",414,57,11,0,11,46,30,4,4,8,59,35,30,2,3,0,20,4,39,22,11,0,6,57,22,22,0,35,35,0,23,12,11,10,1,29,3,19,2,0,0,0,5,58,16,22,9,11,0,70,47,23,22,22,0
"E00021441",333,62,9,0,9,53,31,13,8,1,107,85,70,0,13,2,16,6,30,23,5,2,0,20,14,14,0,6,6,0,9,9,0,0,0,28,6,14,0,1,0,7,0,36,12,12,6,6,0,34,28,6,7,7,0
"E00021442",293,19,2,0,2,17,3,13,0,1,31,19,10,4,5,0,10,2,60,33,22,4,1,27,3,3,0,24,24,0,40,27,13,13,0,56,7,25,15,2,0,7,0,30,12,7,5,6,0,24,19,5,6,6,0
"E00021443",203,19,2,0,2,17,14,2,1,0,43,23,18,2,3,0,11,9,22,6,8,8,0,29,13,13,0,16,16,0,11,8,3,3,0,23,3,12,0,5,0,3,0,22,4,2,8,8,0,18,7,11,16,16,0
"E00021444",297,45,19,0,19,26,10,16,0,0,50,33,19,5,9,0,11,6,34,10,16,8,0,15,4,4,0,11,11,0,12,7,5,5,0,34,0,23,4,4,0,2,1,30,12,1,12,5,0,23,20,3,54,54,0
"E00021445",395,4,0,0,0,4,1,3,0,0,18,11,6,0,5,0,7,0,41,26,15,0,0,64,37,37,0,27,27,0,45,30,15,15,0,58,13,19,19,1,0,0,6,47,20,11,8,8,0,71,61,10,47,47,0
"E00021446",428,25,12,0,12,13,9,4,0,0,43,36,30,0,6,0,7,0,23,15,4,4,0,42,20,20,0,22,22,0,66,35,31,31,0,41,10,26,4,0,0,1,0,66,8,8,19,31,0,96,72,24,26,26,0
"E00021447",263,46,5,0,5,41,22,14,2,3,91,68,44,14,5,5,19,4,23,11,9,3,0,41,19,19,0,22,18,4,22,17,5,5,0,23,13,6,0,0,0,2,2,2,0,0,2,0,0,6,4,2,9,9,0
"E00021448",310,24,4,0,4,20,6,8,6,0,77,48,38,2,8,0,15,14,44,20,16,8,0,43,9,9,0,34,34,0,39,25,14,12,2,22,2,12,0,5,0,3,0,37,23,0,0,14,0,24,14,10,0,0,0
"E00021449",313,39,9,0,9,30,8,16,6,0,95,66,49,5,9,3,22,7,24,17,2,0,5,19,11,11,0,8,8,0,42,25,17,17,0,10,0,4,0,2,0,4,0,52,17,6,6,20,3,21,17,4,11,11,0
"E00021450",166,30,2,0,2,28,23,4,1,0,68,61,40,4,11,6,7,0,18,4,12,0,2,5,0,0,0,5,5,0,15,4,11,11,0,6,0,4,0,0,0,2,0,15,12,0,3,0,0,5,5,0,4,4,0
"E00021451",364,16,1,0,1,15,15,0,0,0,102,61,54,3,4,0,25,16,27,9,17,1,0,36,9,9,0,27,27,0,53,29,24,22,2,59,21,34,4,0,0,0,0,40,5,8,17,10,0,26,18,8,5,5,0
"E00021452",196,14,0,0,0,14,10,2,2,0,73,55,36,3,16,0,12,6,21,3,12,6,0,5,1,1,0,4,4,0,12,12,0,0,0,18,3,14,0,0,0,1,0,21,6,6,2,7,0,14,8,6,18,18,0
"E00021453",267,26,8,0,8,18,12,6,0,0,61,43,37,3,3,0,17,1,31,21,5,5,0,31,11,11,0,20,20,0,24,22,2,2,0,30,11,18,0,0,0,1,0,25,12,0,7,6,0,33,20,13,6,6,0
"E00021454",334,35,6,0,6,29,14,13,0,2,40,25,22,0,3,0,7,8,45,13,18,14,0,12,0,0,0,12,12,0,21,21,0,0,0,49,5,31,6,0,0,7,0,29,12,0,9,8,0,87,51,36,16,16,0
"E00021455",312,13,1,0,1,12,8,0,0,4,44,28,23,0,5,0,3,13,33,18,15,0,0,20,2,2,0,18,18,0,20,17,3,3,0,69,13,39,0,12,2,1,2,56,15,0,19,22,0,44,25,19,13,13,0
"E00021458",244,50,8,0,8,42,14,17,4,7,103,74,36,10,25,3,18,11,17,9,5,2,1,17,2,2,0,15,15,0,7,2,5,5,0,26,11,10,0,0,0,4,1,10,0,0,7,3,0,6,2,4,8,8,0
"E00021459",250,51,3,0,3,48,36,10,2,0,101,72,44,6,22,0,18,11,21,9,6,2,4,13,0,0,0,13,13,0,16,8,8,8,0,13,9,1,0,0,0,3,0,9,6,0,2,1,0,7,4,3,19,19,0
"E00021460",375,55,10,0,10,45,27,17,1,0,89,74,39,14,20,1,8,7,37,19,11,5,2,44,5,5,0,39,39,0,39,17,22,19,3,40,12,18,6,0,0,4,0,35,15,2,5,13,0,24,22,2,12,12,0
"E00021461",232,32,6,0,6,26,9,15,1,1,61,42,29,6,3,4,13,6,14,13,0,0,1,14,4,4,0,10,10,0,33,18,15,9,6,26,13,8,2,0,0,0,3,22,2,2,13,5,0,20,8,12,10,10,0
"E00021462",275,15,0,0,0,15,10,5,0,0,48,45,38,0,7,0,3,0,13,7,6,0,0,60,18,18,0,42,42,0,13,9,4,4,0,41,12,16,4,0,0,9,0,25,14,1,7,3,0,44,20,24,16,16,0
"E00021463",307,41,4,0,4,37,11,16,3,7,47,38,29,7,2,0,6,3,39,30,7,2,0,15,1,1,0,14,14,0,24,5,19,19,0,47,20,20,3,0,0,4,0,57,19,16,13,9,0,20,14,6,17,17,0
"E00021464",262,26,1,0,1,25,13,12,0,0,53,43,28,4,11,0,6,4,39,17,19,3,0,16,5,5,0,11,11,0,21,12,9,8,1,37,10,10,10,0,0,7,0,19,11,0,0,8,0,22,15,7,29,29,0
"E00021465",387,27,9,0,9,18,10,7,0,1,75,60,33,14,13,0,10,5,53,27,16,10,0,45,24,24,0,21,21,0,43,9,34,34,0,37,6,14,12,4,0,0,1,49,15,6,4,24,0,51,45,6,7,7,0
"E00021466",360,4,0,0,0,4,4,0,0,0,51,32,31,1,0,0,7,12,37,15,19,3,0,14,4,4,0,10,10,0,56,44,12,8,4,44,3,32,0,2,0,3,4,27,8,1,7,11,0,37,29,8,90,90,0
"E00021467",359,8,2,0,2,6,5,0,0,1,40,27,27,0,0,0,5,8,19,2,17,0,0,45,27,27,0,18,18,0,29,13,16,16,0,34,14,19,1,0,0,0,0,68,21,12,21,14,0,55,46,9,61,61,0
"E00021468",235,28,6,0,6,22,9,13,0,0,46,32,17,11,4,0,7,7,26,21,0,5,0,18,5,5,0,13,13,0,19,12,7,7,0,27,0,14,0,6,0,7,0,32,27,0,1,4,0,17,11,6,22,22,0
"E00021469",420,15,5,0,5,10,1,9,0,0,44,30,19,0,11,0,9,5,55,17,36,2,0,36,13,13,0,23,23,0,30,4,26,26,0,81,34,27,7,9,0,4,0,56,12,7,7,30,0,73,46,27,30,30,0
"E00021470",244,24,1,0,1,23,17,1,5,0,46,38,27,2,8,1,8,0,12,6,4,2,0,28,10,10,0,18,18,0,29,16,13,13,0,24,5,11,2,0,0,2,4,15,0,6,3,6,0,28,12,16,38,38,0
"E00021471",346,33,12,0,12,21,12,9,0,0,62,47,39,3,5,0,6,9,22,6,12,1,3,11,4,4,0,7,7,0,20,11,9,9,0,99,3,85,0,0,0,11,0,48,15,0,23,10,0,35,19,16,16,16,0
"E00021473",277,27,0,0,0,27,17,10,0,0,40,35,26,5,4,0,3,2,7,1,0,6,0,46,16,16,0,30,30,0,12,12,0,0,0,25,8,10,3,0,0,0,4,24,8,3,11,2,0,44,25,19,52,52,0
"E00021474",375,13,4,0,4,9,3,6,0,0,38,31,26,5,0,0,6,1,51,13,38,0,0,42,17,17,0,25,25,0,16,16,0,0,0,41,12,22,5,0,0,2,0,50,17,2,25,6,0,97,71,26,27,27,0
"E00021475",351,22,5,0,5,17,7,10,0,0,57,30,25,2,3,0,17,10,41,24,14,3,0,31,14,14,0,17,17,0,29,19,10,7,3,54,8,42,0,0,0,4,0,20,10,1,3,6,0,47,39,8,50,50,0
"E00021476",384,26,0,0,0,26,1,25,0,0,51,38,27,4,7,0,7,6,45,24,21,0,0,27,10,10,0,17,17,0,40,14,26,26,0,64,26,34,4,0,0,0,0,59,30,7,13,9,0,51,39,12,21,21,0
"E00021477",439,65,9,0,9,56,39,17,0,0,91,55,46,3,6,0,20,16,46,25,2,19,0,51,16,16,0,35,35,0,25,12,13,13,0,48,9,26,6,7,0,0,0,53,15,7,4,27,0,44,30,14,16,16,0
"E00021478",308,51,9,0,9,42,32,4,5,1,81,55,39,4,4,8,21,5,20,7,12,0,1,13,5,5,0,8,8,0,18,6,12,12,0,46,10,24,4,7,0,0,1,23,2,1,9,11,0,45,25,20,11,11,0
"E00021479",405,50,7,2,5,43,32,8,3,0,82,64,43,6,15,0,9,9,48,21,20,4,3,47,18,18,0,29,29,0,16,4,12,3,9,38,15,16,0,0,0,7,0,35,17,0,1,17,0,18,15,3,71,71,0
"E00021480",299,69,3,0,3,66,46,20,0,0,77,53,37,12,4,0,17,7,32,14,13,1,4,19,4,4,0,15,15,0,18,8,10,10,0,32,14,9,0,1,0,3,5,19,10,0,2,7,0,28,16,12,5,5,0
"E00021481",387,4,0,0,0,4,0,0,0,4,65,40,21,11,8,0,22,3,25,15,4,6,0,25,7,7,0,18,18,0,49,28,21,21,0,27,7,16,0,0,0,4,0,61,36,3,8,14,0,68,42,26,63,63,0
"E00021482",428,45,0,0,0,45,28,15,2,0,108,88,63,8,13,4,20,0,44,15,21,4,4,52,0,0,0,52,52,0,25,19,6,6,0,32,14,18,0,0,0,0,0,35,13,0,7,15,0,25,25,0,62,62,0
"E00021483",585,127,4,0,4,123,44,73,3,3,193,144,89,24,27,4,35,14,28,11,17,0,0,55,29,29,0,26,26,0,20,10,10,10,0,36,10,21,0,1,0,4,0,38,11,8,17,2,0,38,22,16,50,50,0
"E00021484",354,46,6,0,6,40,23,14,1,2,121,93,71,9,10,3,19,9,31,20,3,8,0,13,2,2,0,11,11,0,13,9,4,4,0,43,3,23,0,8,0,9,0,27,9,7,8,3,0,16,6,10,44,44,0
"E00021485",319,14,0,0,0,14,9,1,0,4,61,36,31,0,4,1,15,10,39,28,6,5,0,40,10,10,0,30,30,0,42,26,16,16,0,52,21,22,3,0,0,2,4,25,13,3,9,0,0,29,19,10,17,17,0
"E00021486",358,18,2,0,2,16,3,10,3,0,60,50,37,10,3,0,7,3,19,14,4,0,1,47,10,10,0,37,37,0,30,29,1,1,0,53,25,25,1,2,0,0,0,50,16,9,16,9,0,56,39,17,25,25,0
"E00021487",206,12,2,0,2,10,5,0,2,3,36,28,10,0,14,4,5,3,18,16,0,2,0,27,2,2,0,25,25,0,14,9,5,5,0,32,11,15,0,0,0,6,0,17,0,6,8,3,0,40,27,13,10,10,0
"E00021488",424,34,1,0,1,33,17,10,6,0,67,39,28,11,0,0,22,6,38,7,25,6,0,47,26,26,0,21,21,0,45,17,28,28,0,79,11,62,3,0,0,2,1,49,4,8,13,24,0,54,48,6,11,11,0
"E00021489",326,12,0,0,0,12,8,1,3,0,73,39,25,4,6,4,30,4,35,15,13,7,0,11,5,5,0,6,6,0,24,17,7,7,0,69,27,33,0,1,0,3,5,28,6,12,3,7,0,52,37,15,22,22,0
"E00021490",288,7,4,0,4,3,3,0,0,0,55,30,22,1,7,0,14,11,28,9,17,2,0,39,12,12,0,27,27,0,21,11,10,10,0,58,21,22,0,0,0,15,0,34,8,0,15,11,0,32,19,13,14,14,0
"E00021491",265,0,0,0,0,0,0,0,0,0,38,24,19,0,5,0,14,0,33,14,17,0,2,10,8,8,0,2,2,0,43,18,25,25,0,61,3,40,0,11,0,4,3,30,5,0,19,6,0,27,18,9,23,23,0
"E00021492",345,9,0,0,0,9,3,1,5,0,30,25,22,2,1,0,4,1,28,17,6,5,0,38,13,13,0,25,25,0,89,69,20,20,0,70,8,54,3,1,0,0,4,22,14,0,3,5,0,52,32,20,7,7,0
"E00021493",458,12,0,0,0,12,5,7,0,0,43,33,30,0,3,0,3,7,22,17,4,1,0,57,24,24,0,33,33,0,38,16,22,22,0,122,34,68,14,2,1,3,0,62,7,23,24,8,0,95,51,44,7,7,0
"E00021494",504,25,2,0,2,23,19,1,3,0,86,73,43,9,19,2,8,5,37,20,9,8,0,53,9,9,0,44,44,0,39,29,10,10,0,66,13,26,16,7,0,4,0,70,18,5,22,25,0,97,84,13,31,31,0
"E00021495",585,25,2,0,2,23,15,8,0,0,101,67,55,0,12,0,27,7,36,12,22,1,1,42,7,7,0,35,35,0,69,47,22,22,0,61,13,25,19,0,0,4,0,100,28,8,35,29,0,131,106,25,20,20,0
"E00021496",335,10,0,0,0,10,7,3,0,0,52,25,25,0,0,0,19,8,21,5,12,4,0,28,12,12,0,16,16,0,53,35,18,18,0,61,24,25,11,1,0,0,0,31,4,4,12,11,0,68,44,24,11,11,0
"E00021497",488,22,1,0,1,21,11,4,0,6,75,48,44,4,0,0,18,9,25,17,7,1,0,59,13,13,0,46,46,0,41,20,21,21,0,80,29,44,1,0,1,0,5,84,28,24,16,16,0,91,67,24,11,11,0
"E00021498",370,10,2,0,2,8,2,4,0,2,60,38,37,1,0,0,22,0,46,15,31,0,0,27,12,12,0,15,15,0,32,12,20,20,0,49,4,39,1,5,0,0,0,63,14,15,17,17,0,58,45,13,25,25,0
"E00021499",293,63,12,0,12,51,37,14,0,0,71,44,29,10,3,2,24,3,24,7,10,7,0,24,2,2,0,22,22,0,21,15,6,6,0,34,10,20,0,0,0,0,4,14,6,0,6,2,0,29,24,5,13,13,0
"E00021500",302,56,7,0,7,49,28,14,7,0,85,60,49,1,8,2,22,3,35,13,19,3,0,19,5,5,0,14,14,0,28,9,19,19,0,32,7,19,6,0,0,0,0,15,11,0,1,3,0,13,11,2,19,19,0
"E00021501",269,9,0,0,0,9,7,2,0,0,42,32,26,2,4,0,7,3,18,10,7,1,0,32,9,9,0,23,23,0,42,23,19,19,0,21,8,12,1,0,0,0,0,61,25,10,6,20,0,38,18,20,6,6,0
"E00021502",359,16,1,0,1,15,11,3,1,0,69,32,31,0,1,0,31,6,7,4,3,0,0,40,20,18,2,20,20,0,42,16,26,21,5,40,9,20,5,6,0,0,0,41,21,6,3,11,0,83,60,23,21,21,0
"E00021503",381,14,2,0,2,12,11,1,0,0,56,42,35,7,0,0,10,4,16,8,7,0,1,60,25,25,0,35,35,0,47,19,28,28,0,83,8,47,5,11,0,6,6,35,0,6,20,9,0,52,32,20,18,18,0
"E00021504",381,28,1,0,1,27,12,13,0,2,62,43,30,5,7,1,10,9,24,8,7,7,2,28,18,18,0,10,10,0,48,15,33,33,0,38,16,19,0,0,0,3,0,58,19,9,15,15,0,79,37,42,16,16,0
"E00021505",271,13,0,0,0,13,3,10,0,0,36,22,22,0,0,0,13,1,25,15,9,1,0,27,0,0,0,27,27,0,38,18,20,19,1,30,8,14,7,1,0,0,0,57,26,9,21,1,0,45,20,25,0,0,0
"E00021506",290,32,4,0,4,28,14,14,0,0,56,39,31,4,3,1,15,2,26,13,9,4,0,31,7,7,0,24,24,0,23,19,4,4,0,43,11,19,0,6,0,7,0,39,18,2,10,9,0,28,16,12,12,12,0
"E00021507",350,46,13,0,13,33,16,15,2,0,80,52,49,0,3,0,18,10,47,20,26,1,0,27,4,4,0,23,23,0,29,19,10,10,0,24,11,10,0,3,0,0,0,30,15,0,12,3,0,36,17,19,31,31,0
"E00021508",335,30,2,0,2,28,9,16,3,0,58,55,35,8,12,0,3,0,22,16,6,0,0,36,17,17,0,19,19,0,45,42,3,3,0,49,5,40,0,0,0,4,0,39,27,2,7,3,0,37,28,9,19,19,0
"E00021509",437,21,0,0,0,21,13,8,0,0,68,46,36,3,2,5,7,15,16,8,7,1,0,26,12,12,0,14,14,0,41,16,25,24,1,80,24,50,0,2,0,4,0,63,24,0,17,22,0,75,50,25,47,47,0
"E00021510",230,105,35,6,29,70,31,25,12,2,71,27,9,8,3,7,44,0,16,13,0,3,0,11,5,5,0,6,6,0,0,0,0,0,0,8,4,4,0,0,0,0,0,5,3,0,0,2,0,5,5,0,9,9,0
"E00021511",198,76,35,2,33,41,8,28,2,3,98,47,26,9,7,5,51,0,4,4,0,0,0,9,3,3,0,6,6,0,3,3,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,1,1,0
"E00021516",235,43,0,0,0,43,20,22,1,0,64,31,26,3,1,1,19,14,21,17,3,1,0,25,8,8,0,17,17,0,24,11,13,13,0,23,5,11,0,3,0,4,0,14,0,0,9,5,0,19,17,2,2,2,0
"E00021517",299,64,8,0,8,56,24,27,1,4,58,40,31,7,0,2,16,2,34,23,11,0,0,18,5,5,0,13,13,0,20,15,5,5,0,25,9,8,1,0,0,7,0,21,0,7,10,4,0,53,36,17,6,6,0
"E00021518",318,62,8,0,8,54,23,22,5,4,74,50,41,4,5,0,21,3,34,23,8,0,3,26,1,1,0,25,25,0,15,14,1,1,0,25,7,9,0,0,0,9,0,32,0,0,22,10,0,38,31,7,12,12,0
"E00021519",429,122,20,0,20,102,57,40,4,1,128,75,48,14,9,4,46,7,29,20,9,0,0,49,4,4,0,45,45,0,24,6,18,18,0,38,8,25,0,0,0,5,0,24,12,1,7,4,0,1,0,1,14,14,0
"E00021520",213,76,8,0,8,68,34,28,3,3,81,52,39,6,7,0,26,3,18,15,0,0,3,8,0,0,0,8,8,0,5,0,5,5,0,11,1,4,0,3,0,3,0,5,0,0,5,0,0,7,7,0,2,2,0
"E00021521",239,28,7,0,7,21,17,1,2,1,66,45,34,8,3,0,14,7,33,7,22,0,4,14,0,0,0,14,14,0,17,15,2,2,0,32,2,16,3,0,0,4,7,27,8,4,4,11,0,22,19,3,0,0,0
"E00021522",442,44,18,0,18,26,6,20,0,0,71,43,40,3,0,0,23,5,36,25,9,0,2,40,31,31,0,9,9,0,51,30,21,21,0,49,14,15,11,7,0,2,0,54,30,1,9,14,0,85,60,25,12,12,0
"E00021524",570,69,5,0,5,64,33,19,6,6,149,74,49,17,8,0,57,18,45,26,19,0,0,59,32,32,0,27,27,0,17,17,0,0,0,74,20,22,15,0,0,17,0,31,13,6,4,8,0,90,71,19,36,36,0
"E00021525",305,94,14,0,14,80,34,32,7,7,87,54,38,12,1,3,18,15,29,15,11,3,0,26,3,3,0,23,23,0,12,7,5,2,3,17,2,13,0,0,0,2,0,8,5,0,2,1,0,11,9,2,21,21,0
